Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Bryan Augenstein,23,0,1,.000,5.40,3,0,0,0,0,0,8.1,10,5,5,1,3,0,9,0,0,1,37,1.560,10.8,1.1,3.2,9.7,3.00,1
Josh Collmenter,24,8,3,.727,1.82,12,12,0,2,1,0,79.1,61,18,16,3,22,0,73,1,0,4,315,1.046,6.9,0.3,2.5,8.3,3.32,1
Ryan Cook,23,1,1,.500,2.89,3,3,0,0,0,0,18.2,13,7,6,1,10,0,12,1,0,1,77,1.232,6.3,0.5,4.8,5.8,1.20,1
Jeff Dietz,24,3,3,.500,4.03,35,0,15,0,0,2,51.1,55,28,23,6,24,3,48,5,0,1,234,1.539,9.6,1.1,4.2,8.4,2.00,0
Josh Ellis,25,2,1,.667,2.97,26,0,8,0,0,2,36.1,39,15,12,1,12,2,44,1,0,1,155,1.404,9.7,0.2,3.0,10.9,3.67,0
Jake Elmore,23,1,0,1.000,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,1
Barry Enright,24,4,1,.800,2.88,14,14,0,1,0,0,93.2,81,34,30,9,15,0,83,5,0,7,368,1.025,7.8,0.9,1.4,8.0,5.53,1
Bryan Henry,25,6,4,.600,3.49,32,14,6,0,0,0,100.2,104,40,39,7,26,3,58,6,1,1,422,1.291,9.3,0.6,2.3,5.2,2.23,0
Tommy Layne*,25,12,7,.632,3.74,26,26,0,3,1,0,149.1,146,75,62,9,57,0,91,6,1,10,641,1.359,8.8,0.5,3.4,5.5,1.60,1
Reid Mahon,27,4,3,.571,3.06,37,0,13,0,0,3,53.0,53,22,18,3,22,2,31,0,0,4,228,1.415,9.0,0.5,3.7,5.3,1.41,0
Pat McAnaney*,24,5,10,.333,5.30,22,22,0,0,0,0,110.1,130,79,65,8,53,1,95,4,0,7,511,1.659,10.6,0.7,4.3,7.7,1.79,0
Roque Mercedes,23,3,4,.429,4.36,38,0,15,0,0,1,53.2,67,32,26,5,24,0,45,2,0,4,253,1.696,11.2,0.8,4.0,7.5,1.88,0
Wade Miley*,23,5,2,.714,1.98,13,13,0,1,0,0,72.2,60,26,16,5,28,2,63,1,3,2,292,1.211,7.4,0.6,3.5,7.8,2.25,1
Kyler Newby,25,4,3,.571,3.45,31,11,7,0,0,0,88.2,75,35,34,11,28,3,104,3,0,7,366,1.162,7.6,1.1,2.8,10.6,3.71,0
Chris Rahl,26,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,6,0.000,0.0,0.0,0.0,4.5,,0
Wes Roemer,23,2,1,.667,2.39,8,8,0,1,1,0,52.2,52,15,14,5,11,3,43,3,0,1,220,1.196,8.9,0.9,1.9,7.3,3.91,0
Leyson Septimo*,24,2,2,.500,4.13,26,0,13,0,0,4,28.1,16,17,13,1,23,1,37,2,0,8,121,1.376,5.1,0.3,7.3,11.8,1.61,1
Bryan Shaw,22,4,9,.308,4.26,33,13,9,0,0,2,101.1,102,57,48,4,43,3,75,10,0,11,447,1.431,9.1,0.4,3.8,6.7,1.74,1
Daniel Stange,24,4,1,.800,1.69,30,0,23,0,0,13,32.0,14,6,6,1,11,0,18,2,2,3,116,0.781,3.9,0.3,3.1,5.1,1.64,1
Matt Torra,26,0,0,,0.00,1,1,0,0,0,0,5.0,6,0,0,0,2,0,4,0,0,1,23,1.600,10.8,0.0,3.6,7.2,2.00,0
Bryan Woodall,23,1,4,.200,3.70,15,0,7,0,0,0,24.1,30,14,10,2,3,3,25,3,0,2,110,1.356,11.1,0.7,1.1,9.2,8.33,0
Abe Woody,27,4,2,.667,3.71,19,0,12,0,0,5,26.2,34,13,11,2,6,0,14,4,0,3,119,1.500,11.5,0.7,2.0,4.7,2.33,0
