Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Travis Banwart,24,5,5,.500,2.92,14,14,0,0,0,0,83.1,71,36,27,7,31,0,59,3,0,4,344,1.224,7.7,0.8,3.3,6.4,1.90,0
Anthony Capra*,23,6,13,.316,4.27,28,28,0,0,0,0,130.2,120,72,62,9,89,0,118,6,0,15,592,1.599,8.3,0.6,6.1,8.1,1.33,0
Gary Daley,24,0,0,,19.29,2,0,1,0,0,0,2.1,5,5,5,0,5,1,1,0,0,1,16,4.286,19.3,0.0,19.3,3.9,0.20,0
Fautino De Los Santos,24,1,5,.167,6.54,25,0,10,0,0,0,31.2,31,26,23,1,16,1,51,2,0,5,144,1.484,8.8,0.3,4.5,14.5,3.19,1
Ryan Edell*,26,10,4,.714,3.17,21,20,0,0,0,0,125.0,136,47,44,6,20,0,92,3,0,4,517,1.248,9.8,0.4,1.4,6.6,4.60,0
Pedro Figueroa*,24,1,6,.143,5.30,13,13,0,0,0,0,71.1,84,45,42,6,29,1,57,2,5,4,319,1.584,10.6,0.8,3.7,7.2,1.97,1
Justin Friend,24,3,3,.500,3.70,36,1,6,0,0,0,56.0,63,29,23,1,38,1,50,1,1,7,260,1.804,10.1,0.2,6.1,8.0,1.32,0
Graham Godfrey,25,0,1,.000,3.86,5,4,0,0,0,0,18.2,22,9,8,0,9,1,16,1,0,1,84,1.661,10.6,0.0,4.3,7.7,1.78,1
Derrick Gordon*,26,2,2,.500,5.43,40,1,7,0,0,1,71.1,69,48,43,7,35,3,63,3,0,8,316,1.458,8.7,0.9,4.4,7.9,1.80,0
Carlos Hernandez*,23,9,3,.750,4.37,26,25,1,0,0,0,129.2,145,66,63,6,48,0,96,3,0,3,568,1.488,10.1,0.4,3.3,6.7,2.00,0
J.C. Holt,27,1,0,1.000,15.43,2,0,0,0,0,0,2.1,4,4,4,0,2,0,0,0,0,0,14,2.571,15.4,0.0,7.7,0.0,0.00,0
Ben Hornbeck*,22,2,3,.400,5.87,8,7,1,0,0,1,38.1,43,27,25,3,19,0,26,3,0,7,173,1.617,10.1,0.7,4.5,6.1,1.37,0
Justin James,28,1,0,1.000,2.29,12,0,5,0,0,1,19.2,11,5,5,1,7,2,21,0,0,0,77,0.915,5.0,0.5,3.2,9.6,3.00,1
Jared Lansford,23,4,1,.800,2.43,30,0,24,0,0,12,37.0,31,11,10,0,19,0,29,2,0,2,152,1.351,7.5,0.0,4.6,7.1,1.53,0
Arnold Leon,21,0,0,,6.23,3,0,0,0,0,0,4.1,6,3,3,1,3,0,1,0,0,2,22,2.077,12.5,2.1,6.2,2.1,0.33,1
Jeff Lyman,23,0,4,.000,8.58,10,8,0,0,0,0,28.1,40,28,27,5,15,1,25,0,0,9,138,1.941,12.7,1.6,4.8,7.9,1.67,0
Val Majewski*,29,0,0,,0.00,1,0,1,0,0,1,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,1
Justin Murray,23,0,1,.000,4.32,4,3,0,0,0,0,16.2,21,10,8,0,11,0,7,0,0,1,79,1.920,11.3,0.0,5.9,3.8,0.64,0
Gabe Ortiz,24,0,0,,0.00,2,0,2,0,0,0,1.2,0,0,0,0,3,0,0,0,0,0,8,1.800,0.0,0.0,16.2,0.0,0.00,0
Jason Ray,25,3,3,.500,4.41,24,0,6,0,0,0,34.2,37,22,17,4,21,1,17,1,0,10,162,1.673,9.6,1.0,5.5,4.4,0.81,0
Dan Sattler,26,1,2,.333,4.17,33,0,11,0,0,1,45.1,45,22,21,4,24,2,38,5,0,3,206,1.522,8.9,0.8,4.8,7.5,1.58,0
Lance Sewell*,24,0,0,,3.94,13,0,9,0,0,0,16.0,18,10,7,0,3,0,10,0,0,2,70,1.313,10.1,0.0,1.7,5.6,3.33,0
Justin Souza,24,2,2,.500,3.38,28,0,11,0,0,6,40.0,35,17,15,1,20,2,38,0,0,3,174,1.375,7.9,0.2,4.5,8.6,1.90,0
Mickey Storey,24,5,4,.556,3.30,43,1,23,0,0,8,71.0,58,31,26,5,22,2,63,3,1,5,294,1.127,7.4,0.6,2.8,8.0,2.86,1
Beau Vaughan,29,1,3,.250,1.95,24,0,14,0,0,6,32.1,30,12,7,0,6,2,29,1,0,1,138,1.113,8.4,0.0,1.7,8.1,4.83,0
Neil Wagner,26,6,2,.750,3.70,33,0,8,0,0,1,48.2,55,25,20,1,27,4,45,0,0,3,223,1.685,10.2,0.2,5.0,8.3,1.67,1
Matt Wright,28,7,3,.700,3.20,15,15,0,0,0,0,78.2,88,35,28,8,12,0,44,2,1,3,334,1.271,10.1,0.9,1.4,5.0,3.67,0
