Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ramon Aguero,25,2,5,.286,8.68,17,0,7,0,0,2,18.2,27,18,18,1,14,0,17,0,2,4,97,2.196,13.0,0.5,6.8,8.2,1.21,0
Tim Alderson,21,7,6,.538,5.62,18,18,0,0,0,0,89.2,112,60,56,10,27,0,59,7,0,2,403,1.550,11.2,1.0,2.7,5.9,2.19,0
Jimmy Barthmaier,26,0,0,,12.00,5,0,2,0,0,0,3.0,6,5,4,0,5,0,2,0,0,2,19,3.667,18.0,0.0,15.0,6.0,0.40,1
Tom Boleska,23,1,1,.500,2.73,12,0,7,0,0,3,26.1,25,10,8,2,8,1,18,0,0,1,109,1.253,8.5,0.7,2.7,6.2,2.25,0
Anthony Claggett,25,0,0,,3.00,12,0,4,0,0,0,15.0,15,5,5,0,5,1,13,0,0,2,62,1.333,9.0,0.0,3.0,7.8,2.60,1
Mike Colla,23,2,0,1.000,3.10,13,0,5,0,0,1,29.0,27,11,10,5,8,1,23,2,0,2,122,1.207,8.4,1.6,2.5,7.1,2.88,0
Michael Crotta,25,2,0,1.000,1.78,4,4,0,0,0,0,25.1,14,5,5,0,3,0,16,0,0,0,93,0.671,5.0,0.0,1.1,5.7,5.33,1
Michael Dubee,24,6,2,.750,2.24,45,0,20,0,0,5,76.1,62,23,19,4,19,0,68,3,0,0,306,1.061,7.3,0.5,2.2,8.0,3.58,0
Zach Duke*,27,0,0,,2.57,2,2,0,0,0,0,7.0,5,2,2,1,1,0,1,0,0,0,24,0.857,6.4,1.3,1.3,1.3,1.00,1
Corey Hamman*,30,0,0,,18.00,9,0,5,0,0,0,9.0,15,18,18,4,9,0,6,3,0,3,54,2.667,15.0,4.0,9.0,6.0,0.67,0
Derek Hankins,26,5,5,.500,2.83,34,7,16,1,0,7,101.2,88,36,32,7,30,0,68,7,0,7,413,1.161,7.8,0.6,2.7,6.0,2.27,0
Craig Hansen,26,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,2,0,0,0,0,0,7,1.000,0.0,0.0,9.0,0.0,0.00,1
Jared Hughes,24,12,8,.600,4.42,30,23,2,0,0,0,150.2,166,93,74,15,41,0,120,11,0,15,656,1.374,9.9,0.9,2.4,7.2,2.93,1
Jeff Locke*,22,3,2,.600,3.59,10,10,0,0,0,0,57.2,57,24,23,5,12,0,56,4,1,3,243,1.197,8.9,0.8,1.9,8.7,4.67,1
Dustin Molleken,25,4,4,.500,4.15,31,0,8,0,0,0,60.2,55,30,28,3,21,0,62,0,0,6,258,1.253,8.2,0.4,3.1,9.2,2.95,1
Diego Moreno,22,0,0,,7.04,7,0,4,0,0,2,7.2,10,6,6,1,3,0,12,0,0,1,35,1.696,11.7,1.2,3.5,14.1,4.00,1
Bryan Morris,23,6,4,.600,4.25,19,16,1,0,0,0,89.0,87,45,42,9,31,0,84,6,0,8,383,1.326,8.8,0.9,3.1,8.5,2.71,1
Daniel Moskos*,24,3,1,.750,1.52,37,0,34,0,0,21,41.1,26,10,7,0,16,0,43,3,0,1,167,1.016,5.7,0.0,3.5,9.4,2.69,1
Ross Ohlendorf,27,0,0,,0.00,1,1,0,0,0,0,4.0,3,0,0,0,1,0,6,0,0,0,16,1.000,6.8,0.0,2.3,13.5,6.00,1
Rudy Owens*,22,12,6,.667,2.46,26,26,0,0,0,0,150.0,124,46,41,11,23,0,132,5,1,3,585,0.980,7.4,0.7,1.4,7.9,5.74,1
Jeff Sues,27,0,2,.000,3.86,19,0,12,0,0,4,25.2,28,12,11,3,12,0,19,2,0,3,119,1.558,9.8,1.1,4.2,6.7,1.58,0
Jack Taschner*,32,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,0,1,0,2,0,0,0,9,1.500,9.0,0.0,4.5,9.0,2.00,1
Ronald Uviedo,23,0,2,.000,3.22,16,0,9,0,0,0,22.1,13,8,8,3,12,0,28,0,0,3,91,1.119,5.2,1.2,4.8,11.3,2.33,0
Tony Watson*,25,6,4,.600,2.67,34,9,5,0,0,2,111.1,82,33,33,11,24,1,105,5,0,2,437,0.952,6.6,0.9,1.9,8.5,4.38,1
Justin Wilson*,22,11,8,.579,3.09,27,26,0,0,0,0,142.2,109,59,49,4,71,0,134,7,1,6,600,1.262,6.9,0.3,4.5,8.5,1.89,1
