Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jackson Aquino#,18,56,224,196,30,49,5,5,2,23,6,5,23,35,.250,.324,.357,.681,70,2,0,2,3,0,0,2001,Rookie,SDP
Carlos Baez,18,55,192,180,18,41,5,2,1,21,1,2,8,50,.228,.272,.294,.567,53,4,3,1,0,0,0,2001,Rookie,SDP
Josh Barfield,18,66,300,277,51,86,15,4,4,53,12,4,16,54,.310,.350,.437,.787,121,7,3,0,4,1,1,2001,Rookie,SDP
Omar Falcon#,18,37,144,107,24,20,5,0,5,9,0,1,33,50,.187,.396,.374,.770,40,0,4,0,0,0,0,2001,Rookie,SDP
David Giorgis#,19,65,273,242,28,70,16,0,7,41,2,4,24,69,.289,.359,.442,.801,107,6,4,0,3,2,0,2001,Rookie,SDP
Freddy Guzman#,20,12,50,46,11,16,4,1,0,5,5,0,2,10,.348,.388,.478,.866,22,1,1,1,0,0,1,2001,Rookie,SDP
Joseph Hastings*,23,34,140,124,24,42,16,0,5,34,1,1,15,32,.339,.407,.589,.996,73,0,0,0,1,1,0,2001,Rookie,SDP
Young-jin Jung,23,23,66,57,9,9,2,0,0,3,0,0,7,23,.158,.273,.193,.466,11,0,2,0,0,0,0,2001,Rookie,SDP
Joel Klatt,19,45,140,125,13,26,7,0,2,10,3,0,14,47,.208,.293,.312,.605,39,4,1,0,0,0,0,2001,Rookie,SDP
Eric Kulbe*,23,15,21,16,4,2,1,0,0,0,0,0,4,5,.125,.333,.188,.521,3,1,1,0,0,0,0,2001,Rookie,SDP
Thomas Martinez,18,36,120,117,15,32,7,0,2,16,0,0,1,26,.274,.292,.385,.676,45,6,2,0,0,0,0,2001,Rookie,SDP
Carlos Millan,19,14,47,42,7,8,0,0,1,6,0,1,5,15,.190,.277,.262,.539,11,1,0,0,0,0,0,2001,Rookie,SDP
Mewelde Moore,18,24,99,89,19,21,1,0,1,5,4,2,6,29,.236,.313,.281,.594,25,1,4,0,0,0,0,2001,Rookie,SDP
Ruben Mora#,18,54,209,184,33,37,6,4,0,17,12,3,18,55,.201,.280,.277,.557,51,3,3,2,2,0,0,2001,Rookie,SDP
Kevin Nulton,18,53,212,187,28,54,7,2,0,21,5,3,21,33,.289,.358,.348,.706,65,8,1,0,3,0,0,2001,Rookie,SDP
David Olson,19,48,112,98,21,24,1,0,0,9,4,5,10,45,.245,.330,.255,.585,25,0,3,0,1,0,0,2001,Rookie,SDP
Jordan Pickens,20,52,212,183,29,43,13,1,8,26,0,0,19,57,.235,.335,.448,.783,82,2,9,0,1,1,0,2001,Rookie,SDP
Jarett Roenicke*,21,24,89,84,10,24,2,0,0,6,0,0,5,25,.286,.326,.310,.635,26,0,0,0,0,0,0,2001,Rookie,SDP
Francisco Selmo,19,53,212,197,22,54,15,1,3,26,4,0,14,42,.274,.321,.406,.727,80,2,0,0,1,0,0,2001,Rookie,SDP
Eddie Serrano,19,20,74,68,9,22,2,0,2,10,1,0,2,20,.324,.351,.441,.793,30,1,2,0,2,0,0,2001,Rookie,SDP
