Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Joe Mauer*,25,146,633,536,98,176,31,4,9,85,1,1,84,50,.328,.413,.451,.864,242,21,1,1,11,8,1,2008,MLB,MIN
Justin Morneau*,27,163,712,623,97,187,47,4,23,129,0,1,76,85,.300,.374,.499,.873,311,20,3,0,10,16,1,2008,MLB,MIN
Alexi Casilla#,23,98,437,385,58,108,15,0,7,50,7,2,31,45,.281,.333,.374,.707,144,7,2,13,6,0,1,2008,MLB,MIN
Nick Punto#,30,99,377,338,43,96,19,4,2,28,15,6,32,57,.284,.344,.382,.726,129,10,0,5,2,1,1,2008,MLB,MIN
Brian Buscher*,27,70,245,218,29,64,9,0,4,47,0,2,19,42,.294,.340,.390,.730,85,6,0,0,7,0,1,2008,MLB,MIN
Delmon Young,22,152,623,575,80,167,28,4,10,69,14,5,35,105,.290,.336,.405,.741,233,19,7,1,5,7,1,2008,MLB,MIN
Carlos Gomez,22,153,614,577,79,149,24,7,7,59,33,11,25,142,.258,.296,.360,.657,208,7,7,3,2,0,1,2008,MLB,MIN
Denard Span*,24,93,411,347,70,102,16,7,6,47,18,7,50,60,.294,.387,.432,.819,150,3,4,8,2,3,1,2008,MLB,MIN
Jason Kubel*,26,141,517,463,74,126,22,5,20,78,0,1,47,91,.272,.335,.471,.805,218,12,0,0,7,2,1,2008,MLB,MIN
Brendan Harris,27,130,490,434,57,115,29,3,7,49,1,1,39,98,.265,.327,.394,.721,171,13,4,7,6,0,1,2008,MLB,MIN
Michael Cuddyer,29,71,279,249,30,62,13,4,3,36,5,1,25,40,.249,.330,.369,.699,92,7,5,0,0,4,1,2008,MLB,MIN
Mike Lamb*,32,81,261,236,20,55,12,3,1,32,0,1,17,32,.233,.276,.322,.598,76,3,0,0,8,4,1,2008,MLB,MIN
Craig Monroe,31,58,179,163,22,33,9,0,8,29,0,1,16,48,.202,.274,.405,.679,66,3,0,0,0,1,1,2008,MLB,MIN
Adam Everett,31,48,150,127,19,27,6,1,2,20,0,0,12,15,.213,.278,.323,.601,41,0,1,6,4,1,1,2008,MLB,MIN
Mike Redmond,37,38,137,129,14,37,6,0,0,12,0,0,5,11,.287,.321,.333,.655,43,5,2,0,1,0,1,2008,MLB,MIN
Matt Tolbert#,26,41,123,113,18,32,6,3,0,6,7,1,7,19,.283,.322,.389,.712,44,5,0,2,1,0,1,2008,MLB,MIN
Randy Ruiz,30,22,68,62,13,17,2,0,1,7,0,0,6,21,.274,.338,.355,.693,22,1,0,0,0,1,1,2008,MLB,MIN
Matt Macri,26,18,36,34,3,11,1,0,1,4,1,1,2,10,.324,.361,.441,.802,15,0,0,0,0,0,1,2008,MLB,MIN
Howie Clark*,34,4,8,8,0,2,2,0,0,1,0,0,0,2,.250,.250,.500,.750,4,0,0,0,0,0,1,2008,MLB,MIN
Jason Pridie*,24,10,6,4,3,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,0,0,0,1,0,0,1,2008,MLB,MIN
Ryan Jorgensen,29,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2008,MLB,MIN
