Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jose Molina,33,100,297,268,32,58,17,0,3,18,0,0,12,52,.216,.263,.313,.576,84,9,6,8,3,0,1,2008,MLB,NYY
Jason Giambi*,37,145,565,458,68,113,19,1,32,96,2,1,76,111,.247,.373,.502,.876,230,6,22,0,9,5,1,2008,MLB,NYY
Robinson Cano*,25,159,634,597,70,162,35,3,14,72,2,4,26,65,.271,.305,.410,.715,245,18,5,1,5,3,1,2008,MLB,NYY
Derek Jeter,34,150,668,596,88,179,25,3,11,69,11,5,52,85,.300,.363,.408,.771,243,24,9,7,4,0,1,2008,MLB,NYY
Alex Rodriguez,32,138,594,510,104,154,33,0,35,103,18,3,65,117,.302,.392,.573,.965,292,16,14,0,5,9,1,2008,MLB,NYY
Johnny Damon*,34,143,623,555,95,168,27,5,17,71,29,8,64,82,.303,.375,.461,.836,256,5,1,2,1,0,1,2008,MLB,NYY
Melky Cabrera#,23,129,453,414,42,103,12,1,8,37,9,2,29,58,.249,.301,.341,.641,141,11,3,4,3,5,1,2008,MLB,NYY
Bobby Abreu*,34,156,684,609,100,180,39,4,20,100,22,11,73,109,.296,.371,.471,.843,287,14,1,0,1,2,1,2008,MLB,NYY
Hideki Matsui*,34,93,378,337,43,99,17,0,9,45,0,0,38,47,.294,.370,.424,.795,143,10,3,0,0,6,1,2008,MLB,NYY
Xavier Nady,29,59,247,228,26,61,11,0,12,40,1,1,14,48,.268,.320,.474,.794,108,5,4,0,1,1,1,2008,MLB,NYY
Wilson Betemit#,26,87,198,189,24,50,13,0,6,25,0,1,6,56,.265,.289,.429,.718,81,7,1,1,1,0,1,2008,MLB,NYY
Jorge Posada#,37,51,195,168,18,45,13,1,3,22,0,0,24,38,.268,.364,.411,.775,69,7,2,0,1,3,1,2008,MLB,NYY
Brett Gardner*,24,42,141,127,18,29,5,2,0,16,13,1,8,30,.228,.283,.299,.582,38,0,2,3,1,0,1,2008,MLB,NYY
Chad Moeller,33,41,103,91,13,21,6,0,1,9,0,0,7,18,.231,.311,.330,.640,30,2,4,0,1,1,1,2008,MLB,NYY
Ivan Rodriguez,36,33,101,96,11,21,4,0,2,3,4,0,4,15,.219,.257,.323,.580,31,6,1,0,0,1,1,2008,MLB,NYY
Morgan Ensberg,32,28,80,74,6,15,0,0,1,4,0,1,6,22,.203,.263,.243,.506,18,1,0,0,0,0,1,2008,MLB,NYY
Shelley Duncan,28,23,65,57,7,10,3,0,1,6,0,0,7,13,.175,.262,.281,.542,16,1,0,0,1,0,1,2008,MLB,NYY
Alberto Gonzalez,25,28,58,52,4,9,2,0,0,1,0,0,4,8,.173,.232,.212,.444,11,4,0,2,0,0,1,2008,MLB,NYY
Cody Ransom,32,33,51,43,9,13,3,0,4,8,0,0,6,12,.302,.400,.651,1.051,28,0,1,1,0,0,1,2008,MLB,NYY
Justin Christian,28,24,43,40,6,10,3,0,0,6,7,1,3,4,.250,.302,.325,.627,13,1,0,0,0,0,1,2008,MLB,NYY
Richie Sexson,33,22,35,28,2,7,1,0,1,6,0,0,6,10,.250,.371,.393,.764,11,1,0,0,1,0,1,2008,MLB,NYY
Juan Miranda*,25,5,14,10,2,4,1,0,0,1,0,0,2,4,.400,.500,.500,1.000,5,0,1,0,1,0,1,2008,MLB,NYY
Francisco Cervelli,22,3,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,1,0,0,0,0,1,2008,MLB,NYY
Chris Stewart,26,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2008,MLB,NYY
