Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Nick Hundley,24,60,216,198,21,47,7,1,5,24,0,0,11,52,.237,.278,.359,.636,71,1,2,0,5,0,1
Adrian Gonzalez*,26,162,700,616,103,172,32,1,36,119,0,0,74,142,.279,.361,.510,.871,314,24,7,0,3,18,1
Tadahito Iguchi,33,81,330,303,29,70,14,1,2,24,8,1,26,75,.231,.292,.304,.595,92,11,0,1,0,0,1
Khalil Greene,28,105,423,389,30,83,15,2,10,35,5,1,22,100,.213,.260,.339,.599,132,7,5,0,7,1,1
Kevin Kouzmanoff,26,154,668,624,71,162,31,4,23,84,0,0,23,139,.260,.299,.433,.732,270,14,15,0,6,3,1
Chase Headley#,24,91,368,331,34,89,19,2,9,38,4,1,30,104,.269,.337,.420,.757,139,5,5,0,2,1,1
Jody Gerut*,30,100,356,328,46,97,15,4,14,43,6,4,28,52,.296,.351,.494,.845,162,1,0,0,0,0,1
Brian Giles*,37,147,653,559,81,171,40,4,12,63,2,2,87,52,.306,.398,.456,.854,255,18,2,0,5,2,1
Scott Hairston,28,112,362,326,42,81,18,3,17,31,3,1,28,84,.248,.312,.479,.791,156,2,3,3,2,2,1
Edgar Gonzalez,30,111,353,325,38,89,15,0,7,33,1,3,25,76,.274,.329,.385,.713,125,11,2,0,1,1,1
Luis Rodriguez#,28,64,225,202,22,58,11,1,0,12,1,1,13,13,.287,.326,.351,.677,71,9,0,7,3,0,1
Josh Bard#,30,57,198,178,11,36,9,0,1,16,0,0,18,25,.202,.279,.270,.549,48,5,1,1,0,2,1
Paul McAnulty*,27,66,164,135,9,28,7,1,3,13,0,0,26,41,.207,.341,.341,.682,46,0,2,0,1,2,1
Will Venable*,25,28,124,110,16,29,4,2,2,10,1,1,13,21,.264,.339,.391,.730,43,1,0,0,1,1,1
Michael Barrett,31,30,107,94,9,19,3,0,2,9,0,0,9,16,.202,.274,.298,.571,28,4,1,1,2,0,1
Tony Clark#,36,70,107,88,5,21,3,0,1,11,0,0,19,32,.239,.374,.307,.681,27,2,0,0,0,0,1
Luke Carlin#,27,36,105,94,12,14,3,1,1,6,0,0,10,34,.149,.238,.234,.472,22,3,1,0,0,0,1
Jim Edmonds*,38,26,103,90,6,16,2,0,1,6,2,1,10,24,.178,.265,.233,.498,21,1,1,1,1,1,1
Justin Huber,25,33,67,61,5,15,3,0,2,8,0,0,3,19,.246,.303,.393,.696,24,0,2,1,0,0,1
Matt Antonelli,23,21,65,57,6,11,2,0,1,3,0,0,5,11,.193,.292,.281,.573,16,1,3,0,0,1,1
Chip Ambres,28,24,48,41,3,8,1,0,0,0,1,0,7,15,.195,.313,.220,.532,9,0,0,0,0,0,1
Sean Kazmar Jr.,23,19,46,39,2,8,1,0,0,2,0,0,5,14,.205,.289,.231,.520,9,0,0,1,1,0,1
Callix Crabbe#,25,21,39,34,4,6,1,0,0,2,1,0,4,6,.176,.282,.206,.488,7,0,1,0,0,0,1
Drew Macias*,25,17,25,20,2,4,0,0,2,5,0,0,2,6,.200,.250,.500,.750,10,1,0,1,2,0,1
Brian Myrow*,31,21,24,21,1,3,0,0,1,3,0,0,2,5,.143,.208,.286,.494,6,1,0,0,1,0,1
Craig Stansberry,26,12,18,16,4,6,1,0,0,2,0,0,2,3,.375,.444,.438,.882,7,0,0,0,0,0,1
Colt Morton,26,9,18,15,2,1,0,0,0,1,0,0,2,5,.067,.167,.067,.233,1,0,0,0,1,0,1
