Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Bengie Molina,33,145,569,530,46,155,33,0,16,95,0,0,19,38,.292,.322,.445,.767,236,23,9,0,11,5,1,2008,MLB,SFG
John Bowker*,24,111,350,326,31,83,14,3,10,43,1,1,19,74,.255,.300,.408,.708,133,7,3,0,2,1,1,2008,MLB,SFG
Ray Durham#,36,87,304,263,43,77,23,0,3,32,6,2,38,49,.293,.385,.414,.799,109,6,2,0,1,0,1,2008,MLB,SFG
Omar Vizquel#,41,92,300,266,24,59,10,1,0,23,5,4,24,29,.222,.283,.267,.550,71,4,0,7,3,9,1,2008,MLB,SFG
Jose Castillo,27,112,420,394,42,96,28,4,6,35,2,2,25,71,.244,.290,.381,.671,150,16,1,0,0,1,1,2008,MLB,SFG
Fred Lewis*,27,133,521,468,81,132,25,11,9,40,21,7,51,124,.282,.351,.440,.791,206,5,0,0,2,3,1,2008,MLB,SFG
Aaron Rowand,30,152,611,549,57,149,37,0,13,70,2,4,44,126,.271,.339,.410,.749,225,21,14,0,4,7,1,2008,MLB,SFG
Randy Winn#,34,155,667,598,84,183,38,2,10,64,25,2,59,88,.306,.363,.426,.790,255,6,0,1,9,6,1,2008,MLB,SFG
Rich Aurilia,36,140,440,407,33,115,21,1,10,52,1,1,30,56,.283,.332,.413,.745,168,11,1,0,2,4,1,2008,MLB,SFG
Eugenio Velez#,26,98,292,275,32,72,16,7,1,30,15,6,14,40,.262,.299,.382,.681,105,11,1,1,1,2,1,2008,MLB,SFG
Emmanuel Burriss#,23,94,274,240,37,68,6,1,1,18,13,5,23,24,.283,.357,.329,.686,79,7,5,5,1,1,1,2008,MLB,SFG
Pablo Sandoval#,21,41,154,145,24,50,10,1,3,24,0,0,4,14,.345,.357,.490,.847,71,6,1,0,4,1,1,2008,MLB,SFG
Ivan Ochoa,25,47,135,120,7,24,8,0,0,3,0,1,4,28,.200,.244,.267,.511,32,3,3,7,0,1,1,2008,MLB,SFG
Dave Roberts*,36,52,130,107,18,24,2,2,0,9,5,3,20,18,.224,.341,.280,.621,30,0,0,1,2,1,1,2008,MLB,SFG
Travis Ishikawa*,24,33,104,95,12,26,6,0,3,15,1,0,9,27,.274,.337,.432,.768,41,1,0,0,0,1,1,2008,MLB,SFG
Steve Holm,28,49,98,84,10,22,9,0,1,6,0,1,10,16,.262,.357,.405,.762,34,3,3,0,1,1,1,2008,MLB,SFG
Brian Bocock,23,32,93,77,4,11,1,0,0,2,4,2,12,29,.143,.258,.156,.414,12,2,0,4,0,0,1,2008,MLB,SFG
Nate Schierholtz*,24,19,81,75,12,24,8,1,1,5,0,1,3,8,.320,.370,.493,.864,37,1,3,0,0,0,1,2008,MLB,SFG
Daniel Ortmeier#,27,38,73,64,4,14,6,0,0,5,2,2,7,18,.219,.315,.313,.628,20,1,2,0,0,1,1,2008,MLB,SFG
Brian Horwitz,25,21,42,36,5,8,0,0,2,4,0,0,5,10,.222,.310,.389,.698,14,0,0,0,1,0,1,2008,MLB,SFG
Travis Denker,22,24,42,37,6,9,4,1,1,3,0,0,5,10,.243,.333,.486,.820,18,0,0,0,0,0,1,2008,MLB,SFG
Scott McClain,36,14,38,33,7,9,1,0,2,7,0,1,5,8,.273,.368,.485,.853,16,0,0,0,0,0,1,2008,MLB,SFG
Ryan Rohlinger,24,21,33,32,2,3,1,1,0,2,0,1,1,8,.094,.121,.188,.309,6,2,0,0,0,0,1,2008,MLB,SFG
Rajai Davis,27,12,19,18,2,1,0,0,0,0,4,0,1,6,.056,.105,.056,.161,1,0,0,0,0,0,1,2008,MLB,SFG
Eliezer Alfonzo,29,5,11,11,0,1,0,0,0,1,0,0,0,4,.091,.091,.091,.182,1,2,0,0,0,0,1,2008,MLB,SFG
Conor Gillaspie*,20,8,7,5,1,1,0,0,0,0,0,0,2,0,.200,.429,.200,.629,1,0,0,0,0,0,1,2008,MLB,SFG
Clay Timpner*,25,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2008,MLB,SFG
Kevin Frandsen,26,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2008,MLB,SFG
J.T. Snow*,40,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,2008,MLB,SFG
