Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Raul Alcantara,20,5,5,.500,3.76,14,14,0,0,0,0,79.0,73,45,33,8,17,0,66,4,1,6,327,1.139,8.3,0.9,1.9,7.5,3.88,1,2013,Adv A,OAK
Brett Anderson*,25,0,1,.000,13.50,1,1,0,0,0,0,3.1,5,5,5,2,2,0,6,0,0,0,17,2.100,13.5,5.4,5.4,16.2,3.00,1,2013,Adv A,OAK
Andres Avila,23,0,3,.000,9.30,5,5,0,0,0,0,20.1,26,22,21,3,7,0,19,3,1,4,97,1.623,11.5,1.3,3.1,8.4,2.71,0,2013,Adv A,OAK
Trey Barham*,27,0,0,,3.86,9,0,0,0,0,0,11.2,16,8,5,1,7,0,16,0,0,2,58,1.971,12.3,0.8,5.4,12.3,2.29,0,2013,Adv A,OAK
Josh Bowman,24,7,6,.538,5.56,17,15,2,1,0,0,100.1,117,67,62,13,23,0,74,7,3,2,436,1.395,10.5,1.2,2.1,6.6,3.22,0,2013,Adv A,OAK
Jake Brown*,26,2,3,.400,4.21,27,3,4,0,0,1,57.2,59,27,27,8,11,1,43,3,0,2,241,1.214,9.2,1.2,1.7,6.7,3.91,0,2013,Adv A,OAK
Darren Byrd,26,0,0,,4.91,3,0,0,0,0,0,3.2,6,2,2,1,3,0,1,2,0,0,22,2.455,14.7,2.5,7.4,2.5,0.33,0,2013,Adv A,OAK
Ryan Doolittle,25,0,2,.000,4.76,2,2,0,0,0,0,5.2,5,3,3,1,1,0,4,1,0,0,24,1.059,7.9,1.6,1.6,6.4,4.00,0,2013,Adv A,OAK
Ryan Dull,23,1,3,.250,1.59,15,0,12,0,0,6,22.2,13,4,4,0,3,1,31,1,0,1,86,0.706,5.2,0.0,1.2,12.3,10.33,1,2013,Adv A,OAK
Omar Duran*,23,3,1,.750,4.58,33,0,11,0,0,0,53.0,38,30,27,4,41,0,83,1,3,4,235,1.491,6.5,0.7,7.0,14.1,2.02,0,2013,Adv A,OAK
Seth Frankoff,24,2,0,1.000,2.78,48,0,12,0,0,4,74.1,57,32,23,6,23,1,93,5,0,11,306,1.076,6.9,0.7,2.8,11.3,4.04,1,2013,Adv A,OAK
