Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Gabriel Arias,23,6,2,.750,2.47,12,7,0,1,0,0,54.2,50,19,15,2,14,0,39,2,0,0,221,1.171,8.2,0.3,2.3,6.4,2.79,0
Alejandro Arteaga,19,0,1,.000,4.70,2,2,0,0,0,0,7.2,8,4,4,0,2,0,5,0,0,0,31,1.304,9.4,0.0,2.3,5.9,2.50,0
Geoff Broussard,22,0,0,,6.43,3,0,1,0,0,0,7.0,8,5,5,1,3,0,7,0,0,0,31,1.571,10.3,1.3,3.9,9.0,2.33,0
Daniel Carela,25,1,0,1.000,2.45,6,0,1,0,0,0,11.0,7,5,3,0,8,0,13,1,0,1,47,1.364,5.7,0.0,6.5,10.6,1.63,0
Dan Child,20,0,0,,1.38,11,0,6,0,0,2,13.0,9,2,2,0,5,0,4,0,0,0,49,1.077,6.2,0.0,3.5,2.8,0.80,0
Tom Cochran*,30,0,0,,2.08,1,1,0,0,0,0,4.1,3,1,1,0,5,0,1,0,0,0,21,1.846,6.2,0.0,10.4,2.1,0.20,0
Brandon Erbe,25,0,1,.000,2.84,4,0,1,0,0,0,6.1,7,4,2,0,1,0,7,0,0,0,29,1.263,9.9,0.0,1.4,9.9,7.00,0
Cody Forsythe*,22,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,5,2.000,9.0,0.0,9.0,9.0,1.00,0
Luis Garcia,26,0,1,.000,1.37,14,0,10,0,0,7,19.2,15,3,3,2,5,0,20,1,0,0,78,1.017,6.9,0.9,2.3,9.2,4.00,1
Perci Garner,24,6,6,.500,4.30,22,22,0,0,0,0,121.1,130,75,58,6,62,0,95,8,1,10,542,1.582,9.6,0.4,4.6,7.0,1.53,1
Ken Giles,22,2,2,.500,6.31,24,0,12,0,0,6,25.2,23,19,18,4,19,0,34,1,0,1,120,1.636,8.1,1.4,6.7,11.9,1.79,1
Severino Gonzalez,20,3,5,.375,2.02,20,9,1,0,0,0,75.2,66,23,17,4,19,1,82,2,0,2,302,1.123,7.9,0.5,2.3,9.8,4.32,1
Zachary Grimmett,23,0,0,,37.80,3,0,0,0,0,0,1.2,8,7,7,3,7,0,0,2,0,0,22,9.000,43.2,16.2,37.8,0.0,0.00,0
Jordan Guth,22,3,3,.500,6.28,26,0,5,0,0,0,43.0,50,35,30,3,31,0,26,0,0,4,203,1.884,10.5,0.6,6.5,5.4,0.84,0
Nic Hanson,21,0,2,.000,6.23,5,5,0,0,0,0,26.0,35,20,18,3,4,0,8,0,0,1,115,1.500,12.1,1.0,1.4,2.8,2.00,0
Nick Hernandez*,24,3,5,.375,5.28,18,18,0,0,0,0,88.2,102,58,52,8,36,0,86,10,1,6,403,1.556,10.4,0.8,3.7,8.7,2.39,0
Mario Hollands*,24,4,1,.800,1.56,14,10,1,1,1,0,69.1,60,15,12,2,12,0,61,1,0,4,273,1.038,7.8,0.3,1.6,7.9,5.08,1
Jeremy Horst*,27,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,1
Steven Inch,22,4,1,.800,2.50,16,0,6,0,0,1,39.2,30,13,11,2,21,0,19,0,0,2,163,1.286,6.8,0.5,4.8,4.3,0.90,0
Colin Kleven,22,0,3,.000,14.29,3,3,0,0,0,0,11.1,21,18,18,3,5,0,19,2,0,1,61,2.294,16.7,2.4,4.0,15.1,3.80,0
John Lannan*,28,0,1,.000,2.25,1,1,0,0,0,0,4.0,6,2,1,0,1,0,5,1,0,0,20,1.750,13.5,0.0,2.3,11.3,5.00,1
Mark Leiter Jr.,22,1,0,1.000,3.00,2,1,1,0,0,0,6.0,6,3,2,1,1,0,4,0,0,0,25,1.167,9.0,1.5,1.5,6.0,4.00,1
Manny Martinez,21,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,3,0,1,0,0,0,5,3.000,0.0,0.0,27.0,9.0,0.33,0
Hoby Milner*,22,12,7,.632,3.83,26,25,0,0,0,0,143.1,147,62,61,11,39,0,108,6,0,6,595,1.298,9.2,0.7,2.4,6.8,2.77,1
Colton Murray,23,5,7,.417,5.02,47,0,33,0,0,11,66.1,66,38,37,6,27,2,75,2,0,7,291,1.402,9.0,0.8,3.7,10.2,2.78,1
Mike Nesseth,25,0,1,.000,5.71,10,0,2,0,0,0,17.1,25,11,11,1,5,0,8,0,0,1,77,1.731,13.0,0.5,2.6,4.2,1.60,0
Chris Nichols,22,0,1,.000,8.53,5,0,0,0,0,0,6.1,12,8,6,2,1,0,5,1,0,1,31,2.053,17.1,2.8,1.4,7.1,5.00,0
Christopher O'Hare*,22,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,0
Ryan O'Sullivan,22,4,5,.444,2.52,53,0,29,0,0,6,75.0,71,33,21,5,35,2,45,3,0,3,319,1.413,8.5,0.6,4.2,5.4,1.29,0
Luis Paulino,24,7,6,.538,4.56,31,7,9,0,0,2,73.0,82,42,37,6,35,1,65,3,0,8,333,1.603,10.1,0.7,4.3,8.0,1.86,0
Lee Ridenhour,23,0,0,,18.00,3,0,1,0,0,0,3.0,7,6,6,2,1,0,0,0,0,1,17,2.667,21.0,6.0,3.0,0.0,0.00,0
Joe Savery*,27,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1
Colby Shreve,25,2,1,.667,3.32,22,0,4,0,0,0,38.0,38,14,14,2,19,0,27,1,0,2,164,1.500,9.0,0.5,4.5,6.4,1.42,0
Juan Sosa,23,2,0,1.000,0.00,7,0,4,0,0,1,12.0,5,0,0,0,4,0,13,0,0,0,43,0.750,3.8,0.0,3.0,9.8,3.25,0
Brock Stassi*,23,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,0.500,0.0,0.0,4.5,9.0,2.00,1
Ethan Stewart*,22,1,6,.143,6.00,21,21,0,2,0,0,96.0,111,72,64,8,80,0,64,7,0,5,466,1.990,10.4,0.8,7.5,6.0,0.80,0
Carlos Zambrano,32,1,0,1.000,0.00,2,2,0,0,0,0,10.1,7,0,0,0,4,0,5,0,0,0,42,1.065,6.1,0.0,3.5,4.4,1.25,1
