Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Josh Canales,24,71,165,142,18,23,0,0,0,3,3,1,20,42,.162,.265,.162,.427,23,2,0,3,0,1,0
Brandon Caraway#,25,123,499,436,74,110,21,2,2,50,17,9,49,65,.252,.331,.323,.655,141,7,5,4,5,1,0
Steve Checksfield,24,79,277,252,29,60,16,2,7,37,2,0,21,54,.238,.301,.401,.702,101,8,2,1,1,0,0
Brooks Conrad#,23,99,401,345,50,98,24,3,11,61,4,2,42,60,.284,.369,.467,.835,161,7,6,5,3,3,1
Hector Gimenez#,20,109,419,381,41,94,17,1,7,54,2,0,29,75,.247,.304,.352,.656,134,7,4,1,4,1,1
Jon Helquist,22,28,108,93,14,17,3,1,2,11,1,1,10,25,.183,.264,.301,.565,28,2,1,2,2,1,0
Charlton Jimerson,23,97,367,336,53,89,19,3,12,55,27,4,25,109,.265,.317,.446,.763,150,4,2,1,3,1,1
Fehlandt Lentini,25,100,403,369,45,103,21,4,3,48,19,7,25,58,.279,.326,.382,.708,141,11,2,4,3,1,0
Cameron Likely,25,11,33,31,1,3,0,0,0,1,1,2,1,13,.097,.121,.097,.218,3,2,0,0,1,0,0
Matt Lucas,24,7,17,15,1,2,1,0,0,1,0,0,1,4,.133,.188,.200,.388,3,0,0,1,0,0,0
Joe Lydic,24,58,169,153,11,31,6,0,2,12,0,0,9,40,.203,.253,.281,.534,43,1,2,3,2,0,0
Trevor Mote#,23,125,499,426,55,100,20,2,2,50,6,1,55,81,.235,.321,.305,.626,130,14,3,7,8,6,0
Mike Rodriguez*,22,113,503,443,78,123,22,8,5,42,23,9,50,50,.278,.356,.397,.753,176,4,5,3,2,4,0
Reinaldo Ruiz,23,53,165,147,13,25,8,0,2,20,0,0,9,26,.170,.230,.265,.495,39,3,3,4,2,0,0
Todd Self*,24,126,531,431,84,137,27,2,6,57,2,1,87,93,.318,.433,.432,.864,186,9,5,2,6,5,1
T.J. Soto,25,30,119,111,8,17,4,1,3,21,2,1,6,37,.153,.195,.288,.483,32,2,0,1,1,0,0
Ryan Stegall,23,128,441,366,36,83,11,2,3,36,5,3,41,72,.227,.327,.292,.619,107,4,15,16,3,1,0
