Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Bobby Andrews,22,4,13,11,1,2,0,0,0,0,0,0,1,4,.182,.250,.182,.432,2,0,0,1,0,0,,0
Rene Aqueron*,24,15,49,44,4,3,0,0,0,1,2,0,5,9,.068,.163,.068,.231,3,0,0,0,0,0,,0
Quincy Ascencion,23,121,452,400,46,104,27,2,0,36,14,7,22,47,.260,.317,.338,.654,135,7,12,16,2,0,,0
Vito Chiaravalloti,25,28,124,107,21,28,7,0,8,27,0,0,17,22,.262,.363,.551,.914,59,3,0,0,0,1,,0
Kyle Dahlberg,23,71,231,202,19,44,8,0,4,21,0,1,19,89,.218,.297,.317,.614,64,1,5,2,3,0,,0
Blake Davis*,22,50,220,199,30,54,8,2,3,20,9,2,15,28,.271,.329,.377,.706,75,4,2,4,0,1,,1
Zach Davis*,22,44,119,104,17,20,5,0,0,9,2,1,13,48,.192,.282,.240,.522,25,0,0,2,0,1,,0
Zachary Dillon*,23,54,209,172,24,45,10,0,3,21,1,1,33,32,.262,.377,.372,.749,64,8,0,2,2,1,,0
Daniel Figueroa,23,7,22,18,3,5,1,0,0,1,2,1,4,4,.278,.409,.333,.742,6,0,0,0,0,0,,0
Ryan Finan*,24,131,527,427,80,112,31,2,17,78,1,1,85,100,.262,.392,.464,.855,198,7,9,1,5,5,,0
Mark Fleisher,22,120,478,421,51,110,29,1,16,67,2,1,47,84,.261,.343,.449,.792,189,16,7,0,3,2,,0
Juan Gutierrez#,24,67,210,185,12,30,6,0,3,18,0,2,18,35,.162,.238,.243,.481,45,5,1,4,2,1,,0
Rob Marconi,23,28,95,84,10,14,2,1,1,5,1,1,9,24,.167,.263,.250,.513,21,3,2,0,0,0,,0
Stuart Musslewhite,23,120,453,409,40,97,22,1,3,53,7,6,30,64,.237,.298,.318,.616,130,9,7,4,3,1,,0
Josh Potter,23,42,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,0
Jarod Rine*,24,37,131,110,13,17,3,2,1,6,7,1,17,31,.155,.285,.245,.530,27,3,3,1,0,1,,0
Arturo Rivas,22,93,390,335,38,86,14,6,5,42,7,4,39,82,.257,.341,.379,.720,127,8,7,3,6,2,,0
Brito Rodriguez,22,61,202,187,14,36,9,1,3,12,5,4,7,51,.193,.226,.299,.526,56,5,2,3,3,0,,0
Lorenzo Scott*,24,113,435,360,66,93,14,4,4,32,29,10,60,140,.258,.367,.353,.720,127,6,2,13,0,0,,0
Corey Shafer*,23,20,58,52,5,10,4,0,0,9,1,0,3,18,.192,.228,.269,.497,14,1,0,1,2,0,,0
C.J. Smith,24,36,138,115,11,21,4,0,1,12,1,0,19,33,.183,.307,.243,.550,28,8,2,1,1,1,,0
Brandon Snyder,19,38,159,144,12,28,12,0,3,20,0,0,9,55,.194,.237,.340,.577,49,3,0,3,3,0,,1
Ryan Steinbach#,23,26,79,60,13,13,0,1,1,4,0,0,17,20,.217,.397,.300,.697,18,4,1,1,0,0,,0
Jonny Tucker,22,75,314,261,50,73,14,4,3,30,9,11,43,43,.280,.384,.398,.783,104,9,2,7,1,0,,0
Paul Winterling,22,6,18,16,1,2,1,0,0,2,1,0,2,5,.125,.222,.188,.410,3,0,0,0,0,0,,0
25 Players,22.9,137,5126,4423,582,1047,231,27,79,526,101,54,534,1068,.237,.325,.355,.680,1569,110,64,69,36,17,,0
