Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Terry Blunt#,23,115,452,395,53,107,28,1,1,43,14,9,49,63,.271,.355,.354,.709,140,9,3,4,1,1,,0
Ben Crabtree,23,62,213,196,10,48,6,0,2,24,3,2,9,53,.245,.290,.306,.597,60,6,4,3,1,0,,0
Carlos Dominguez,20,15,51,47,6,12,2,0,1,5,0,0,1,12,.255,.280,.362,.642,17,2,1,1,1,0,,0
Ian Gac,20,54,220,208,21,41,8,2,7,26,0,1,8,82,.197,.227,.356,.583,74,6,1,0,3,0,,0
Grant Gerrard*,22,28,116,104,16,31,5,0,2,16,2,1,11,23,.298,.371,.404,.775,42,4,1,0,0,1,,0
K.C. Herren*,20,87,344,303,24,67,10,3,2,21,3,6,36,81,.221,.306,.294,.600,89,6,1,4,0,1,,0
Joe Hooft,23,4,14,14,0,0,0,0,0,0,1,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Chris Kemp*,22,24,94,84,10,19,4,0,2,13,1,0,6,19,.226,.287,.345,.632,29,4,2,0,2,0,,0
Joe Kemp*,24,77,290,262,31,65,14,6,4,35,7,7,20,66,.248,.316,.393,.709,103,4,6,2,0,2,,0
Billy Killian*,20,17,65,61,4,10,2,2,0,6,0,0,4,20,.164,.215,.262,.478,16,4,0,0,0,0,,0
Alberto Martinez,19,22,68,64,3,6,1,0,0,2,0,0,2,20,.094,.121,.109,.231,7,0,0,2,0,0,,0
John Mayberry,22,126,533,459,77,123,26,4,21,77,9,3,59,117,.268,.358,.479,.838,220,7,9,0,6,2,,1
Truan Mehl*,23,102,360,333,36,84,12,4,3,32,15,5,14,56,.252,.280,.339,.619,113,5,1,6,6,0,,0
David Peterson,22,64,228,208,17,48,6,2,0,7,2,4,10,43,.231,.269,.279,.548,58,1,1,9,0,0,,0
Matt Smith*,23,124,529,457,57,122,14,3,3,27,20,13,58,89,.267,.351,.330,.682,151,4,3,8,3,1,,0
Freddie Thon*,22,69,276,261,29,73,11,0,7,33,2,2,10,39,.280,.308,.402,.710,105,4,2,0,3,4,,0
Brian Valichka,22,65,247,221,22,51,12,0,6,31,4,2,17,46,.231,.299,.367,.666,81,7,5,3,1,1,,0
Jose Vallejo#,19,127,543,496,62,116,11,4,2,29,24,9,32,104,.234,.289,.284,.573,141,7,7,7,1,1,,0
John Whittleman*,19,130,530,466,56,106,21,3,9,43,7,6,60,97,.227,.313,.343,.657,160,10,0,0,4,1,,0
19 Players,21.5,139,5173,4639,534,1129,193,34,72,470,114,70,406,1032,.243,.309,.346,.655,1606,90,47,49,32,15,,0
