Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Valentino Arce,21,99,378,336,40,87,11,0,1,20,8,4,26,37,.259,.331,.301,.631,101,14,11,3,2,0,,0
Carlos Arroyo*,25,104,378,343,38,93,8,3,2,37,11,6,29,33,.271,.327,.329,.657,113,6,0,5,1,1,,0
Jose Duarte,21,127,520,466,65,124,24,5,1,38,31,9,49,99,.266,.338,.345,.684,161,9,2,3,0,0,,0
Brady Everett,22,86,348,297,40,76,13,0,5,22,4,4,37,45,.256,.358,.350,.709,104,10,11,2,1,1,,0
Jeff Howell,23,109,430,374,40,93,17,2,5,35,2,3,44,82,.249,.329,.345,.674,129,7,3,4,5,1,,0
Jeremy Jirschele,23,83,316,263,27,51,8,1,0,20,5,3,34,58,.194,.304,.232,.536,61,7,10,4,5,0,,0
Josh Johnson#,20,112,497,381,59,92,8,5,3,40,18,9,93,72,.241,.391,.312,.704,119,7,2,19,2,1,,0
Mario Lisson,22,130,551,463,67,122,30,2,13,73,41,11,65,109,.263,.368,.421,.789,195,15,14,5,4,3,,0
J.P. Lowen*,22,47,164,148,19,34,8,0,2,21,0,0,12,35,.230,.282,.324,.607,48,4,0,1,3,2,,0
Chris McConnell,20,69,278,239,23,41,4,0,1,18,8,6,17,47,.172,.254,.201,.455,48,3,10,10,2,0,,0
Eduardo Nunez,20,14,43,40,3,8,2,1,0,3,1,0,2,14,.200,.238,.300,.538,12,0,0,1,0,0,,0
Omar Pena,24,29,108,100,11,25,4,0,3,14,2,1,6,25,.250,.290,.380,.670,38,1,0,1,1,0,,0
Felix Peralta,20,13,48,40,4,10,1,1,0,3,1,2,5,12,.250,.354,.325,.679,13,1,2,0,1,0,,0
Antonio Sabatini,23,42,136,112,14,16,0,2,1,9,0,2,11,47,.143,.233,.205,.438,23,1,3,7,3,0,,0
Ethien Santana*,22,107,347,312,34,76,5,5,1,20,21,12,30,82,.244,.314,.301,.615,94,6,2,3,0,0,,0
Mike Sweeney,32,2,8,7,2,1,0,0,1,1,0,0,1,2,.143,.250,.571,.821,4,0,0,0,0,0,,1
Kiel Thibault,22,46,169,147,13,32,6,0,0,19,3,0,14,35,.218,.310,.259,.568,38,2,6,1,1,2,,0
Miguel Vega,20,113,446,416,40,103,17,1,13,75,2,2,13,121,.248,.271,.387,.659,161,10,4,4,9,1,,0
18 Players,21.8,137,5165,4484,539,1084,166,28,52,468,158,74,488,955,.242,.324,.326,.650,1462,103,80,73,40,12,,0
