Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Sam Abbott*,20,58,217,181,30,43,13,0,9,27,0,0,26,79,.238,.355,.459,.813,83,3,8,0,2,1,,0
Jonathan Allen*,22,22,84,80,12,20,5,1,1,8,2,0,3,28,.250,.286,.375,.661,30,1,1,0,0,0,,0
Tom Archer,22,16,48,46,3,10,2,0,0,5,1,0,2,2,.217,.250,.261,.511,12,0,0,0,0,0,,0
Anderson Comas*,19,54,203,194,19,43,7,6,2,33,0,2,7,58,.222,.251,.351,.602,68,1,1,0,1,0,,0
Bryan Connell,20,29,101,92,13,15,2,0,6,13,0,0,7,45,.163,.238,.380,.618,35,1,2,0,0,0,,0
Luis Curbelo,21,56,235,221,37,58,9,6,8,24,1,0,11,76,.262,.294,.466,.760,103,2,0,0,3,0,,0
Lency Delgado,20,57,232,215,23,59,14,1,2,32,1,2,14,87,.274,.325,.377,.701,81,4,2,1,0,0,,0
Jakob Goldfarb*,23,14,51,39,7,6,1,0,1,3,1,0,9,13,.154,.353,.256,.609,10,0,3,0,0,0,,0
Ivan Gonzalez,22,22,80,75,5,16,2,0,0,4,0,0,4,12,.213,.263,.240,.503,18,6,1,0,0,0,,0
Ty Greene*,22,23,84,77,13,25,4,1,0,6,1,1,5,5,.325,.381,.403,.784,31,2,2,0,0,0,,0
Kelvin Maldonado,19,58,241,229,24,58,11,1,0,17,2,4,9,55,.253,.288,.310,.598,71,3,2,1,0,0,,0
Harvin Mendoza*,20,62,260,230,35,64,17,3,6,29,0,0,27,49,.278,.362,.457,.818,105,4,3,0,0,3,,0
Luis Mieses*,19,59,231,220,24,53,14,0,4,28,0,1,7,46,.241,.264,.359,.623,79,3,1,0,3,0,,0
Camilo Quinteiro,22,10,41,36,7,13,1,0,0,6,1,1,4,11,.361,.425,.389,.814,14,0,0,1,0,0,,0
Joshua Rivera,20,41,139,122,20,27,3,4,2,14,0,0,12,43,.221,.309,.361,.670,44,2,4,0,1,0,,0
Kleyder Sanchez,19,23,84,78,7,17,4,0,0,10,0,1,4,25,.218,.250,.269,.519,21,0,0,0,2,0,,0
Cameron Simmons,22,12,45,39,6,14,5,0,2,7,1,0,5,10,.359,.444,.641,1.085,25,0,1,0,0,0,,0
Caberea Weaver,19,62,261,236,30,60,13,5,2,18,10,4,18,85,.254,.317,.377,.694,89,7,4,2,1,0,,0
18 Players,20.0,74,2637,2410,315,601,127,28,45,284,21,16,174,729,.249,.308,.381,.689,919,39,35,5,13,4,,0
