Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jesus Atencio,22,26,102,88,8,18,3,0,2,10,1,0,10,26,.205,.286,.307,.593,27,2,0,4,0,0,,0
Jay Charleston,21,36,146,123,24,27,3,1,1,11,16,2,18,41,.220,.329,.285,.613,35,0,2,3,0,0,,0
Burle Dixon*,20,48,191,167,23,34,6,3,3,21,9,4,20,62,.204,.300,.329,.629,55,3,3,1,0,1,,0
Felix Familia,20,2,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,,0
Mikey Filia,22,33,135,113,12,29,7,2,0,10,7,1,14,26,.257,.370,.354,.724,40,3,7,0,1,0,,0
Maikel Garcia,19,55,254,220,41,63,8,4,1,34,19,8,25,40,.286,.353,.373,.726,82,2,0,5,4,1,,0
Jack Gethings*,22,39,157,120,19,31,5,0,0,11,5,2,30,27,.258,.404,.300,.704,36,1,0,6,1,0,,0
William Hancock*,22,47,196,172,16,45,10,2,0,15,0,0,19,54,.262,.344,.343,.687,59,3,3,1,1,1,,0
Diego Hernandez*,18,3,14,14,1,3,0,0,0,1,1,1,0,1,.214,.214,.214,.429,3,1,0,0,0,0,,0
David Hollie,19,45,188,166,22,27,7,1,6,25,2,1,13,87,.163,.255,.325,.581,54,2,8,0,1,0,,0
Kevon Jackson,19,49,182,149,28,23,7,1,1,13,10,3,29,65,.154,.298,.235,.533,35,4,2,1,1,0,,0
Raymond Lopez#,20,17,48,42,4,4,0,0,1,6,1,0,3,19,.095,.167,.167,.333,7,1,1,0,2,0,,0
Michael Massey*,21,42,192,173,32,47,7,0,5,25,4,0,13,28,.272,.339,.399,.737,69,1,5,0,1,1,,0
Jake Means,23,60,266,210,41,56,11,1,5,29,2,2,36,51,.267,.410,.400,.810,84,5,17,0,3,0,,0
Vinnie Pasquantino*,21,57,248,211,43,62,17,2,14,53,0,0,27,40,.294,.371,.592,.963,125,5,3,0,7,1,,0
Logan Porter,23,44,185,145,26,51,14,1,9,37,0,0,31,34,.352,.481,.648,1.129,94,5,7,0,2,0,,0
John Rave*,21,15,71,57,11,10,2,0,1,3,3,0,12,17,.175,.338,.263,.601,15,0,2,0,0,0,,0
Rafael Romero,20,24,89,76,10,16,2,0,0,7,1,0,10,30,.211,.302,.237,.539,18,1,0,3,0,0,,0
18 Players,20.9,68,2669,2251,361,547,109,18,49,311,81,24,310,649,.243,.347,.373,.719,839,39,60,24,24,5,,0
