Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Danny Ardoin,33,29,114,99,14,30,6,0,4,16,0,0,8,24,.303,.369,.485,.854,48,1,3,3,1,0,1,2008,AAA,LAD
Gary Bennett,36,3,9,5,1,2,0,0,0,1,0,0,4,0,.400,.667,.400,1.067,2,1,0,0,0,0,1,2008,AAA,LAD
Angel Chavez,26,117,501,463,68,135,31,0,10,68,5,3,27,54,.292,.335,.423,.758,196,12,4,5,2,0,1,2008,AAA,LAD
Eric Cyr,29,8,7,6,1,2,1,0,0,2,0,0,0,3,.333,.333,.500,.833,3,0,0,1,0,0,1,2008,AAA,LAD
Blake DeWitt*,22,27,124,111,16,34,4,2,4,18,1,0,10,14,.306,.366,.486,.852,54,4,1,1,1,0,1,2008,AAA,LAD
Eric DuBose*,32,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2008,AAA,LAD
A.J. Ellis,27,84,337,274,44,88,17,4,4,59,0,2,50,44,.321,.436,.456,.892,125,8,8,2,3,0,1,2008,AAA,LAD
Griff Erickson#,20,1,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2008,AAA,LAD
Brian Falkenborg,30,32,1,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2008,AAA,LAD
Francisco Felix,24,15,5,4,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,0,0,0,1,0,0,2008,AAA,LAD
Rafael Furcal#,30,1,3,3,0,1,1,0,0,1,0,0,0,0,.333,.333,.667,1.000,2,0,0,0,0,0,1,2008,AAA,LAD
Sergio Garcia,28,28,103,90,14,26,4,2,0,15,1,0,12,8,.289,.379,.378,.756,34,5,1,0,0,0,0,2008,AAA,LAD
Nomar Garciaparra,34,7,23,20,4,9,1,0,1,4,0,0,3,2,.450,.522,.650,1.172,13,1,0,0,0,0,1,2008,AAA,LAD
Garett Green,23,1,5,4,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,1,0,0,2008,AAA,LAD
John-Ford Griffin*,28,94,363,319,56,99,19,4,14,67,1,1,36,60,.310,.386,.527,.912,168,7,5,0,3,2,1,2008,AAA,LAD
Kelley Gulledge,29,7,20,18,1,0,0,0,0,1,0,0,2,8,.000,.100,.000,.100,0,1,0,0,0,0,0,2008,AAA,LAD
Kevin Howard*,27,60,211,179,19,46,11,0,3,27,1,4,29,23,.257,.361,.369,.729,66,6,0,3,0,1,0,2008,AAA,LAD
Chin-lung Hu,24,41,168,156,21,46,5,3,1,15,2,0,7,19,.295,.323,.385,.708,60,10,0,4,1,1,1,2008,AAA,LAD
Greg Jacobs*,31,15,31,26,7,9,1,0,0,2,0,0,4,5,.346,.419,.385,.804,10,1,0,0,1,0,0,2008,AAA,LAD
Jason Johnson,34,20,37,37,6,8,2,0,0,1,0,0,0,15,.216,.216,.270,.486,10,0,0,0,0,0,1,2008,AAA,LAD
