Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Alex Buchholz,22,65,267,240,19,65,17,0,6,36,6,4,18,32,.271,.328,.417,.745,100,4,4,2,3,0,0,2010,Adv A,CIN
Shane Carlson,23,42,158,147,20,42,11,0,3,17,2,0,5,27,.286,.325,.422,.747,62,8,4,1,1,0,0,2010,Adv A,CIN
Kevin Coddington,22,62,242,221,12,53,10,1,0,12,0,4,16,41,.240,.303,.294,.597,65,4,4,1,0,2,0,2010,Adv A,CIN
Efrain Contreras,23,62,193,171,16,34,8,0,4,17,3,2,15,51,.199,.270,.316,.586,54,1,2,4,1,0,0,2010,Adv A,CIN
Kyle Day*,23,95,361,322,38,89,24,2,7,45,5,3,33,85,.276,.348,.429,.777,138,7,3,2,1,1,0,2010,Adv A,CIN
Kevyn Feiner,23,38,128,117,9,26,1,0,2,10,4,2,5,31,.222,.262,.282,.544,33,2,2,2,2,0,0,2010,Adv A,CIN
Josh Fellhauer*,22,129,551,496,50,119,25,1,6,42,8,7,36,82,.240,.297,.331,.628,164,11,6,9,4,0,0,2010,Adv A,CIN
Brodie Greene,22,70,297,264,38,71,11,1,1,20,8,3,22,50,.269,.327,.330,.656,87,5,3,3,5,0,0,2010,Adv A,CIN
Didi Gregorius*,20,7,29,25,4,6,0,0,0,0,0,0,2,6,.240,.321,.240,.561,6,0,1,1,0,0,1,2010,Adv A,CIN
Jose Gualdron,22,81,295,280,25,71,16,0,2,19,3,4,9,49,.254,.282,.332,.614,93,7,2,4,0,1,0,2010,Adv A,CIN
Ryan LaMarre,21,8,29,27,2,6,2,0,1,3,1,1,2,4,.222,.276,.407,.683,11,0,0,0,0,0,1,2010,Adv A,CIN
Chris McMurray,23,10,35,32,6,6,2,0,0,1,0,1,2,8,.188,.257,.250,.507,8,0,1,0,0,0,0,2010,Adv A,CIN
Andrew Means,23,1,3,3,2,2,1,0,0,0,1,0,0,1,.667,.667,1.000,1.667,3,0,0,0,0,0,0,2010,Adv A,CIN
Carlos Mendez,23,72,302,288,35,85,21,0,0,23,4,0,12,49,.295,.325,.368,.693,106,6,1,0,1,0,0,2010,Adv A,CIN
Devin Mesoraco,22,43,181,158,24,53,11,2,10,31,2,2,19,29,.335,.414,.620,1.035,98,4,3,0,1,1,1,2010,Adv A,CIN
Félix Pérez*,25,16,73,65,8,22,4,2,0,9,1,1,4,10,.338,.397,.462,.859,30,1,3,0,1,1,0,2010,Adv A,CIN
Denis Phipps,24,25,103,93,23,31,10,1,8,21,9,1,10,19,.333,.398,.720,1.118,67,2,0,0,0,0,1,2010,Adv A,CIN
Cody Puckett,23,125,542,473,72,131,40,4,18,54,17,4,45,124,.277,.350,.493,.843,233,6,11,8,5,0,0,2010,Adv A,CIN
Justin Reed*,22,25,86,76,9,12,3,0,2,5,3,3,9,33,.158,.256,.276,.532,21,1,1,0,0,0,0,2010,Adv A,CIN
Chris Richburg,24,37,147,134,20,39,10,1,5,26,0,0,6,39,.291,.333,.493,.826,66,3,4,0,3,0,0,2010,Adv A,CIN
Henry Rodriguez#,20,6,24,24,2,6,0,0,0,4,0,0,0,4,.250,.250,.250,.500,6,1,0,0,0,0,1,2010,Adv A,CIN
Miguel Rojas,21,74,266,244,28,56,3,2,1,14,12,4,11,38,.230,.271,.270,.542,66,8,3,8,0,0,1,2010,Adv A,CIN
Dave Sappelt,23,19,77,71,7,20,5,0,0,4,6,4,5,15,.282,.338,.352,.690,25,1,1,0,0,0,1,2010,Adv A,CIN
Cameron Satterwhite,23,3,12,12,0,3,1,0,0,1,0,0,0,5,.250,.250,.333,.583,4,0,0,0,0,0,0,2010,Adv A,CIN
Neftali Soto,21,134,565,522,73,140,33,2,21,73,0,0,32,105,.268,.319,.460,.778,240,10,8,0,3,3,1,2010,Adv A,CIN
Jordan Wideman,21,33,116,105,10,22,5,0,0,6,0,0,6,20,.210,.263,.257,.520,27,1,2,2,1,0,0,2010,Adv A,CIN
Byron Wiley*,23,13,49,44,3,9,0,0,1,2,0,0,5,20,.205,.286,.273,.558,12,1,0,0,0,0,0,2010,Adv A,CIN
