Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
C.J. Beatty#,21,14,56,49,11,12,3,0,2,8,1,0,6,15,.245,.327,.429,.756,21,0,0,1,0,0,0
Jarred Bogany,23,81,296,265,33,65,8,5,5,38,19,5,21,86,.245,.300,.370,.670,98,4,1,6,3,0,0
Domnit Bolivar,21,109,402,366,42,72,12,3,9,33,9,2,22,110,.197,.247,.320,.567,117,5,3,10,1,0,0
Matt Carpenter*,24,28,128,99,17,28,5,2,1,16,0,1,26,14,.283,.441,.404,.845,40,1,2,1,0,0,1
Alex Castellanos,23,129,517,459,62,124,35,7,13,58,19,9,38,112,.270,.339,.462,.801,212,11,12,4,4,3,1
Tony Cruz,23,46,202,181,21,51,16,1,1,25,0,2,19,33,.282,.348,.398,.746,72,5,0,1,1,0,1
Jermaine Curtis,22,56,238,191,34,51,10,0,0,24,5,1,28,25,.267,.390,.319,.709,61,4,13,2,4,1,1
Charlie Cutler*,23,41,174,154,23,45,11,2,1,18,0,0,17,17,.292,.368,.409,.777,63,2,2,0,1,1,0
Luis De La Cruz,21,27,101,93,11,18,5,3,1,8,0,1,3,19,.194,.227,.344,.571,32,4,1,4,0,0,0
Nick Derba,24,33,127,104,13,21,6,0,3,11,1,0,14,35,.202,.311,.346,.658,36,0,3,5,1,0,0
Roberto Espinoza,21,7,24,19,2,3,0,0,0,0,0,0,4,5,.158,.333,.158,.491,3,1,1,0,0,0,0
Jose Garcia,22,49,223,206,26,52,7,0,1,16,16,3,16,35,.252,.309,.301,.610,62,6,1,0,0,1,0
Devin Goodwin,23,2,5,5,0,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,1,0,0,0,0,0,0
Tyler Greene,26,2,8,7,0,0,0,0,0,0,0,0,1,4,.000,.125,.000,.125,0,0,0,0,0,0,1
D'Marcus Ingram,22,51,216,193,21,52,10,1,1,20,11,4,14,38,.269,.340,.347,.687,67,4,7,1,1,1,0
Ryan Jackson,22,41,167,148,14,43,10,1,1,8,3,2,11,21,.291,.342,.392,.734,58,2,1,6,1,0,1
Geoff Klein#,22,1,5,5,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Oliver Marmol,23,33,126,104,19,23,9,0,2,12,4,2,12,33,.221,.336,.365,.701,38,1,7,1,2,0,0
Osvaldo Morales,22,17,72,69,6,8,3,0,0,2,3,0,3,26,.116,.153,.159,.312,11,1,0,0,0,0,0
Kevin Moscatel,19,5,14,12,1,1,0,0,0,0,0,0,2,3,.083,.214,.083,.298,1,1,0,0,0,0,0
Ted Obregon#,20,22,75,69,11,12,3,0,0,5,6,1,3,17,.174,.208,.217,.426,15,0,0,3,0,0,0
Tommy Pham,22,68,285,237,42,62,14,4,3,27,13,4,42,59,.262,.377,.392,.769,93,8,3,1,2,0,1
Richard Racobaldo,24,118,481,423,49,111,27,0,4,50,8,7,45,100,.262,.335,.355,.689,150,7,4,3,6,0,0
Francisco Rivera*,21,11,46,44,4,11,4,1,0,8,1,0,2,7,.250,.283,.386,.669,17,5,0,0,0,0,0
Ryde Rodriguez,22,32,117,109,6,29,6,0,0,10,0,1,7,16,.266,.310,.321,.631,35,7,0,1,0,1,0
Xavier Scruggs,22,87,357,316,42,85,18,1,13,53,3,0,30,107,.269,.345,.456,.800,144,5,8,0,3,2,1
Colt Sedbrook,24,58,229,181,25,40,4,1,1,13,9,6,29,29,.221,.363,.271,.634,49,7,13,3,3,0,0
Devin Shepherd,22,9,36,35,3,6,1,1,0,4,0,0,1,14,.171,.194,.257,.452,9,0,0,0,0,0,0
Ross Smith,22,4,16,13,0,1,0,0,0,0,0,1,1,7,.077,.143,.077,.220,1,0,0,2,0,0,0
Chris Swauger*,23,39,180,160,22,47,13,1,4,26,5,5,13,24,.294,.352,.463,.814,74,6,3,1,3,1,0
Travis Tartamella,22,1,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,1
Niko Vasquez,21,59,236,206,26,54,15,2,3,28,0,1,27,49,.262,.349,.398,.747,82,7,1,1,1,0,0
