Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Denny Almonte#,21,127,526,494,71,126,22,6,22,76,13,6,25,192,.255,.293,.457,.750,226,3,2,3,2,1,0
Dan Carroll,21,9,33,28,6,6,3,0,1,4,0,0,2,8,.214,.267,.429,.695,12,1,0,3,0,0,0
Johermyn Chavez,21,136,605,534,109,168,30,7,32,96,6,9,52,131,.315,.387,.577,.964,308,13,13,3,3,2,0
Ji-Man Choi*,19,11,50,43,7,13,1,1,1,7,0,0,6,9,.302,.380,.442,.822,19,3,0,0,1,0,1
Trevor Coleman#,22,83,319,282,34,61,14,0,6,34,1,2,25,63,.216,.294,.330,.624,93,7,7,3,2,1,0
Edilio Colina,21,114,521,452,90,131,28,1,3,40,13,6,33,48,.290,.366,.376,.742,170,13,23,10,3,0,0
Juan Diaz*,21,70,276,254,39,75,8,3,7,41,8,2,19,45,.295,.345,.433,.779,110,3,1,1,1,0,1
Joe Dunigan*,24,3,12,11,1,1,0,0,1,1,0,0,1,1,.091,.167,.364,.530,4,1,0,0,0,0,0
Hawkins Gebbers,23,8,20,20,2,4,1,1,0,2,0,0,0,4,.200,.200,.350,.550,7,1,0,0,0,0,0
Shaver Hansen#,22,69,254,221,36,48,9,4,6,29,6,1,25,78,.217,.296,.376,.672,83,2,2,1,5,0,0
Ralph Henriquez#,23,31,116,113,10,29,9,0,1,6,0,1,3,26,.257,.276,.363,.639,41,7,0,0,0,0,0
Hassiel Jimenez,19,6,16,15,2,6,1,0,0,0,0,0,0,2,.400,.438,.467,.904,7,0,1,0,0,0,0
Kuo Hui Kao,24,31,122,107,13,24,7,2,0,16,6,2,12,20,.224,.300,.327,.627,35,2,0,2,1,0,0
Eddy Martinez-Esteve,26,53,230,203,30,66,12,0,7,36,0,0,24,33,.325,.400,.488,.888,99,7,2,0,1,0,0
Maximo Mendez*,23,48,153,132,25,28,2,0,2,10,11,4,16,50,.212,.300,.273,.573,36,3,1,3,1,1,0
Julio Morban*,18,2,6,6,0,2,0,0,0,1,0,0,0,2,.333,.333,.333,.667,2,0,0,0,0,0,0
Luis Nunez,23,18,54,51,11,11,0,0,0,5,2,1,2,11,.216,.245,.216,.461,11,2,0,1,0,0,0
Blake Ochoa,24,7,26,24,4,8,3,0,1,7,0,0,1,1,.333,.385,.583,.968,14,0,1,0,0,0,0
Rich Poythress,22,123,544,476,88,150,33,0,31,130,3,2,52,100,.315,.381,.580,.960,276,11,5,0,11,3,0
Dennis Raben*,22,40,179,160,35,57,10,3,12,43,0,0,15,47,.356,.413,.681,1.095,109,3,2,0,2,0,0
Scott Savastano,24,25,102,88,10,28,6,0,2,13,2,1,9,11,.318,.390,.455,.845,40,1,2,2,1,1,0
Travis Scott*,25,33,134,119,14,32,6,0,5,22,1,0,11,22,.269,.343,.445,.789,53,2,3,0,1,0,0
Kyle Seager*,22,135,643,557,126,192,40,3,14,74,13,12,71,94,.345,.419,.503,.921,280,5,5,3,7,0,1
Jake Shaffer*,22,107,430,391,58,132,31,6,9,78,4,10,26,73,.338,.387,.517,.904,202,7,7,4,2,1,0
Carlton Tanabe,18,2,5,4,1,2,0,1,0,0,0,0,0,0,.500,.500,1.000,1.500,4,0,0,1,0,0,0
Nate Tenbrink*,23,44,201,175,38,66,10,5,9,42,14,1,22,33,.377,.449,.646,1.095,113,1,1,3,0,1,0
