Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Evert Jean 't Hoen,23,9,32,29,2,4,0,0,0,0,0,0,2,7,.138,.194,.138,.331,4,0,0,1,0,0,,0
Randy Betten,27,12,31,29,5,11,1,0,0,3,0,0,0,5,.379,.379,.414,.793,12,0,0,2,0,0,,0
Jamie Burke,27,46,177,149,29,50,9,0,3,16,0,1,23,18,.336,.434,.456,.891,68,2,3,2,0,0,,1
Jovino Carvajal#,30,108,397,367,38,90,15,3,5,40,17,13,20,63,.245,.288,.343,.631,126,7,3,4,3,1,,0
Eddie Christian#,27,44,160,148,24,35,5,1,5,15,4,3,12,31,.236,.294,.385,.679,57,6,0,0,0,0,,0
Mike Colangelo,22,26,121,105,13,38,7,1,0,9,2,1,13,18,.362,.442,.448,.889,47,1,2,1,0,1,,1
Jeff DaVanon#,25,34,155,132,35,43,8,3,6,19,11,4,20,27,.326,.416,.568,.984,75,1,1,1,1,0,,1
Steve Decker,33,64,279,225,51,64,19,2,15,51,0,0,44,38,.284,.398,.587,.985,132,7,3,0,7,3,,1
Jim Foster,27,24,93,88,13,26,10,0,2,15,1,0,4,13,.295,.323,.477,.800,42,2,0,0,1,0,,0
Bryan Graves,24,2,7,5,2,2,1,0,0,1,0,0,1,2,.400,.571,.600,1.171,3,0,1,0,0,0,,0
Todd Greene,28,19,75,74,10,18,6,0,5,14,0,0,0,12,.243,.253,.527,.780,39,4,1,0,0,0,,1
Bret Hemphill#,27,74,290,246,29,77,16,1,7,31,1,0,31,58,.313,.396,.472,.867,116,8,4,7,2,0,,1
Jason Herrick*,25,25,73,72,6,15,3,0,1,7,0,2,1,27,.208,.219,.292,.511,21,0,0,0,0,0,,0
Norm Hutchins#,23,126,577,521,80,130,27,6,7,51,25,17,40,127,.250,.311,.365,.675,190,8,8,4,4,1,,0
Joe Jacobsen,27,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Keith Johns,27,81,267,236,32,49,9,2,3,26,2,0,26,38,.208,.289,.301,.590,71,8,2,1,2,0,,1
Brooks Kieschnick*,27,77,319,296,54,93,20,3,23,73,0,1,19,60,.314,.357,.635,.993,188,5,2,0,2,1,,1
Kevin Lomon,27,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Matt Luke*,28,6,27,21,7,9,2,1,5,15,0,0,6,4,.429,.556,1.333,1.889,28,1,0,0,0,1,,1
Keith Luuloa,24,115,451,396,54,113,23,1,4,46,7,7,44,53,.285,.362,.379,.741,150,14,5,4,2,0,,1
Bengie Molina,24,65,267,241,28,69,16,0,7,41,1,2,15,17,.286,.338,.440,.778,106,7,6,1,4,1,,1
Will Pennyfeather,31,34,105,99,16,21,5,1,2,10,3,0,5,21,.212,.250,.343,.593,34,1,0,1,0,0,,1
Tomas Perez#,25,83,322,296,31,77,17,1,4,40,2,2,19,43,.260,.306,.365,.671,108,1,2,2,3,0,,1
Chris Pritchett*,29,96,401,348,60,97,15,1,12,45,1,1,47,70,.279,.368,.431,.799,150,7,3,1,2,3,,1
Andy Sheets,27,12,49,45,6,13,1,1,0,4,0,1,2,11,.289,.319,.356,.675,16,0,0,2,0,0,,1
Dave Silvestri,31,79,348,318,55,101,18,0,6,42,4,3,22,43,.318,.363,.431,.794,137,12,2,4,2,0,,1
Mike Stoner,26,22,85,81,12,28,5,1,3,12,0,1,4,11,.346,.376,.543,.920,44,2,0,0,0,0,,0
Fausto Tejero,30,5,20,17,3,5,0,0,1,2,0,0,3,3,.294,.400,.471,.871,8,0,0,0,0,0,,0
Tim Unroe,28,10,49,44,10,17,5,1,5,18,0,0,5,9,.386,.449,.886,1.335,39,0,0,0,0,0,,1
Reggie Williams#,33,35,155,137,25,43,9,1,6,31,3,2,16,29,.314,.381,.526,.906,72,4,0,0,2,1,,1
30 Players,27.0,139,5334,4767,730,1338,272,31,137,677,84,61,444,860,.281,.346,.437,.783,2083,108,48,38,37,13,,0
