Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jorge Acosta*,23,0,2,.000,3.70,16,0,5,0,0,2,24.1,20,12,10,1,15,2,34,1,0,7,108,1.438,7.4,0.4,5.5,12.6,2.27,,0
Danny Brezeale,21,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,2,0.000,0.0,0.0,0.0,13.5,,,0
Mike Broadway,20,11,6,.647,5.25,29,11,3,0,0,0,96.0,125,65,56,5,33,1,50,2,1,11,437,1.646,11.7,0.5,3.1,4.7,1.52,,1
Brett Cammons,21,1,1,.500,3.47,9,0,2,0,0,1,23.1,21,10,9,2,5,0,17,1,0,2,93,1.114,8.1,0.8,1.9,6.6,3.40,,0
Jaye Chapman,20,3,1,.750,6.27,20,0,3,0,0,0,37.1,31,26,26,4,19,0,42,2,0,3,161,1.339,7.5,1.0,4.6,10.1,2.21,,1
Jang Ji Cho,23,0,0,,15.00,3,0,0,0,0,0,3.0,6,5,5,0,1,0,0,0,0,4,16,2.333,18.0,0.0,3.0,0.0,0.00,,0
Kyle Cofield,20,4,8,.333,3.86,25,16,4,0,0,1,112.0,96,56,48,7,56,0,90,6,0,8,477,1.357,7.7,0.6,4.5,7.2,1.61,,0
Lance Cormier,26,0,0,,4.50,1,1,0,0,0,0,2.0,5,1,1,0,0,0,4,0,0,1,11,2.500,22.5,0.0,0.0,18.0,,,1
James Curtis,21,3,5,.375,7.21,27,3,13,0,0,1,48.2,67,43,39,6,27,0,39,1,0,6,231,1.932,12.4,1.1,5.0,7.2,1.44,,0
Bryan Dumesnil*,23,0,0,,2.08,3,0,1,0,0,0,4.1,4,1,1,0,1,0,4,1,0,0,18,1.154,8.3,0.0,2.1,8.3,4.00,,0
Tim Gustafson,22,3,8,.273,5.01,22,20,0,1,0,0,111.1,135,78,62,1,31,0,93,5,0,12,490,1.491,10.9,0.1,2.5,7.5,3.00,,0
Tommy Hanson,20,2,6,.250,2.59,15,14,0,0,0,0,73.0,51,28,21,6,26,0,90,6,0,5,296,1.055,6.3,0.7,3.2,11.1,3.46,,1
Deunte Heath,21,2,3,.400,2.03,16,9,5,0,0,0,71.0,59,19,16,1,19,0,47,3,0,3,289,1.099,7.5,0.1,2.4,6.0,2.47,,1
Joe Johnson,22,1,1,.500,4.87,17,0,8,0,0,0,20.1,24,12,11,1,15,0,20,2,0,5,98,1.918,10.6,0.4,6.6,8.9,1.33,,0
Beau Jones*,20,5,0,1.000,2.96,21,0,6,0,0,3,48.2,38,17,16,1,12,0,46,2,1,7,195,1.027,7.0,0.2,2.2,8.5,3.83,,0
Jeff Lyman,20,5,8,.385,4.59,20,20,0,0,0,0,104.0,122,64,53,10,39,1,77,4,0,12,459,1.548,10.6,0.9,3.4,6.7,1.97,,0
Clayton McMillan*,20,0,1,.000,3.38,3,0,3,0,0,0,2.2,3,1,1,0,2,0,3,0,0,0,13,1.875,10.1,0.0,6.8,10.1,1.50,,0
Kris Medlen,21,0,1,.000,0.87,17,0,15,0,0,8,20.2,13,4,2,1,3,0,33,0,0,0,80,0.774,5.7,0.4,1.3,14.4,11.00,,1
Mike Mehlich,19,1,0,1.000,1.50,4,0,3,0,0,0,6.0,5,2,1,0,3,0,3,0,0,1,28,1.333,7.5,0.0,4.5,4.5,1.00,,0
Benino Pruneda,18,0,0,,7.71,3,0,2,0,0,2,2.1,4,2,2,0,0,0,3,0,0,2,11,1.714,15.4,0.0,0.0,11.6,,,0
