Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Kevin Beavers*,22,0,1,.000,1.88,4,4,0,0,0,0,24.0,23,7,5,1,4,0,16,0,1,0,94,1.125,8.6,0.4,1.5,6.0,4.00,0,2002,Short-Season A,SDP
Greg Bochy,22,0,0,,3.13,17,0,5,0,0,0,23.0,10,11,8,3,24,0,23,3,0,5,105,1.478,3.9,1.2,9.4,9.0,0.96,0,2002,Short-Season A,SDP
Mike Bomar*,22,0,1,.000,5.65,12,0,2,0,0,0,14.1,14,11,9,2,12,0,7,3,0,1,72,1.814,8.8,1.3,7.5,4.4,0.58,0,2002,Short-Season A,SDP
Aaron Coonrod,22,3,3,.500,5.54,15,12,1,0,0,0,65.0,75,48,40,2,24,1,45,8,0,2,297,1.523,10.4,0.3,3.3,6.2,1.88,0,2002,Short-Season A,SDP
Marc Dulkowski,20,0,1,.000,2.25,4,0,4,0,0,1,4.0,4,1,1,0,2,0,4,0,0,1,18,1.500,9.0,0.0,4.5,9.0,2.00,0,2002,Short-Season A,SDP
Josh Ervin,24,0,0,,0.00,2,0,1,0,0,0,1.1,1,0,0,0,0,0,1,0,0,0,5,0.750,6.8,0.0,0.0,6.8,,0,2002,Short-Season A,SDP
Geoff Jones*,22,0,0,,5.40,1,1,0,0,0,0,5.0,4,3,3,1,1,0,5,0,0,0,20,1.000,7.2,1.8,1.8,9.0,5.00,0,2002,Short-Season A,SDP
E.J. Laratta,22,3,1,.750,1.33,12,0,2,0,0,0,20.1,16,8,3,1,10,0,13,0,0,2,85,1.279,7.1,0.4,4.4,5.8,1.30,0,2002,Short-Season A,SDP
Tom Lipari*,23,2,0,1.000,2.66,10,9,1,0,0,0,40.2,38,16,12,2,14,0,52,2,1,0,177,1.279,8.4,0.4,3.1,11.5,3.71,0,2002,Short-Season A,SDP
Scott Martin*,24,1,2,.333,3.74,17,0,8,0,0,0,21.2,23,14,9,1,5,0,16,2,1,0,97,1.292,9.6,0.4,2.1,6.6,3.20,0,2002,Short-Season A,SDP
Javier Martinez,19,0,0,,4.50,2,2,0,0,0,0,10.0,4,5,5,2,5,0,6,1,0,0,40,0.900,3.6,1.8,4.5,5.4,1.20,0,2002,Short-Season A,SDP
Greg Modica,22,0,2,.000,6.67,26,0,6,0,0,0,27.0,35,24,20,3,11,0,25,3,3,0,130,1.704,11.7,1.0,3.7,8.3,2.27,0,2002,Short-Season A,SDP
Adam Montarbo,21,0,2,.000,8.00,12,0,3,0,0,1,9.0,10,8,8,2,5,1,8,0,0,2,44,1.667,10.0,2.0,5.0,8.0,1.60,0,2002,Short-Season A,SDP
Eudy Morel,22,6,0,1.000,2.54,23,0,5,0,0,1,28.1,26,13,8,3,5,0,27,0,0,0,118,1.094,8.3,1.0,1.6,8.6,5.40,0,2002,Short-Season A,SDP
David Pauley,19,6,1,.857,2.81,15,15,0,0,0,0,80.0,81,32,25,6,18,1,62,6,0,7,335,1.238,9.1,0.7,2.0,7.0,3.44,1,2002,Short-Season A,SDP
Gabe Ribas,22,8,1,.889,1.97,32,1,29,0,0,16,50.1,36,14,11,1,5,1,66,3,0,4,196,0.815,6.4,0.2,0.9,11.8,13.20,0,2002,Short-Season A,SDP
John Richards*,23,0,0,,0.00,3,0,1,0,0,0,3.0,1,0,0,0,1,0,4,0,0,0,10,0.667,3.0,0.0,3.0,12.0,4.00,0,2002,Short-Season A,SDP
Kevin Ryan,23,0,2,.000,13.50,14,0,2,0,0,0,14.0,26,26,21,0,17,0,16,1,0,8,85,3.071,16.7,0.0,10.9,10.3,0.94,0,2002,Short-Season A,SDP
Darwin Soto,20,1,0,1.000,2.00,7,0,3,0,0,0,9.0,6,2,2,0,2,0,17,0,0,0,34,0.889,6.0,0.0,2.0,17.0,8.50,0,2002,Short-Season A,SDP
Luke Steidlmayer,21,3,2,.600,3.07,15,11,1,0,0,0,70.1,58,31,24,6,20,0,80,3,0,6,289,1.109,7.4,0.8,2.6,10.2,4.00,0,2002,Short-Season A,SDP
Wilmer Villatoro,20,3,7,.300,5.13,22,7,2,0,0,2,52.2,50,36,30,8,19,0,69,2,1,2,235,1.310,8.5,1.4,3.2,11.8,3.63,0,2002,Short-Season A,SDP
Brian Whitaker,22,5,8,.385,2.93,16,14,0,0,0,0,83.0,79,36,27,6,16,0,63,5,0,2,343,1.145,8.6,0.7,1.7,6.8,3.94,0,2002,Short-Season A,SDP
Zach Wykoff,22,0,1,.000,12.46,8,0,0,0,0,0,8.2,16,12,12,3,4,0,6,1,0,1,46,2.308,16.6,3.1,4.2,6.2,1.50,0,2002,Short-Season A,SDP
