Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Thomas Atlee,22,1,2,.333,1.65,19,0,15,0,0,5,27.1,26,8,5,0,4,0,21,2,0,4,110,1.098,8.6,0.0,1.3,6.9,5.25,0
Federico Baez,20,0,0,,0.00,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,7,0.500,0.0,0.0,4.5,0.0,0.00,0
Ryan Burnau,20,3,1,.750,2.95,25,0,7,0,0,0,42.2,39,15,14,2,19,0,46,2,0,5,184,1.359,8.2,0.4,4.0,9.7,2.42,0
Matt Clanton,21,1,0,1.000,9.00,1,0,0,0,0,0,2.0,1,2,2,0,1,0,1,1,1,0,9,1.000,4.5,0.0,4.5,4.5,1.00,0
Jeremy Flanagan,21,1,0,1.000,3.16,22,0,12,0,0,1,31.1,28,18,11,0,11,0,25,3,1,3,140,1.245,8.0,0.0,3.2,7.2,2.27,0
Luke Hagerty*,21,5,3,.625,1.13,10,10,0,0,0,0,48.0,32,15,6,2,15,0,50,2,0,1,188,0.979,6.0,0.4,2.8,9.4,3.33,0
Rich Hill*,22,0,2,.000,8.36,6,5,1,0,0,0,14.0,15,19,13,0,14,0,12,3,0,4,73,2.071,9.6,0.0,9.0,7.7,0.86,1
Matthew Hines,21,0,0,,0.00,3,0,1,0,0,0,5.0,2,1,0,0,2,0,2,0,0,1,20,0.800,3.6,0.0,3.6,3.6,1.00,0
Micah Hoffpauir*,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,1
Justin Jones*,17,1,0,1.000,1.80,1,1,0,0,0,0,5.0,4,1,1,0,3,0,4,0,0,0,22,1.400,7.2,0.0,5.4,7.2,1.33,0
Dionnar Martinez,21,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,8,0.500,0.0,0.0,4.5,9.0,2.00,0
Ricky Nolasco,19,7,2,.778,2.48,15,15,0,0,0,0,90.2,72,32,25,1,25,0,92,9,0,5,379,1.070,7.1,0.1,2.5,9.1,3.68,1
Wes O'Brien,19,3,3,.500,2.89,23,1,11,0,0,2,43.2,34,15,14,1,25,1,51,6,2,1,195,1.351,7.0,0.2,5.2,10.5,2.04,0
Ryan O'Malley*,22,3,1,.750,2.52,23,0,5,0,0,1,39.1,32,16,11,3,15,1,26,0,1,2,162,1.195,7.3,0.7,3.4,5.9,1.73,1
Clay Rapada*,21,0,0,,1.50,12,0,2,0,0,1,18.0,18,7,3,0,8,0,12,3,0,0,85,1.444,9.0,0.0,4.0,6.0,1.50,1
Luis Reyes,21,4,0,1.000,2.95,20,0,5,0,0,0,36.2,33,20,12,1,20,0,17,3,0,6,163,1.445,8.1,0.2,4.9,4.2,0.85,0
Jae Kuk Ryu,19,6,1,.857,3.57,10,10,0,0,0,0,53.0,45,28,21,1,25,0,56,4,1,8,234,1.321,7.6,0.2,4.2,9.5,2.24,1
Andy Sisco*,19,7,2,.778,2.43,14,14,0,0,0,0,77.2,51,23,21,3,39,0,101,6,0,6,319,1.159,5.9,0.3,4.5,11.7,2.59,1
Carlos Urrutia,20,1,3,.250,11.69,12,5,0,0,0,0,22.1,34,32,29,2,22,0,18,3,2,6,128,2.507,13.7,0.8,8.9,7.3,0.82,0
Carlos Vasquez*,19,5,6,.455,4.26,15,15,0,0,0,0,80.1,77,45,38,6,33,0,68,10,1,9,357,1.369,8.6,0.7,3.7,7.6,2.06,0
Jason Wylie,21,1,1,.500,1.99,24,0,14,0,0,11,40.2,26,9,9,1,7,1,44,2,0,2,153,0.811,5.8,0.2,1.5,9.7,6.29,0
