Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Travis Anderson,21,37,150,130,16,32,11,0,1,17,1,0,11,19,.246,.338,.354,.692,46,4,7,2,0,0,,0
Andrew Brown,20,16,11,7,1,0,0,0,0,1,0,0,3,2,.000,.273,.000,.273,0,0,0,0,1,0,,1
Kevin Brown,22,49,199,158,17,25,8,0,6,20,0,1,33,70,.158,.322,.323,.644,51,6,6,0,2,0,,0
Frank Cummings,24,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kevin Green,22,11,38,33,2,3,0,0,1,2,0,0,2,20,.091,.189,.182,.371,6,0,2,1,0,0,,0
Carlos Guzman,17,6,6,6,2,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Marcus Hambrick*,22,36,107,97,8,14,7,1,0,1,1,3,8,32,.144,.217,.237,.454,23,1,1,1,0,0,,0
Bryon Jeffcoat,22,36,139,122,15,29,3,3,2,16,1,1,12,24,.238,.324,.361,.684,44,2,4,0,1,0,,0
Mailon Kent,22,50,211,187,26,58,9,3,2,27,5,3,21,20,.310,.383,.422,.805,79,6,1,2,0,0,,0
Richard Lewis,21,71,315,285,37,69,7,1,4,27,16,4,20,50,.242,.298,.316,.614,90,7,4,3,3,2,,0
Bill McCarthy,21,74,316,285,38,84,17,2,2,39,7,4,20,47,.295,.351,.389,.741,111,8,7,0,4,0,,0
Greg Miller,22,61,270,240,24,67,10,2,0,17,9,5,20,28,.279,.343,.338,.681,81,2,5,2,3,0,,0
Tom Parrott,20,42,135,117,17,30,5,1,1,8,3,1,15,39,.256,.343,.342,.685,40,3,1,1,1,0,,0
Tony Pena,20,72,280,264,26,65,12,2,0,18,8,6,10,48,.246,.278,.307,.585,81,7,2,3,1,0,,1
Hector Pimentel,22,53,195,181,22,49,8,3,5,24,6,2,7,39,.271,.306,.431,.737,78,4,3,2,2,0,,0
Kyle Roat,21,33,119,107,10,23,5,0,0,4,2,0,10,32,.215,.288,.262,.550,28,2,1,1,0,0,,0
Danny Ruiz,21,9,29,28,3,7,1,0,0,1,0,0,1,5,.250,.276,.286,.562,8,0,0,0,0,0,,0
Michael Salas#,17,37,145,129,8,28,8,0,2,17,0,1,9,21,.217,.285,.326,.610,42,2,4,1,2,0,,0
Adam Stern*,21,21,92,75,20,23,4,2,0,11,9,4,15,11,.307,.413,.413,.826,31,0,0,0,2,0,,1
19 Players,21.0,75,2758,2452,292,606,115,20,26,250,68,35,217,511,.247,.318,.342,.660,839,54,48,19,22,2,,0
