Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jacob Butler,24,124,505,428,80,117,27,0,23,85,1,3,65,95,.273,.368,.498,.866,213,12,4,0,8,0,,0
Adam Calderone*,23,17,70,58,5,16,1,0,0,3,1,3,11,11,.276,.386,.293,.679,17,2,0,0,1,0,,0
Joel Collins,21,1,2,1,0,0,0,0,0,1,0,0,1,0,.000,.500,.000,.500,0,0,0,0,0,0,,0
David Corrente,23,39,143,123,18,27,7,0,7,25,0,0,12,40,.220,.310,.447,.757,55,2,5,1,2,0,,0
Carlo Cota,26,114,495,427,70,119,32,0,6,48,7,4,53,84,.279,.364,.396,.760,169,8,8,1,6,0,,0
Anthony Garibaldi,26,47,162,145,16,29,4,2,3,20,2,0,12,50,.200,.280,.317,.597,46,4,4,1,0,0,,0
Jesus Gonzalez,22,51,196,187,23,50,15,0,6,34,1,1,6,32,.267,.297,.444,.741,83,12,2,1,0,0,,0
Chris Gutierrez,23,68,278,242,34,60,9,1,2,26,0,2,29,30,.248,.339,.318,.658,77,8,5,1,1,0,,0
Anthony Hatch*,23,116,523,481,67,120,24,6,15,53,5,4,32,86,.249,.305,.418,.722,201,15,7,1,2,1,,0
Luke Hetherington,24,70,297,254,41,71,9,4,6,32,18,4,25,74,.280,.367,.417,.784,106,7,13,0,5,0,,0
Brian Jeroloman*,22,100,382,290,32,75,14,0,3,39,0,0,85,57,.259,.421,.338,.759,98,10,1,0,6,0,,0
Reed Johnson,30,4,14,12,1,4,1,0,1,1,0,0,2,4,.333,.429,.667,1.095,8,0,0,0,0,0,,1
Josh Kreuzer,24,117,492,404,92,125,34,0,20,71,1,2,62,82,.309,.431,.542,.973,219,9,25,0,1,1,,0
Eric Nielsen,25,117,499,453,75,147,41,0,7,67,4,3,33,52,.325,.377,.461,.838,209,18,8,0,5,0,,0
Ryan Patterson,24,5,23,21,1,4,2,0,0,1,0,0,2,3,.190,.261,.286,.547,6,1,0,0,0,0,,0
Cory Patton*,25,122,518,457,69,123,34,3,10,54,4,3,50,98,.269,.342,.422,.765,193,13,4,1,6,7,,0
Juan Peralta#,24,15,59,58,5,13,1,1,0,2,0,0,0,11,.224,.224,.276,.500,16,0,0,1,0,0,,0
Kyle Phillips*,23,104,428,389,44,119,19,0,10,62,0,0,35,51,.306,.360,.432,.792,168,4,0,0,4,1,,1
Al Quintana,24,41,157,140,18,34,6,1,1,12,0,0,12,28,.243,.310,.321,.631,45,5,2,2,1,0,,0
Yuber Rodriguez#,23,5,13,12,2,1,0,0,1,2,0,0,0,5,.083,.077,.333,.410,4,0,0,0,1,0,,0
Luis Sanchez,20,20,60,49,5,4,0,0,0,2,0,1,9,14,.082,.237,.082,.319,4,0,1,1,0,0,,0
21 Players,23.9,140,5316,4631,698,1258,280,18,121,640,44,30,536,907,.272,.355,.418,.773,1937,130,89,11,49,10,,0
