Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Rafael Arroyo,24,33,121,105,9,22,5,0,0,9,1,1,11,39,.210,.303,.257,.560,27,3,3,2,0,0,,0
Wilson Batista#,26,2,9,8,1,2,0,0,0,0,2,0,0,0,.250,.250,.250,.500,2,1,0,1,0,0,,0
Shawn Bowman,22,6,22,20,3,3,0,0,1,2,1,0,1,8,.150,.182,.300,.482,6,0,0,0,1,0,,0
Yasmil Bucce,22,21,76,70,7,13,1,0,0,7,0,0,5,12,.186,.240,.200,.440,14,4,0,1,0,0,,0
Drew Butera,23,52,210,182,22,47,14,0,5,22,0,1,24,28,.258,.348,.418,.765,76,5,2,0,2,0,,1
Mike Carp*,21,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,,1
Jose Castro#,20,77,344,308,47,98,12,1,2,25,7,10,11,21,.318,.363,.383,.746,118,8,11,13,1,0,,0
Ender Chavez*,26,40,142,111,15,31,4,1,0,9,5,5,23,16,.279,.413,.333,.746,37,5,3,4,1,1,,0
Endy Chavez*,29,4,16,16,3,8,1,0,0,2,0,1,0,0,.500,.500,.563,1.063,9,0,0,0,0,0,,1
Corey Coles*,25,23,94,84,6,24,3,1,0,8,1,2,7,12,.286,.337,.345,.682,29,4,0,2,1,0,,0
Ambiorix Concepcion,25,77,318,289,37,74,17,0,3,45,12,5,21,61,.256,.304,.346,.650,100,19,1,2,5,0,,0
Ryan Coultas,25,59,198,183,25,47,5,4,3,27,2,1,12,40,.257,.305,.377,.682,69,2,1,1,1,0,,0
Rogelio Del Campo*,20,4,14,14,1,3,0,0,0,3,0,0,0,4,.214,.214,.214,.429,3,1,0,0,0,0,,0
Teddy Dziuba*,22,9,30,21,2,6,2,0,0,6,0,0,9,5,.286,.500,.381,.881,8,0,0,0,0,0,,0
Nick Evans,21,103,440,378,65,108,25,1,15,54,3,0,53,64,.286,.374,.476,.851,180,10,3,2,4,4,,1
Emmanuel Garcia*,21,130,562,488,65,125,12,5,0,31,34,13,63,103,.256,.339,.301,.640,147,7,0,7,4,1,,0
Carlos Gomez,21,5,15,13,1,2,0,0,0,0,2,0,1,4,.154,.267,.154,.421,2,0,1,0,0,0,,1
Sean Henry,21,114,504,450,59,132,26,7,11,57,18,11,42,73,.293,.355,.456,.810,205,6,4,2,6,0,,0
Jamar Hill,24,45,174,163,18,42,10,0,1,12,3,2,8,45,.258,.295,.337,.632,55,5,1,1,1,0,,0
Bobby Malek*,25,6,17,15,3,4,0,0,0,1,2,0,1,2,.267,.353,.267,.620,4,0,1,0,0,0,,0
Jonathan Malo,23,78,262,231,29,59,10,0,6,40,2,4,23,37,.255,.322,.377,.698,87,4,1,4,3,2,,0
Dustin Martin*,23,93,413,363,52,104,22,6,5,52,11,5,42,93,.287,.358,.421,.779,153,7,1,2,5,3,,0
Sean McCraw*,21,26,104,88,17,23,4,0,1,17,0,0,10,23,.261,.340,.341,.681,30,1,2,1,3,0,,0
Ignacio Medrano,20,7,21,21,2,6,0,0,0,5,0,1,0,2,.286,.286,.286,.571,6,0,0,0,0,0,,0
Victor Mendez#,27,14,54,45,6,17,2,2,2,9,0,0,9,8,.378,.481,.644,1.126,29,2,0,0,0,0,,0
Lastings Milledge,22,1,5,4,2,1,0,0,0,0,0,0,1,0,.250,.400,.250,.650,1,0,0,0,0,0,,1
Daniel Murphy*,22,135,559,502,68,143,34,3,11,78,6,3,42,61,.285,.338,.430,.768,216,8,4,0,11,5,,1
Mike Nickeas,24,26,98,77,6,16,7,0,0,4,0,0,17,20,.208,.378,.299,.676,23,0,4,0,0,1,,1
Hector Pellot,20,6,27,23,3,7,0,1,1,3,2,1,4,3,.304,.407,.522,.929,12,0,0,0,0,0,,0
Josh Petersen,24,89,330,307,40,85,16,3,7,34,3,2,12,57,.277,.318,.417,.735,128,10,7,3,1,1,,0
Jose Valentin#,37,3,11,8,4,1,0,0,1,4,0,0,2,2,.125,.273,.500,.773,4,1,0,0,1,0,,1
Tim Worthington,26,10,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
32 Players,22.6,139,5197,4594,618,1254,232,35,75,566,117,68,454,844,.273,.341,.388,.729,1781,113,50,48,51,18,,0
