Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jose Ascanio,24,12,16,13,1,5,1,0,0,0,0,0,1,3,.385,.467,.462,.928,6,0,1,1,0,0,1,2009,AAA,CHC
Ezequiel Astacio,29,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1,2009,AAA,CHC
Mitch Atkins,23,27,49,40,4,6,2,1,1,3,0,0,4,14,.150,.227,.325,.552,13,0,0,5,0,0,1,2009,AAA,CHC
Darwin Barney,23,63,229,212,25,56,12,1,0,17,4,1,13,32,.264,.304,.330,.634,70,7,0,2,2,0,1,2009,AAA,CHC
Justin Berg,25,37,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1,2009,AAA,CHC
Andres Blanco#,25,64,258,230,30,70,17,2,6,29,6,1,17,28,.304,.353,.474,.827,109,9,3,3,5,1,1,2009,AAA,CHC
Matt Camp*,25,99,380,348,47,98,13,1,2,44,18,3,21,43,.282,.325,.342,.667,119,5,3,5,3,1,0,2009,AAA,CHC
Esmailin Caridad,25,25,34,26,1,4,0,0,0,0,0,0,4,10,.154,.267,.154,.421,4,0,0,4,0,0,1,2009,AAA,CHC
Steve Clevenger*,23,68,251,230,21,61,12,1,0,26,4,3,15,31,.265,.309,.326,.635,75,9,1,2,3,0,1,2009,AAA,CHC
Neal Cotts*,29,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2009,AAA,CHC
Matt Craig#,28,59,216,197,27,53,14,0,4,27,1,0,16,34,.269,.329,.401,.730,79,3,2,0,1,1,0,2009,AAA,CHC
Doug Deeds*,28,52,189,175,25,45,10,2,4,19,5,2,10,41,.257,.303,.406,.709,71,4,2,1,1,0,0,2009,AAA,CHC
Jason Dubois,30,91,318,275,38,83,20,1,11,50,2,1,32,77,.302,.390,.502,.892,138,7,9,0,2,3,1,2009,AAA,CHC
Jesse Estrada,25,13,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,0,2009,AAA,CHC
Casey Fossum*,31,13,9,9,1,1,1,0,0,1,0,0,0,1,.111,.111,.222,.333,2,1,0,0,0,0,1,2009,AAA,CHC
Chad Fox,38,11,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2009,AAA,CHC
Jake Fox,26,45,194,164,44,67,14,3,17,53,2,1,21,31,.409,.495,.841,1.336,138,5,8,0,1,1,1,2009,AAA,CHC
Ryan Freel,33,7,28,24,6,10,4,0,0,4,5,1,3,4,.417,.500,.583,1.083,14,0,1,0,0,0,1,2009,AAA,CHC
Sam Fuld*,27,84,370,328,62,93,17,10,2,33,23,5,38,24,.284,.358,.415,.772,136,4,1,1,2,1,1,2009,AAA,CHC
John Gaub,24,26,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2009,AAA,CHC
John-Ford Griffin*,29,89,344,299,38,86,27,3,5,37,4,2,36,74,.288,.366,.448,.814,134,5,4,0,5,2,1,2009,AAA,CHC
Rich Harden*,27,1,2,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,1,0,0,1,2009,AAA,CHC
