Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ryan Aper,20,31,128,113,10,17,2,1,1,6,4,1,12,35,.150,.250,.212,.462,24,0,3,0,0,0,0,2013,Rookie,MIA
Juan Avila,21,42,157,143,12,27,4,1,1,11,1,1,9,23,.189,.261,.252,.513,36,6,5,0,0,0,0,2013,Rookie,MIA
Aaron Blanton,19,47,167,136,13,34,5,0,0,6,2,2,27,35,.250,.377,.287,.664,39,3,2,0,2,0,0,2013,Rookie,MIA
Brandon Brown,22,12,40,36,1,7,1,0,0,4,0,0,3,1,.194,.250,.222,.472,8,1,0,0,1,0,0,2013,Rookie,MIA
Tony Caldwell,24,6,20,17,4,8,3,0,0,2,0,0,2,3,.471,.550,.647,1.197,11,0,1,0,0,0,0,2013,Rookie,MIA
Victor Castro,21,35,132,119,12,34,11,0,4,20,0,1,9,27,.286,.348,.479,.827,57,2,3,0,1,1,0,2013,Rookie,MIA
Rehiner Cordova,19,6,24,22,1,2,0,0,0,1,0,1,2,5,.091,.167,.091,.258,2,1,0,0,0,0,0,2013,Rookie,MIA
David Cruz,21,13,44,37,6,10,0,0,3,8,0,0,4,10,.270,.364,.514,.877,19,1,2,0,1,0,0,2013,Rookie,MIA
Carlos Duran*,21,45,181,171,13,44,12,1,2,20,0,0,8,13,.257,.298,.374,.673,64,6,2,0,0,0,0,2013,Rookie,MIA
Yeison Hernandez#,21,16,55,51,4,11,3,1,0,6,1,0,3,10,.216,.259,.314,.573,16,1,0,1,0,0,0,2013,Rookie,MIA
Joel Jimenez,21,14,42,38,2,9,3,0,0,3,0,1,3,3,.237,.310,.316,.625,12,1,1,0,0,0,0,2013,Rookie,MIA
Ben Lasater,29,6,23,20,3,5,0,0,1,5,0,0,2,3,.250,.348,.400,.748,8,0,1,0,0,0,0,2013,Rookie,MIA
Juancito Martinez,24,12,45,40,6,7,1,0,0,4,1,2,4,16,.175,.267,.200,.467,8,0,1,0,0,0,0,2013,Rookie,MIA
Ron Miller,19,44,170,154,12,28,6,1,2,8,1,0,11,52,.182,.259,.273,.532,42,3,5,0,0,0,0,2013,Rookie,MIA
Iramis Olivencia,18,44,160,148,13,21,3,4,2,14,0,0,8,47,.142,.195,.257,.452,38,4,2,1,1,0,0,2013,Rookie,MIA
Sharif Othman*,24,5,17,16,2,5,1,0,0,1,0,0,1,3,.313,.353,.375,.728,6,0,0,0,0,0,0,2013,Rookie,MIA
Wildert Pujols*,19,25,90,80,8,19,3,1,0,7,1,1,9,17,.238,.322,.300,.622,24,1,1,0,0,1,0,2013,Rookie,MIA
Christian Rivera,19,29,99,81,11,12,2,0,1,8,1,0,17,26,.148,.303,.210,.513,17,2,1,0,0,0,0,2013,Rookie,MIA
Edward Sappelt#,18,10,27,16,6,7,1,0,0,3,1,1,10,1,.438,.667,.500,1.167,8,0,1,0,0,0,0,2013,Rookie,MIA
Jake Smolinski,24,2,7,6,1,3,0,0,0,0,0,0,1,0,.500,.571,.500,1.071,3,0,0,0,0,0,1,2013,Rookie,MIA
Rodrigo Vigil,20,24,86,78,12,22,2,1,1,2,0,0,4,8,.282,.349,.372,.721,29,1,4,0,0,0,0,2013,Rookie,MIA
Miles Williams,20,42,157,134,13,21,7,0,1,12,0,2,12,51,.157,.280,.231,.512,31,2,11,0,0,0,0,2013,Rookie,MIA
K.J. Woods*,17,43,168,144,15,29,4,0,1,6,3,1,17,53,.201,.310,.250,.560,36,3,6,0,1,0,0,2013,Rookie,MIA
Christian Yelich*,21,5,18,17,2,5,0,1,0,0,0,0,1,5,.294,.333,.412,.745,7,0,0,0,0,0,1,2013,Rookie,MIA
