Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jo Adell,20,43,182,159,28,49,15,0,8,23,6,0,19,41,.308,.390,.553,.944,88,7,3,0,1,0,,1
Roberto Baldoquín,25,80,299,272,25,63,11,1,2,23,2,2,18,70,.232,.291,.301,.592,82,10,6,0,3,0,,0
Kaleb Cowart#,27,15,42,39,4,7,1,0,1,2,0,0,2,11,.179,.214,.282,.496,11,2,0,0,1,0,,1
Zane Gurwitz,24,29,116,103,10,21,4,0,1,12,3,0,11,30,.204,.284,.272,.556,28,2,1,0,1,0,,0
Zach Houchins,26,13,48,46,2,8,2,0,0,1,0,0,2,12,.174,.208,.217,.426,10,0,0,0,0,0,,0
Jahmai Jones,21,130,544,482,66,113,22,3,5,50,9,11,50,109,.234,.308,.324,.631,156,11,4,1,7,0,,1
Connor Justus,24,115,400,347,40,64,17,0,2,23,7,4,39,93,.184,.286,.251,.536,87,4,11,1,2,0,,0
Jack Kruger,24,92,380,346,28,83,13,1,3,34,2,2,24,69,.240,.300,.309,.609,107,13,7,0,3,1,,1
Julian Leon,23,68,261,213,24,38,10,0,5,23,0,0,37,89,.178,.315,.296,.611,63,8,7,1,3,0,,0
Brandon Marsh*,21,96,412,360,48,108,21,2,7,43,18,5,47,92,.300,.383,.428,.811,154,6,3,0,2,3,,1
Gareth Morgan,23,27,116,107,5,22,3,0,1,10,1,1,8,55,.206,.267,.262,.529,28,3,1,0,0,0,,0
Roberto Pena,27,20,74,62,7,16,4,0,0,4,0,0,11,11,.258,.378,.323,.701,20,3,1,0,0,0,,0
Erick Salcedo#,26,76,262,246,25,51,12,2,2,31,4,0,14,38,.207,.248,.297,.545,73,4,0,0,2,0,,0
Brandon Sandoval,24,77,291,268,31,76,8,1,2,25,9,4,15,66,.284,.326,.343,.670,92,11,4,0,4,0,,0
Brendon Sanger*,25,107,413,355,38,72,12,1,12,43,4,0,47,121,.203,.310,.344,.654,122,3,9,0,2,1,,0
Mario Sanjur,23,2,9,7,0,1,0,0,0,1,0,0,1,2,.143,.222,.143,.365,1,1,0,0,1,0,,0
Jhoan Urena#,24,127,522,468,53,122,34,3,9,56,2,2,53,140,.261,.337,.404,.741,189,10,1,0,0,0,,0
Bo Way*,27,96,338,308,34,80,17,3,7,26,6,3,27,59,.260,.322,.403,.725,124,2,2,0,1,0,,0
Keaton Weisz,23,5,17,17,1,3,1,0,0,0,0,0,0,8,.176,.176,.235,.412,4,0,0,0,0,0,,0
Cam Williams,22,4,11,11,1,1,0,0,1,2,0,0,0,8,.091,.091,.364,.455,4,0,0,0,0,0,,0
Jordan Zimmerman,24,34,134,125,13,34,10,1,2,17,2,0,9,30,.272,.321,.416,.737,52,3,0,0,0,0,,0
21 Players,23.8,136,4871,4341,483,1032,217,18,70,449,75,34,434,1154,.238,.313,.344,.658,1495,103,60,3,33,5,,0
