Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Harold Arauz,24,6,2,1,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,2,0,0,1,0,0,,0
Randy Arozarena,24,28,116,97,14,30,7,2,3,15,8,5,13,23,.309,.422,.515,.938,50,4,6,0,0,2,,1
Rayder Ascanio#,23,76,292,267,35,72,17,0,6,40,3,2,19,54,.270,.329,.401,.730,107,12,5,0,1,1,,0
Shane Billings,24,13,28,27,5,10,1,0,2,7,0,0,1,3,.370,.393,.630,1.022,17,0,0,0,0,0,,0
Conner Capel*,22,98,368,341,39,79,12,1,9,40,9,4,23,84,.232,.283,.352,.635,120,4,2,0,2,0,,0
Dylan Carlson#,20,108,483,417,81,117,24,6,21,59,18,7,52,98,.281,.364,.518,.882,216,3,7,0,7,3,,1
Matt Carpenter*,33,5,19,15,0,0,0,0,0,0,0,0,4,4,.000,.211,.000,.211,0,0,0,0,0,0,,1
Chris Chinea,25,83,306,286,28,80,14,1,10,32,0,0,16,83,.280,.324,.441,.764,126,7,3,0,1,0,,0
Alex FaGalde,25,13,6,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,0
Junior Fernandez,22,18,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,0,0,0,,1
Jose Godoy*,24,48,188,160,22,41,10,0,5,33,0,1,18,30,.256,.348,.413,.760,66,1,6,1,3,0,,1
Yariel Gonzalez#,25,56,234,215,30,59,10,0,11,45,3,4,17,34,.274,.329,.474,.803,102,3,1,0,1,3,,0
Scott Hurst*,23,45,161,141,18,27,9,0,1,13,1,0,17,46,.191,.278,.277,.555,39,3,0,3,0,0,,1
Zach Kirtley,22,63,217,187,27,43,13,0,5,19,2,0,21,56,.230,.319,.380,.699,71,6,4,4,1,0,,0
Evan Kruczynski*,24,22,14,8,0,0,0,0,0,1,0,0,1,4,.000,.100,.000,.100,0,0,0,4,1,0,,0
Irving Lopez*,24,84,338,302,50,77,15,4,10,30,1,1,20,63,.255,.330,.430,.761,130,3,14,2,0,2,,0
Jose Martinez#,22,23,91,79,7,20,3,0,1,5,1,0,11,18,.253,.341,.329,.670,26,2,0,0,1,0,,0
Jose Martinez,30,5,19,16,0,8,1,0,0,4,1,0,3,1,.500,.579,.563,1.141,9,0,0,0,0,0,,1
Casey Meisner,24,7,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Evan Mendoza,23,54,222,206,20,51,8,1,1,20,5,1,14,44,.248,.293,.311,.603,64,5,0,0,2,0,,0
Johan Mieses,23,96,367,324,41,69,11,0,16,49,6,0,30,86,.213,.301,.395,.696,128,4,11,1,1,0,,0
Yadier Molina,36,4,14,12,0,1,0,0,0,1,1,0,0,8,.083,.143,.083,.226,1,0,1,0,1,0,,1
Elehuris Montero,20,59,238,224,23,42,8,0,7,18,0,1,14,74,.188,.235,.317,.552,71,3,0,0,0,0,,0
Lars Nootbaar*,21,33,110,93,12,25,2,1,0,3,1,1,16,22,.269,.373,.312,.685,29,1,0,0,1,0,,1
Brian O'Keefe,25,88,346,301,36,69,9,0,13,40,1,1,37,71,.229,.319,.389,.708,117,5,4,1,3,0,,0
Tyler O'Neill,24,6,24,24,4,4,1,0,2,2,0,0,0,9,.167,.167,.458,.625,11,0,0,0,0,0,,1
Mitchell Osnowitz,27,20,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Johan Oviedo,21,24,8,8,0,1,0,0,0,0,0,0,0,4,.125,.125,.125,.250,1,0,0,0,0,0,,1
Thomas Parsons,23,14,12,10,0,0,0,0,0,0,0,1,0,6,.000,.000,.000,.000,0,0,0,2,0,0,,0
Williams Perez,28,13,10,8,0,1,1,0,0,0,0,0,0,5,.125,.125,.250,.375,2,0,0,2,0,0,,1
Michael Perri,23,12,47,45,3,7,0,0,0,1,0,0,2,7,.156,.191,.156,.347,7,0,0,0,0,0,,0
Chase Pinder,23,14,56,50,4,8,0,0,0,1,0,0,5,19,.160,.236,.160,.396,8,0,0,1,0,0,,0
Roel Ramirez,24,41,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,1
Kramer Robertson,24,57,246,194,40,44,5,1,6,27,12,6,39,43,.227,.373,.356,.729,69,6,8,2,3,0,,0
