Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tejay Antone,25,13,17,16,1,7,0,0,0,2,0,0,0,3,.438,.438,.438,.875,7,0,0,1,0,0,,1
Wendolyn Bautista,26,12,6,5,1,1,0,0,0,1,0,0,1,1,.200,.333,.200,.533,1,0,0,0,0,0,,0
Brantley Bell,24,115,398,358,42,87,19,0,6,36,10,5,30,63,.243,.312,.346,.659,124,12,7,1,2,1,,0
Michael Beltre#,23,80,268,231,28,54,6,2,3,29,3,2,29,57,.234,.321,.316,.637,73,3,2,3,3,1,,0
Ty Boyles,23,48,7,6,1,3,2,0,0,1,0,0,1,0,.500,.571,.833,1.405,5,0,0,0,0,0,,0
Cassidy Brown,24,6,25,20,5,5,2,0,1,4,0,0,4,7,.250,.375,.500,.875,10,0,0,1,0,0,,0
Alberti Chavez,23,33,108,98,9,22,4,0,0,8,0,1,7,25,.224,.287,.265,.552,26,2,2,0,1,0,,0
Narciso Crook,23,24,76,71,11,21,6,2,0,6,1,1,5,18,.296,.342,.437,.779,31,1,0,0,0,0,,0
Calten Daal,25,82,291,279,27,84,7,3,0,32,5,3,9,52,.301,.322,.348,.669,97,14,0,2,1,0,,0
Samir Duenez*,23,17,70,63,6,17,2,0,1,9,0,0,5,12,.270,.314,.349,.663,22,4,0,0,2,0,,0
Stuart Fairchild,23,42,179,153,25,42,12,1,4,17,3,2,19,23,.275,.380,.444,.824,68,1,7,0,0,1,,1
Brandon Finnegan*,26,13,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Bryant Flete*,26,8,15,14,0,1,0,0,0,0,0,0,1,6,.071,.133,.071,.205,1,0,0,0,0,0,,0
Aaron Fossas,26,28,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,0
TJ Friedl*,23,65,269,226,38,53,11,4,5,28,13,4,29,50,.235,.347,.385,.732,87,4,11,1,2,0,,1
Luis Gonzalez,24,17,51,46,9,15,5,1,0,8,0,0,3,7,.326,.380,.478,.858,22,0,1,1,0,0,,0
Courtney Hawkins,25,3,9,9,0,2,0,0,0,1,0,0,0,5,.222,.222,.222,.444,2,1,0,0,0,0,,0
