Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ryan Aguilar*,24,24,81,72,12,17,2,0,3,8,2,2,8,24,.236,.313,.389,.701,28,0,0,1,0,0,,0
Blake Allemand#,26,18,53,47,4,11,3,0,2,6,0,0,2,15,.234,.321,.426,.746,20,0,4,0,0,1,,0
Alexander Alvarez,22,45,157,139,13,34,8,0,1,14,0,0,15,46,.245,.321,.324,.644,45,4,1,1,1,1,,0
Clayton Andrews*,22,24,36,32,5,9,1,1,0,2,0,0,4,4,.281,.361,.375,.736,12,1,0,0,0,0,,0
Luis Aviles,24,84,341,300,47,76,16,0,2,31,27,7,32,89,.253,.322,.327,.649,98,7,1,3,5,1,,0
Johan Belisario,25,23,17,15,0,2,0,0,0,2,0,0,1,6,.133,.188,.133,.321,2,1,0,1,0,0,,0
Alec Bettinger,23,26,29,25,2,3,1,0,0,1,0,0,1,11,.120,.154,.160,.314,4,1,0,3,0,0,,1
Daniel Brown#,24,36,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Bruce Caldwell*,27,100,354,313,34,68,15,0,9,49,2,2,35,93,.217,.292,.351,.643,110,5,0,1,5,0,,0
Marcos Diplan,22,30,5,5,0,1,0,0,0,0,0,0,0,4,.200,.200,.200,.400,1,0,0,0,0,0,,1
Nattino Diplan,25,21,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Skyler Ewing,26,10,24,23,0,3,2,0,0,3,0,0,1,9,.130,.167,.217,.384,5,0,0,0,0,0,,0
Mario Feliciano,20,3,14,12,2,2,0,1,0,0,0,0,0,4,.167,.286,.333,.619,4,0,2,0,0,0,,1
Dylan File,23,14,16,14,0,0,0,0,0,1,0,0,0,6,.000,.000,.000,.000,0,0,0,2,0,0,,0
Bowden Francis,23,25,29,26,0,0,0,0,0,0,0,0,0,20,.000,.000,.000,.000,0,0,0,3,0,0,,0
Jake Gatewood,23,94,385,353,49,66,10,1,13,45,3,0,26,140,.187,.244,.331,.576,117,6,2,0,4,0,,0
Nate Griep,25,43,3,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,0,0,0,0,0,0,,0
Trent Grisham*,22,63,283,236,34,60,14,3,13,41,6,4,44,50,.254,.371,.504,.875,119,2,1,0,2,4,,1
Devin Hairston,23,6,14,11,1,1,1,0,0,3,0,0,2,3,.091,.231,.182,.413,2,0,0,1,0,0,,0
C.J. Hinojosa,24,120,460,415,51,116,24,1,8,45,3,5,39,61,.280,.338,.400,.738,166,10,0,2,4,3,,0
Cooper Hummel#,24,121,419,342,62,85,8,5,17,56,4,7,62,100,.249,.384,.450,.835,154,3,14,0,1,0,,0
Patrick Leonard,26,99,403,355,54,107,22,2,10,45,9,1,42,109,.301,.375,.459,.834,163,5,2,0,4,0,,0
Max McDowell,25,87,315,258,31,55,14,0,4,22,2,0,35,58,.213,.333,.314,.647,81,4,13,6,3,1,,0
Michael O'Neill,27,57,224,206,27,59,5,1,4,19,15,3,16,62,.286,.344,.379,.722,78,2,2,0,0,0,,0
Jon Olczak,25,11,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
Freddy Peralta,23,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Angel Perdomo*,25,7,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,,1
Cody Ponce,25,27,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Drew Rasmussen,23,22,11,8,0,3,0,0,0,1,0,0,0,3,.375,.375,.375,.750,3,0,0,3,0,0,,1
Corey Ray*,24,11,46,40,5,10,3,0,0,0,3,2,6,14,.250,.348,.325,.673,13,0,0,0,0,0,,1
Cam Roegner,26,17,16,13,0,0,0,0,0,1,0,0,1,8,.000,.071,.000,.071,0,0,0,2,0,0,,0
Robie Rojas,24,12,31,27,5,8,2,1,0,2,1,0,4,10,.296,.387,.444,.832,12,0,0,0,0,0,,0
Joantgel Segovia,22,74,275,255,24,63,15,0,2,24,6,6,15,38,.247,.295,.329,.624,84,7,3,0,2,1,,0
Tyler Spurlin,28,22,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Trey Supak,23,20,28,28,2,8,1,0,0,1,0,0,0,13,.286,.286,.321,.607,9,0,0,0,0,0,,0
Brent Suter*,29,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Dillon Thomas*,26,131,504,449,62,119,25,6,13,71,22,11,41,132,.265,.339,.434,.774,195,10,11,0,3,1,,1
Braden Webb,24,6,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Devin Williams,24,31,7,5,1,3,1,0,0,2,0,0,2,2,.600,.714,.800,1.514,4,0,0,0,0,0,,1
Weston Wilson,24,127,510,445,70,103,19,3,19,58,12,3,58,111,.231,.324,.416,.739,185,11,4,0,3,0,,0
40 Players,24.4,139,5105,4484,597,1093,212,25,120,553,117,53,494,1250,.244,.325,.382,.707,1715,79,60,30,37,13,,0
