Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Brad Radke,26,12,14,.462,3.75,33,33,0,4,0,0,218.2,239,97,91,28,44,0,121,1,0,4,910,135,4.31,1.294,9.8,1.2,1.8,5.0,2.75,1
SP,Eric Milton*,23,7,11,.389,4.49,34,34,0,5,2,0,206.1,190,111,103,28,63,2,163,3,0,2,858,113,4.28,1.226,8.3,1.2,2.7,7.1,2.59,1
SP,LaTroy Hawkins,26,10,14,.417,6.66,33,33,0,1,0,0,174.1,238,136,129,29,60,2,103,1,0,9,803,76,5.16,1.709,12.3,1.5,3.1,5.3,1.72,1
SP,Mike Lincoln,24,3,10,.231,6.84,18,15,0,0,0,0,76.1,102,59,58,11,26,0,27,1,0,4,353,74,5.36,1.677,12.0,1.3,3.1,3.2,1.04,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Mike Trombley,32,2,8,.200,4.33,75,0,56,0,0,24,87.1,93,42,42,15,28,2,82,2,0,6,377,117,4.52,1.385,9.6,1.5,2.9,8.5,2.93,1
RP,Joe Mays,23,6,11,.353,4.37,49,20,8,2,1,0,171.0,179,92,83,24,67,2,115,2,0,6,746,116,4.82,1.439,9.4,1.3,3.5,6.1,1.72,1
RP,Bob Wells,32,8,3,.727,3.81,76,0,18,0,0,1,87.1,79,41,37,8,28,4,44,5,0,4,364,133,4.45,1.225,8.1,0.8,2.9,4.5,1.57,1
RP,Travis Miller*,26,2,2,.500,2.72,52,0,12,0,0,0,49.2,55,19,15,3,16,3,40,0,0,6,214,188,3.27,1.430,10.0,0.5,2.9,7.2,2.50,1
RP,Eddie Guardado*,28,2,5,.286,4.50,63,0,13,0,0,2,48.0,37,24,24,6,25,4,50,2,0,0,197,113,4.36,1.292,6.9,1.1,4.7,9.4,2.00,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dan Perkins,24,1,7,.125,6.54,29,12,7,0,0,0,86.2,117,69,63,14,43,0,44,5,2,6,413,78,5.88,1.846,12.2,1.5,4.5,4.6,1.02,1
,Benj Sampson*,24,3,2,.600,8.11,30,4,2,0,0,0,71.0,107,65,64,17,34,3,56,0,2,2,345,63,6.11,1.986,13.6,2.2,4.3,7.1,1.65,1
,Hector Carrasco,29,2,3,.400,4.96,39,0,10,0,0,1,49.0,48,29,27,3,18,0,35,1,0,4,204,103,3.66,1.347,8.8,0.6,3.3,6.4,1.94,1
,Jason Ryan,23,1,4,.200,4.87,8,8,0,1,0,0,40.2,46,23,22,9,17,0,15,3,0,0,182,105,6.75,1.549,10.2,2.0,3.8,3.3,0.88,1
,Rick Aguilera,37,3,1,.750,1.27,17,0,16,0,0,6,21.1,10,3,3,2,2,0,13,0,1,1,76,406,3.42,0.563,4.2,0.8,0.8,5.5,6.50,1
,Mark Redman*,25,1,0,1.000,8.53,5,1,0,0,0,0,12.2,17,13,12,3,7,0,11,1,0,0,65,61,6.37,1.895,12.1,2.1,5.0,7.8,1.57,1
,J.C. Romero*,23,0,0,,3.72,5,0,3,0,0,0,9.2,13,4,4,0,0,0,4,0,0,0,39,140,2.31,1.345,12.1,0.0,0.0,3.7,,1
,Rob Radlosky,25,0,1,.000,12.46,7,0,2,0,0,0,8.2,15,12,12,7,4,0,3,1,0,1,45,42,14.67,2.192,15.6,7.3,4.2,3.1,0.75,1
,Gary Rath*,26,0,1,.000,11.57,5,1,1,0,0,0,4.2,6,6,6,1,5,0,1,0,1,2,25,47,8.71,2.357,11.6,1.9,9.6,1.9,0.20,1
,Team Totals,25.8,63,97,.394,5.00,161,161,148,13,3,34,1423.1,1591,845,791,208,487,22,927,28,6,57,6216,101,4.82,1.460,10.1,1.3,3.1,5.9,1.90,1
,Rank in 14 AL teams,,14,1,,9,,,,3,6,11,12 ,9,5,9,12,2,,12,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
