Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Orlando Hernandez,33,17,9,.654,4.12,33,33,0,2,1,0,214.1,187,108,98,24,87,2,157,8,0,4,910,114,4.45,1.278,7.9,1.0,3.7,6.6,1.80,1
SP,David Cone,36,12,9,.571,3.44,31,31,0,1,1,0,193.1,164,84,74,21,90,2,177,11,1,7,827,136,4.28,1.314,7.6,1.0,4.2,8.2,1.97,1
SP,Andy Pettitte*,27,14,11,.560,4.70,31,31,0,0,0,0,191.2,216,105,100,20,89,3,121,3,1,3,851,100,4.67,1.591,10.1,0.9,4.2,5.7,1.36,1
SP,Roger Clemens,36,14,10,.583,4.60,30,30,0,1,1,0,187.2,185,101,96,20,90,0,163,9,0,8,822,102,4.36,1.465,8.9,1.0,4.3,7.8,1.81,1
SP,Hideki Irabu,30,11,7,.611,4.84,32,27,2,2,1,0,169.1,180,98,91,26,46,0,133,6,0,7,733,97,4.48,1.335,9.6,1.4,2.4,7.1,2.89,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Mariano Rivera,29,4,3,.571,1.83,66,0,63,0,0,45,69.0,43,15,14,2,18,3,52,3,1,2,268,257,2.92,0.884,5.6,0.3,2.3,6.8,2.89,1
RP,Ramiro Mendoza,27,9,9,.500,4.29,53,6,15,0,0,3,123.2,141,68,59,13,27,3,80,3,0,2,536,109,3.93,1.358,10.3,0.9,2.0,5.8,2.96,1
RP,Jason Grimsley,31,7,2,.778,3.60,55,0,25,0,0,1,75.0,66,39,30,7,40,5,49,4,0,8,336,130,4.80,1.413,7.9,0.8,4.8,5.9,1.23,1
RP,Mike Stanton*,32,2,2,.500,4.33,73,1,10,0,0,0,62.1,71,30,30,5,18,4,59,1,0,2,271,109,3.20,1.428,10.3,0.7,2.6,8.5,3.28,1
RP,Jeff Nelson,32,2,1,.667,4.15,39,0,8,0,0,1,30.1,27,14,14,2,22,2,35,3,1,2,139,114,4.16,1.615,8.0,0.6,6.5,10.4,1.59,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dan Naulty,29,1,0,1.000,4.38,33,0,20,0,0,0,49.1,40,24,24,8,22,0,25,4,0,2,206,108,5.81,1.257,7.3,1.5,4.0,4.6,1.14,1
,Allen Watson*,28,4,0,1.000,2.10,21,0,6,0,0,0,34.1,30,8,8,3,10,0,30,0,0,1,137,225,3.40,1.165,7.9,0.8,2.6,7.9,3.00,1
,Ed Yarnall*,23,1,0,1.000,3.71,5,2,2,0,0,0,17.0,17,8,7,1,10,0,13,0,0,0,77,129,4.13,1.588,9.0,0.5,5.3,6.9,1.30,1
,Todd Erdos,25,0,0,,3.86,4,0,1,0,0,0,7.0,5,4,3,2,4,0,4,0,0,1,31,127,7.42,1.286,6.4,2.6,5.1,5.1,1.00,1
,Jay Tessmer,27,0,0,,14.85,6,0,4,0,0,0,6.2,16,11,11,1,4,2,3,1,0,0,41,33,6.43,3.000,21.6,1.4,5.4,4.1,0.75,1
,Jeff Juden,28,0,1,.000,1.59,2,1,0,0,0,0,5.2,5,9,1,1,3,0,9,1,0,0,29,312,4.37,1.412,7.9,1.6,4.8,14.3,3.00,1
,Mike Buddie,28,0,0,,4.50,2,0,0,0,0,0,2.0,3,1,1,1,0,0,1,0,0,0,9,121,8.63,1.500,13.5,4.5,0.0,4.5,,1
,Tony Fossas*,41,0,0,,36.00,5,0,0,0,0,0,1.0,6,4,4,1,1,1,0,0,0,0,10,17,19.13,7.000,54.0,9.0,9.0,0.0,0.00,1
,Team Totals,31.3,98,64,.605,4.13,162,162,156,6,4,50,1439.2,1402,731,661,158,581,27,1111,57,4,49,6233,113,4.35,1.377,8.8,1.0,3.6,6.9,1.91,1
,Rank in 14 AL teams,,1,14,,2,,,,6,3,1,2 ,2,2,2,1,6,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
