Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Dennis Springer,34,6,16,.273,4.86,38,29,3,3,2,1,196.1,231,121,106,23,64,4,83,7,0,2,855,89,4.90,1.503,10.6,1.1,2.9,3.8,1.30,1
SP,Brian Meadows,23,11,15,.423,5.60,31,31,0,0,0,0,178.1,214,117,111,31,57,5,72,5,1,4,795,77,5.63,1.520,10.8,1.6,2.9,3.6,1.26,1
SP,Ryan Dempster,22,7,8,.467,4.71,25,25,0,0,0,0,147.0,146,77,77,21,93,2,126,6,0,8,666,91,5.30,1.626,8.9,1.3,5.7,7.7,1.35,1
SP,Alex Fernandez,29,7,8,.467,3.38,24,24,0,1,0,0,141.0,135,60,53,10,41,1,91,4,0,2,590,127,3.72,1.248,8.6,0.6,2.6,5.8,2.22,1
SP,Liván Hernández,24,5,9,.357,4.76,20,20,0,2,0,0,136.0,161,78,72,17,55,3,97,2,1,2,612,90,4.59,1.588,10.7,1.1,3.6,6.4,1.76,1
SP,Vladimir Núñez,24,4,8,.333,4.58,17,12,1,0,0,0,74.2,66,48,38,9,34,1,58,3,1,5,317,94,4.63,1.339,8.0,1.1,4.1,7.0,1.71,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Antonio Alfonseca,27,4,5,.444,3.24,73,0,49,0,0,21,77.2,79,28,28,4,29,6,46,4,0,1,325,133,3.89,1.391,9.2,0.5,3.4,5.3,1.59,1
RP,Brian Edmondson,26,5,8,.385,5.84,68,0,14,0,0,1,94.0,106,65,61,11,44,5,58,6,0,5,428,74,5.02,1.596,10.1,1.1,4.2,5.6,1.32,1
RP,Braden Looper,24,3,3,.500,3.80,72,0,22,0,0,0,83.0,96,43,35,7,31,6,50,1,2,2,370,114,4.18,1.530,10.4,0.8,3.4,5.4,1.61,1
RP,Jesus Sanchez*,24,5,7,.417,6.01,59,10,8,0,0,0,76.1,84,53,51,16,60,11,62,4,2,5,362,72,6.75,1.886,9.9,1.9,7.1,7.3,1.03,1
RP,Vic Darensbourg*,28,0,1,.000,8.83,56,0,5,0,0,0,34.2,50,36,34,3,21,1,16,5,3,1,180,49,5.59,2.048,13.0,0.8,5.5,4.2,0.76,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A.J. Burnett,22,4,2,.667,3.48,7,7,0,0,0,0,41.1,37,23,16,3,25,2,33,0,0,0,182,124,4.30,1.500,8.1,0.7,5.4,7.2,1.32,1
,Matt Mantei,25,1,2,.333,2.72,35,0,32,0,0,10,36.1,24,11,11,4,25,1,50,2,0,0,157,159,4.04,1.349,5.9,1.0,6.2,12.4,2.00,1
,Rafael Medina,24,1,1,.500,5.79,20,0,4,0,0,0,23.1,20,15,15,3,20,2,16,1,1,2,110,75,6.13,1.714,7.7,1.2,7.7,6.2,0.80,1
,Archie Corbin,31,0,1,.000,7.29,17,0,4,0,0,0,21.0,25,20,17,2,15,0,30,1,0,3,104,60,3.80,1.905,10.7,0.9,6.4,12.9,2.00,1
,Reid Cornelius,29,1,0,1.000,3.26,5,2,0,0,0,0,19.1,16,7,7,0,5,1,12,0,0,1,76,134,2.67,1.086,7.4,0.0,2.3,5.6,2.40,1
,Armando Almanza*,26,0,1,.000,1.72,14,0,2,0,0,0,15.2,8,4,3,1,9,1,20,1,1,0,64,255,3.33,1.085,4.6,0.6,5.2,11.5,2.22,1
,Hector Almonte,23,0,2,.000,4.20,15,0,6,0,0,0,15.0,20,7,7,1,6,2,8,0,0,2,67,105,4.13,1.733,12.0,0.6,3.6,4.8,1.33,1
,Kirt Ojala*,30,0,1,.000,14.34,8,1,2,0,0,0,10.2,21,17,17,1,6,0,5,0,0,0,56,31,5.10,2.531,17.7,0.8,5.1,4.2,0.83,1
,Brent Billingsley*,24,0,0,,16.43,8,0,3,0,0,0,7.2,11,14,14,3,10,0,3,2,0,1,42,27,12.13,2.739,12.9,3.5,11.7,3.5,0.30,1
,Michael Tejera*,22,0,0,,11.37,3,1,1,0,0,0,6.1,10,8,8,1,5,0,7,0,0,0,31,40,5.34,2.368,14.2,1.4,7.1,9.9,1.40,1
,Team Totals,26.1,64,98,.395,4.90,162,162,156,6,2,33,1435.2,1560,852,781,171,655,54,943,54,12,46,6389,88,4.85,1.543,9.8,1.1,4.1,5.9,1.44,1
,Rank in 16 NL teams,,16,1,,12,,,,9,10,13,11 ,13,12,12,7,13,,16,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
