Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Josh Arteaga,22,45,161,143,16,36,9,1,1,12,1,2,14,15,.252,.321,.350,.670,50,3,1,2,1,2,,0
Brad Bouras,22,127,521,457,54,124,30,1,16,71,1,2,54,72,.271,.356,.446,.802,204,8,7,1,2,3,,0
Antoine Cameron*,22,34,146,128,22,35,14,0,5,22,2,2,17,39,.273,.363,.500,.863,64,2,1,0,0,0,,0
Ronny Cedeno,19,98,417,376,44,80,17,4,2,31,14,10,22,74,.213,.269,.295,.564,111,6,8,8,3,0,,1
Buck Coats*,20,133,544,501,65,129,21,4,4,47,14,3,31,67,.257,.303,.339,.642,170,5,4,2,6,4,,1
Matt Creighton,23,2,8,6,0,1,0,0,0,1,0,0,1,1,.167,.375,.167,.542,1,0,1,0,0,0,,0
Ivan Esterlin*,21,53,171,154,23,35,3,2,3,22,3,5,15,30,.227,.294,.331,.625,51,3,0,1,1,0,,0
Alfredo Francisco,17,2,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,,0
Adam Greenberg*,21,35,140,116,20,26,7,2,1,11,2,1,15,22,.224,.331,.345,.676,40,0,4,4,1,2,,1
Angel Guzman,20,9,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,1
Warren Hanna,22,57,197,182,16,34,11,1,2,17,1,1,12,36,.187,.241,.291,.532,53,3,1,2,0,0,,0
J.J. Johnson,20,112,470,420,58,101,25,2,2,56,7,7,38,89,.240,.308,.324,.632,136,12,5,2,5,1,,0
Mike Mallory,21,131,533,495,60,131,34,5,16,65,6,6,24,119,.265,.313,.451,.764,223,11,12,0,2,1,,0
Carlos Marmol,19,15,48,47,2,7,0,1,0,4,0,2,1,7,.149,.167,.191,.358,9,2,0,0,0,0,,1
Lukas McKnight*,22,53,197,173,20,51,8,0,3,22,3,1,18,27,.295,.366,.393,.759,68,6,2,3,1,0,,0
Hector Miliano,22,31,110,105,10,23,4,1,0,4,1,4,4,26,.219,.255,.276,.531,29,3,1,0,0,0,,0
Chris Miller,21,5,19,14,0,2,0,0,0,1,0,0,3,1,.143,.368,.143,.511,2,0,2,0,0,0,,0
Joey Monahan,21,25,98,89,9,20,3,0,1,6,4,0,4,21,.225,.286,.292,.578,26,0,4,0,1,0,,0
Paul O'Toole*,22,25,77,67,9,14,5,0,0,4,2,0,8,10,.209,.312,.284,.595,19,3,2,0,0,0,,0
Issmael Salas,19,12,43,37,5,10,4,0,1,9,0,1,3,3,.270,.349,.459,.808,17,0,2,0,1,0,,0
Travis Silver,24,23,78,69,5,14,1,2,2,9,0,0,4,17,.203,.267,.362,.629,25,2,2,3,0,1,,0
Corey Slavik*,22,90,350,308,33,67,14,4,4,34,4,6,34,49,.218,.302,.328,.630,101,3,4,2,2,1,,0
Ryan Theriot,22,130,558,489,75,123,19,4,1,37,32,8,59,77,.252,.335,.313,.648,153,3,4,3,3,1,,1
Jan Thornton-Murray#,21,8,20,16,2,1,0,0,0,0,0,0,3,3,.063,.250,.063,.313,1,1,1,0,0,0,,0
Travis Welsch,22,40,133,116,14,24,4,0,1,9,1,3,11,25,.207,.295,.267,.563,31,4,4,1,1,0,,0
Aron Weston*,21,28,112,96,10,25,4,1,2,14,5,2,13,23,.260,.366,.385,.751,37,1,3,0,0,2,,0
26 Players,21.1,139,5159,4612,572,1114,237,35,67,508,103,66,408,855,.242,.312,.352,.663,1622,82,75,34,30,18,,0
