Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
David Bacani,22,96,374,305,46,80,17,1,1,36,13,11,52,48,.262,.384,.334,.719,102,4,9,7,1,0,,0
Tyler Beuerlein#,23,22,72,66,7,12,0,0,2,4,0,1,5,24,.182,.239,.273,.512,18,0,0,1,0,0,,0
Jay Caligiuri,22,62,249,221,25,52,13,0,5,38,0,4,22,40,.235,.309,.362,.671,80,1,3,0,3,0,,0
Frank Corr,23,81,340,315,48,96,22,0,7,45,2,2,17,52,.305,.344,.441,.785,139,5,4,0,4,2,,0
Noel Devarez,23,17,66,62,8,15,5,1,0,7,4,1,3,17,.242,.288,.355,.643,22,2,1,0,0,0,,0
Jeff Duncan*,23,40,172,150,33,59,13,3,4,17,15,3,18,34,.393,.468,.600,1.068,90,1,3,1,0,1,,1
Matt Galante,23,47,184,156,20,44,6,0,0,19,4,4,21,29,.282,.368,.321,.689,50,3,2,2,3,0,,0
Joe Hietpas,23,33,120,105,9,26,8,0,1,16,0,2,14,23,.248,.336,.352,.689,37,1,0,1,0,0,,1
Justin Huber,19,95,402,330,49,96,22,2,11,78,1,2,45,81,.291,.408,.470,.878,155,5,23,0,4,10,,1
Joe Jiannetti,20,31,125,112,12,27,10,0,2,9,10,1,7,16,.241,.306,.384,.690,43,2,4,1,1,0,,0
Brett Kay,22,38,137,117,14,28,5,0,1,7,1,3,14,22,.239,.346,.308,.653,36,0,5,1,0,0,,0
Forrest Lawson,21,77,313,275,36,72,7,1,2,41,5,5,29,52,.262,.337,.316,.653,87,4,4,1,4,1,,0
Wayne Lydon#,21,127,541,473,93,139,9,5,0,46,87,13,54,104,.294,.368,.334,.702,158,1,4,5,5,0,,0
Robert McIntyre,21,98,375,345,46,87,16,3,5,50,10,6,16,102,.252,.291,.359,.651,124,2,6,1,7,0,,0
Javier Ochoa,23,32,99,85,13,20,1,0,2,10,0,0,11,15,.235,.343,.318,.661,27,2,3,0,0,0,,0
Angel Pagan#,20,108,497,458,79,128,14,5,1,36,52,21,32,87,.279,.325,.338,.663,155,1,0,4,3,0,,1
Sean Pittman#,24,14,53,46,6,11,0,1,0,4,1,0,5,18,.239,.321,.283,.603,13,0,1,0,1,0,,0
Corey Ragsdale,19,37,147,124,15,22,1,0,1,12,8,5,15,45,.177,.262,.210,.472,26,0,0,6,2,0,,0
Danilo Reynoso,20,3,8,6,0,1,0,0,0,1,0,0,1,1,.167,.375,.167,.542,1,0,1,0,0,0,,0
Andres Rodriguez,23,60,226,207,21,41,10,1,1,23,2,0,16,57,.198,.257,.271,.527,56,2,1,0,2,1,,0
Edgar Rodriguez,22,23,78,72,7,15,3,0,1,7,2,3,3,25,.208,.244,.292,.535,21,1,1,0,2,0,,0
John Toner,22,35,129,114,19,34,7,0,4,16,2,2,9,32,.298,.380,.465,.845,53,2,6,0,0,0,,0
David Wright,19,135,582,496,85,132,30,2,11,93,21,5,76,114,.266,.367,.401,.768,199,4,5,1,4,2,,1
23 Players,21.2,139,5289,4640,691,1237,219,25,62,615,240,94,485,1038,.267,.344,.365,.709,1692,43,86,32,46,17,,0
