Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Matheny,32,141,498,441,43,111,18,2,8,47,1,1,44,81,.252,.320,.356,.676,79,157,11,2,8,3,16,1
1B,Tino Martinez*,35,138,547,476,66,130,25,2,15,69,1,1,53,71,.273,.352,.429,.781,106,204,14,9,2,7,7,1
2B,Bo Hart,26,77,321,296,46,82,13,5,4,28,3,1,12,64,.277,.317,.395,.713,87,117,3,6,6,1,0,1
SS,Edgar Renteria,26,157,663,587,96,194,47,1,13,100,34,7,65,54,.330,.394,.480,.874,130,282,21,1,3,7,12,1
3B,Scott Rolen,28,154,657,559,98,160,49,1,28,104,13,3,82,104,.286,.382,.528,.910,138,295,19,9,0,7,5,1
LF,Albert Pujols,23,157,685,591,137,212,51,1,43,124,5,1,79,65,.359,.439,.667,1.106,187,394,13,10,0,5,12,1
CF,Jim Edmonds*,33,137,531,447,89,123,32,2,39,89,1,3,77,127,.275,.385,.617,1.002,160,276,11,4,1,2,6,1
RF,J.D. Drew*,27,100,328,287,60,83,13,3,15,42,2,2,36,48,.289,.374,.512,.886,132,147,6,3,2,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Orlando Palmeiro*,34,141,364,317,37,86,13,1,3,33,3,3,32,31,.271,.336,.347,.683,82,110,1,2,7,6,3,1
2B,Miguel Cairo,29,92,290,261,41,64,15,2,5,32,4,1,13,30,.245,.289,.375,.665,74,98,6,6,3,7,1,1
RF,Eduardo Perez,33,105,289,253,47,72,16,0,11,41,5,2,29,53,.285,.365,.478,.843,121,121,7,4,1,2,1,1
2B,Fernando Vina*,34,61,285,259,35,65,14,4,4,23,4,4,11,24,.251,.309,.382,.691,82,99,5,11,3,1,0,1
RF,Kerry Robinson*,29,116,221,208,19,52,6,3,1,16,6,1,8,27,.250,.281,.322,.603,59,67,3,1,4,0,3,1
UT,Eli Marrero,29,41,116,107,10,24,4,2,2,20,0,1,7,18,.224,.267,.355,.622,63,38,0,0,0,2,0,1
C,Chris Widger,32,44,112,102,9,24,9,0,0,14,0,0,6,20,.235,.279,.324,.603,59,33,5,1,1,2,1,1
IF,Wilson Delgado#,30,43,82,77,8,13,3,0,0,3,0,0,3,10,.169,.207,.208,.415,11,16,4,1,0,1,0,1
OF,So Taguchi,33,43,59,54,9,14,3,1,3,13,0,0,4,11,.259,.310,.519,.829,114,28,2,0,1,0,1,1
C,Joe Girardi,38,16,26,23,1,3,0,0,0,1,0,0,3,4,.130,.231,.130,.361,-1,3,2,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Woody Williams,36,32,86,70,12,17,4,1,1,7,0,0,5,26,.243,.299,.371,.670,76,26,0,1,9,1,0,1
P,Brett Tomko,30,32,78,63,4,18,1,0,0,9,0,1,4,15,.286,.328,.302,.630,69,19,1,0,11,0,0,1
P,Matt Morris,28,26,66,52,5,10,2,0,1,3,0,0,2,16,.192,.222,.288,.511,34,15,1,0,12,0,0,1
P,Garrett Stephenson,31,30,55,44,0,9,0,0,0,2,0,0,3,18,.205,.271,.205,.475,29,9,0,1,7,0,0,1
P,Jason Simontacchi,29,46,38,38,3,5,1,0,0,0,0,0,0,14,.132,.132,.158,.289,-24,6,0,0,0,0,0,1
P,Dan Haren,22,15,28,25,0,2,2,0,0,1,0,0,1,10,.080,.148,.160,.308,-18,4,1,1,1,0,0,1
P,Sterling Hitchcock*,32,8,14,12,0,1,0,0,0,0,0,0,0,5,.083,.083,.083,.167,-56,1,0,0,2,0,0,1
P,Jeff Fassero*,40,59,10,9,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Kiko Calero,28,23,4,4,1,1,0,0,0,1,0,0,0,0,.250,.250,.250,.500,33,1,0,0,0,0,0,1
P,Steve Kline,30,75,3,2,0,1,1,0,0,2,0,0,0,0,.500,.500,1.000,1.500,284,2,0,0,1,0,0,1
P,Cal Eldred,35,61,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,166,1,0,0,0,0,0,1
P,Jason Isringhausen,30,38,2,2,0,1,0,1,0,3,0,0,0,0,.500,.500,1.500,2.000,402,3,0,0,0,0,0,1
P,Russ Springer,34,17,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Lance Painter*,35,21,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Kevin Ohme*,32,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,433,1,0,0,0,0,0,1
P,Esteban Yan,28,35,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,433,1,0,0,0,0,0,1
P,Dustin Hermanson,30,21,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
P,Jimmy Journell,25,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike DeJean,32,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Crudale,26,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Josh Pearce,25,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jason Pearson*,27,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Pedro Borbon,35,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Gabe Molina,28,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,29.8,162,6466,5672,876,1580,342,32,196,827,82,32,580,952,.279,.350,.454,.804,111,2574,136,73,87,54,68,1
,Rank in 16 NL teams,,,,1,2,2,1,4,3,,5,6,4,2,2,1,2,2,,2,,4,,1,,1
,Non-Pitcher Totals,29.7,162,6074,5345,851,1512,331,30,194,799,82,31,564,842,.283,.356,.465,.821,115,2485,133,70,42,53,68,1
