Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Benito Santiago,38,108,434,401,53,112,21,2,11,56,0,1,29,69,.279,.329,.424,.753,96,170,13,2,0,2,0,1
1B,J.T. Snow*,35,103,396,330,48,90,18,3,8,51,1,2,55,55,.273,.387,.418,.806,112,138,7,8,1,2,0,1
2B,Ray Durham#,31,110,469,410,61,117,30,5,8,33,7,7,50,82,.285,.366,.441,.807,111,181,4,3,4,2,2,1
SS,Rich Aurilia,31,129,545,505,65,140,26,1,13,58,2,2,36,82,.277,.325,.410,.735,91,207,18,1,0,3,0,1
3B,Edgardo Alfonzo,29,142,586,514,56,133,25,2,13,81,5,2,58,41,.259,.334,.391,.726,90,201,14,4,3,7,4,1
LF,Barry Bonds*,38,130,550,390,111,133,22,1,45,90,7,0,148,58,.341,.529,.749,1.278,231,292,7,10,0,2,61,1
CF,Marquis Grissom,36,149,618,587,82,176,33,3,20,79,11,3,20,82,.300,.322,.468,.790,104,275,14,2,3,6,0,1
RF,Jose Cruz#,29,158,650,539,90,135,26,1,20,68,5,8,102,121,.250,.366,.414,.779,104,223,14,0,2,7,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI,Neifi Perez#,30,120,353,328,27,84,19,4,1,31,3,2,14,23,.256,.285,.348,.632,65,114,9,0,9,2,3,1
1B,Andres Galarraga,42,110,293,272,36,82,15,0,12,42,1,3,19,61,.301,.352,.489,.841,118,133,9,2,0,0,1,1
3B,Pedro Feliz,28,95,249,235,31,58,9,3,16,48,2,2,10,53,.247,.278,.515,.793,102,121,7,1,1,2,0,1
C,Yorvit Torrealba,24,66,221,200,22,52,10,2,4,29,1,0,14,39,.260,.312,.390,.702,83,78,3,2,3,2,1,1
OF,Jeffrey Hammonds,32,36,108,94,20,26,10,0,3,10,1,0,13,21,.277,.370,.479,.849,121,45,1,1,0,0,0,1
2B,Eric Young Sr.,36,26,82,71,9,14,2,0,0,3,3,5,9,10,.197,.293,.225,.518,39,16,3,1,0,1,0,1
OF,Marvin Benard*,32,46,77,71,5,14,3,1,0,4,1,0,4,9,.197,.237,.268,.504,32,19,3,0,1,1,0,1
OF,Ruben Rivera,29,31,55,50,6,9,2,0,2,4,1,0,5,14,.180,.255,.340,.595,54,17,0,0,0,0,1,1
OF,Todd Linden#,23,18,39,38,2,8,1,0,1,6,0,0,1,8,.211,.231,.316,.547,42,12,2,0,0,0,0,1
SS,Cody Ransom,27,20,28,27,7,6,1,0,1,1,0,0,1,11,.222,.250,.370,.620,60,10,0,0,0,0,0,1
OF,Tony Torcato*,23,14,18,16,0,3,1,0,0,1,0,0,0,4,.188,.235,.250,.485,28,4,0,1,1,0,0,1
C,Alberto Castillo,33,11,15,15,2,3,1,0,1,4,0,0,0,5,.200,.200,.467,.667,68,7,0,0,0,0,0,1
UT,Francisco Santos*,29,8,15,15,2,3,2,0,1,1,0,0,0,3,.200,.200,.533,.733,83,8,0,0,0,0,0,1
OF,Jason Ellison,25,7,10,10,1,1,0,0,0,0,0,0,0,1,.100,.100,.100,.200,-47,1,0,0,0,0,0,1
OF,Carlos Valderrama,25,7,7,7,0,1,0,0,0,0,1,0,0,3,.143,.143,.143,.286,-25,1,0,0,0,0,0,1
1B,Lance Niekro,24,5,5,5,2,1,1,0,0,2,0,0,0,1,.200,.200,.400,.600,52,2,0,0,0,0,0,1
C,Trey Lunsford,24,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
