Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Jason LaRue,29,118,437,379,52,87,23,1,16,50,3,3,33,111,.230,.321,.422,.743,96,160,9,20,1,4,4,1
1B,Sean Casey*,28,147,629,573,71,167,19,3,14,80,4,0,51,58,.291,.350,.408,.758,102,234,19,2,0,3,4,1
2B,D'Angelo Jimenez#,25,73,331,290,34,84,13,2,7,31,7,4,34,43,.290,.365,.421,.785,109,122,4,2,2,3,0,1
SS,Barry Larkin,39,70,265,241,39,68,16,1,2,18,2,0,22,32,.282,.345,.382,.726,94,92,7,1,1,0,0,1
3B,Aaron Boone,30,106,447,403,61,110,19,3,18,65,15,3,35,74,.273,.339,.469,.808,113,189,6,5,3,0,2,1
LF,Adam Dunn*,23,116,469,381,70,82,12,1,27,57,8,2,74,126,.215,.354,.465,.819,116,177,4,10,0,4,8,1
CF,Ken Griffey Jr.*,33,53,201,166,34,41,12,1,13,26,1,0,27,44,.247,.370,.566,.936,145,94,3,6,1,1,5,1
RF,Jose Guillen,27,91,349,315,52,106,21,1,23,63,1,3,17,63,.337,.385,.629,1.013,165,198,8,9,6,2,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Juan Castro,31,113,348,320,28,81,14,1,9,33,2,3,18,58,.253,.290,.388,.678,79,124,7,0,7,3,1,1
OF,Austin Kearns,23,82,338,292,39,77,11,0,15,58,5,2,41,68,.264,.364,.455,.819,117,133,7,5,0,0,1,1
SS,Ray Olmedo#,22,79,250,230,24,55,6,1,0,17,1,1,13,46,.239,.280,.274,.554,49,63,4,0,7,0,0,1
SS,Felipe Lopez#,23,59,229,197,28,42,7,2,2,13,8,5,28,59,.213,.313,.299,.612,65,59,2,1,2,1,1,1
RF,Ruben Mateo,25,74,224,207,16,50,9,0,3,18,0,0,12,53,.242,.290,.329,.619,65,68,4,3,0,2,1,1
UT,Russell Branyan*,27,74,205,176,22,38,12,0,9,26,0,0,27,69,.216,.322,.438,.759,100,77,1,1,0,1,0,1
C,Kelly Stinnett,33,60,199,179,14,41,13,0,3,19,0,0,13,51,.229,.294,.352,.646,72,63,3,4,2,1,3,1
