Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Brook Fordyce,31,95,320,292,30,61,18,0,5,19,1,2,21,56,.209,.268,.322,.590,59,94,7,3,3,1,1,1
1B,Jeff Conine,35,139,601,524,75,163,23,2,14,97,12,8,64,75,.311,.386,.443,.829,123,232,12,5,0,8,6,1
2B,Jerry Hairston,25,159,602,532,63,124,25,5,8,47,29,11,44,73,.233,.305,.344,.649,75,183,12,13,9,4,0,1
SS,Mike Bordick,35,58,257,229,32,57,13,0,7,30,9,3,17,36,.249,.314,.397,.711,91,91,4,6,2,3,1,1
3B,Cal Ripken Jr.,40,128,516,477,43,114,16,0,14,68,0,2,26,63,.239,.276,.361,.637,70,172,15,2,2,9,1,1
LF,Delino DeShields*,32,58,222,188,29,37,8,2,3,21,11,1,31,42,.197,.312,.309,.621,69,58,3,1,1,1,1,1
CF,Melvin Mora,29,128,503,436,49,109,28,0,7,48,11,4,41,91,.250,.329,.362,.692,87,158,6,14,5,7,2,1
RF,Brady Anderson*,37,131,501,430,50,87,12,3,8,45,12,4,60,77,.202,.311,.300,.611,66,129,3,8,2,1,4,1
DH,Tony Batista,27,84,331,308,41,82,16,5,12,42,5,1,19,47,.266,.305,.468,.773,105,144,7,0,0,4,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Chris Richard*,27,136,543,483,74,128,31,3,15,61,11,9,45,100,.265,.335,.435,.770,106,210,15,8,2,4,4,1
1B,David Segui#,34,82,347,292,48,88,18,1,10,46,1,1,49,61,.301,.406,.473,.879,137,138,4,4,0,2,5,1
SS,Brian Roberts#,23,75,292,273,42,69,12,3,2,17,12,3,13,36,.253,.284,.341,.624,68,93,3,0,3,3,0,1
DH,Jay Gibbons*,24,73,246,225,27,53,10,0,15,36,0,1,17,39,.236,.301,.480,.781,106,108,7,4,0,0,0,1
C,Fernando Lunar,24,64,180,167,8,41,7,0,0,16,0,0,7,32,.246,.287,.287,.574,56,48,8,3,2,1,0,1
LF,Mike Kinkade,28,61,177,160,19,44,5,0,4,16,2,1,14,31,.275,.345,.381,.726,96,61,8,3,0,0,0,1
OF,Larry Bigbie*,23,47,149,131,15,30,6,0,2,11,4,1,17,42,.229,.318,.321,.638,73,42,2,0,1,0,1,1
OF,Luis Matos,22,31,112,98,16,21,7,0,4,12,7,0,11,30,.214,.300,.408,.708,89,40,1,1,2,0,0,1
DH,Greg Myers*,35,25,82,74,11,20,2,0,4,18,0,0,8,17,.270,.341,.459,.801,114,34,3,0,0,0,0,1
C,Geronimo Gil,25,17,66,58,3,17,2,0,0,6,0,0,5,7,.293,.369,.328,.697,91,19,1,2,1,0,0,1
CF,Tim Raines Jr.,21,7,27,23,6,4,2,0,0,0,3,0,3,8,.174,.269,.261,.530,44,6,0,0,1,0,0,1
CF,Willie Harris*,23,9,25,24,3,3,1,0,0,0,0,0,0,7,.125,.125,.167,.292,-22,4,0,0,1,0,0,1
1B,Casey Blake,27,6,16,15,2,2,0,0,1,2,2,0,1,4,.133,.188,.333,.521,37,5,0,0,0,0,0,1
LF,Tim Raines#,41,4,12,11,1,3,0,0,1,5,0,0,0,3,.273,.250,.545,.795,106,6,0,0,0,1,0,1
CF,Gene Kingsale#,24,3,4,4,0,0,0,0,0,0,1,1,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Willis Roberts,26,2,5,4,0,1,0,0,0,0,0,0,0,3,.250,.250,.250,.500,36,1,0,0,1,0,0,1
P,Jose Mercedes,30,2,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jason Johnson,27,2,4,3,0,1,0,0,0,0,0,0,1,2,.333,.500,.333,.833,132,1,0,0,0,0,0,1
P,Sidney Ponson,24,2,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Josh Towers,24,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,B.J. Ryan*,25,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,John Parrish*,23,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ryan Kohlmeier,24,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chuck McElroy*,33,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,John Wasdin,28,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Rick Bauer,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Pat Hentgen,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Calvin Maduro,26,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Sean Douglass,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Leslie Brea,27,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,John Bale*,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chad Paronto,25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Alan Mills,34,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kris Foster,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Trombley,34,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jorge Julio,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Buddy Groom*,35,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.4,162,6151,5472,687,1359,262,24,136,663,133,53,514,989,.248,.319,.380,.699,88,2077,121,77,38,49,26,1
