Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Paul Lo Duca,29,125,519,460,71,147,28,0,25,90,2,4,39,30,.320,.374,.543,.917,142,250,11,6,5,9,2,1
1B,Eric Karros,33,121,485,438,42,103,22,0,15,63,3,1,41,101,.235,.303,.388,.691,84,170,15,3,0,3,2,1
2B,Mark Grudzielanek,31,133,586,539,83,146,21,3,13,55,4,4,28,83,.271,.317,.393,.711,89,212,9,11,3,5,0,1
SS,Alex Cora*,25,134,449,405,38,88,18,3,4,29,0,2,31,58,.217,.285,.306,.591,59,124,16,8,3,2,6,1
3B,Adrian Beltre,22,126,515,475,59,126,22,4,13,60,13,4,28,82,.265,.310,.411,.720,91,195,9,5,2,5,1,1
LF,Gary Sheffield,32,143,618,515,98,160,28,2,36,100,10,4,94,67,.311,.417,.583,1.000,164,300,12,4,0,5,13,1
CF,Marquis Grissom,34,135,468,448,56,99,17,1,21,60,7,5,16,107,.221,.250,.404,.654,71,181,12,2,0,2,0,1
RF,Shawn Green*,28,161,701,619,121,184,31,4,49,125,20,4,72,107,.297,.372,.598,.970,154,370,10,5,0,5,10,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,Tom Goodwin*,32,105,312,286,51,66,8,5,4,22,22,8,23,58,.231,.286,.336,.622,66,96,3,0,1,2,0,1
SS,Jeff Reboulet,37,94,253,214,35,57,15,2,3,22,0,1,33,48,.266,.367,.397,.764,105,85,3,1,5,0,1,1
C,Chad Kreuter#,36,73,234,191,21,41,11,1,6,17,0,0,41,52,.215,.355,.377,.732,97,72,5,1,0,1,2,1
CI,Dave Hansen*,32,92,175,140,13,33,10,0,2,20,0,1,32,29,.236,.371,.350,.721,96,49,3,0,0,3,5,1
UT,Hiram Bocachica,25,75,143,133,15,31,11,1,2,9,4,1,9,33,.233,.287,.376,.663,76,50,1,1,0,0,0,1
CI,Chris Donnels*,35,66,101,88,8,15,2,0,3,8,0,0,12,25,.170,.277,.295,.573,54,26,2,1,0,0,2,1
C,Angel Pena,26,22,58,54,3,11,1,0,1,2,0,0,1,17,.204,.214,.278,.492,31,15,0,0,2,1,0,1
CF,McKay Christensen*,25,28,55,49,7,16,2,0,1,7,3,2,3,10,.327,.400,.429,.829,123,21,0,3,0,0,0,1
CI,Phil Hiatt,32,30,53,50,6,12,3,0,2,6,0,0,3,19,.240,.283,.420,.703,85,21,0,0,0,0,1,1
OF,Bruce Aven,29,21,26,24,3,8,2,0,1,2,0,0,0,5,.333,.385,.542,.926,145,13,0,2,0,0,0,1
MI,Jeff Branson*,34,13,21,21,3,6,0,0,0,0,0,0,0,4,.286,.286,.286,.571,54,6,0,0,0,0,0,1
IF,Tim Bogar,34,12,17,15,4,5,2,0,2,2,0,0,2,1,.333,.412,.867,1.278,230,13,0,0,0,0,0,1
C,Brian Johnson,33,3,4,4,0,1,0,0,0,1,0,0,0,1,.250,.250,.250,.500,35,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Chan Ho Park,28,34,81,69,6,10,3,0,0,4,0,0,5,22,.145,.203,.188,.391,6,13,1,0,7,0,0,1
P,Eric Gagne,25,33,51,44,3,6,2,1,1,2,0,1,1,13,.136,.156,.295,.451,17,13,2,0,6,0,0,1
P,Terry Adams,28,41,48,39,2,2,1,0,0,1,0,0,3,19,.051,.116,.077,.193,-46,3,0,0,5,1,0,1
P,Luke Prokopec*,23,28,43,36,1,7,1,0,0,0,0,0,0,13,.194,.194,.222,.417,12,8,0,0,7,0,0,1
P,Kevin Brown,36,20,41,36,2,3,0,0,1,2,0,0,0,12,.083,.154,.167,.321,-14,6,0,3,2,0,0,1
P,Darren Dreifort,29,16,37,33,4,5,2,0,1,2,1,0,1,20,.152,.176,.303,.480,25,10,0,0,3,0,0,1
P,James Baldwin,29,12,27,26,0,2,1,0,0,1,0,0,0,12,.077,.077,.115,.192,-49,3,1,0,1,0,0,1
P,Giovanni Carrara,33,44,12,12,1,3,0,0,0,0,0,0,0,2,.250,.250,.250,.500,35,3,0,0,0,0,0,1
P,Matt Herges*,31,71,10,9,0,4,0,0,0,1,0,0,0,3,.444,.444,.444,.889,140,4,0,0,1,0,0,1
P,Dennis Springer,36,4,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Terry Mulholland,38,19,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Andy Ashby,33,3,5,2,1,1,0,0,0,1,0,0,1,0,.500,.667,.500,1.167,221,1,0,0,2,0,0,1
P,Alberto Reyes,31,17,4,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,80,1,0,0,1,0,0,1
P,Jeff Williams,29,13,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Mike Fetters,36,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeff Shaw,34,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike Trombley,34,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jose Nunez*,22,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jesse Orosco,44,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Gregg Olson,34,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.1,162,6169,5493,758,1399,264,27,206,714,89,42,519,1062,.255,.323,.425,.748,99,2335,115,56,57,44,45,1
,Rank in 16 NL teams,,,,9,8,11,14,11,6,,8,6,9,4,11,12,8,8,,9,,12,,11,,1
,Non-Pitcher Totals,30.2,162,5793,5168,737,1355,254,26,203,700,88,41,508,937,.262,.332,.439,.771,105,2270,111,53,21,43,45,1
,Pitcher Totals,28.7,162,376,325,21,44,10,1,3,14,1,1,11,125,.135,.171,.200,.371,-1,65,4,3,36,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
