Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Michael Barrett,24,132,506,472,42,118,33,2,6,38,2,1,25,54,.250,.289,.367,.655,68,173,14,2,4,3,2,1
1B,Lee Stevens*,33,152,628,542,77,133,35,1,25,95,2,1,74,157,.245,.338,.452,.790,101,245,17,5,0,7,12,1
2B,Jose Vidro#,26,124,531,486,82,155,34,1,15,59,4,1,31,49,.319,.371,.486,.856,119,236,18,10,2,2,2,1
SS,Orlando Cabrera,26,162,684,626,64,173,41,6,14,96,19,7,43,54,.276,.324,.428,.752,92,268,15,4,4,7,5,1
3B,Geoff Blum#,28,148,514,453,57,107,25,0,9,50,9,5,43,94,.236,.313,.351,.664,71,159,12,10,3,5,8,1
LF,Mark Smith,31,80,222,194,28,47,13,1,6,18,0,2,23,38,.242,.326,.412,.738,89,80,3,2,1,2,0,1
CF,Peter Bergeron*,23,102,416,375,53,79,11,4,3,16,10,7,28,87,.211,.275,.285,.560,45,107,5,5,8,0,2,1
RF,Vladimir Guerrero,26,159,671,599,107,184,45,4,34,108,37,16,60,88,.307,.377,.566,.943,139,339,24,9,0,3,24,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Mike Mordecai,33,96,277,254,28,71,17,2,3,32,2,2,19,53,.280,.330,.398,.727,87,101,6,1,1,2,1,1
CF,Milton Bradley#,23,67,242,220,19,49,16,3,1,19,7,4,19,62,.223,.288,.336,.624,60,74,6,1,2,0,0,1
3B,Fernando Tatis,26,41,168,145,20,37,9,0,2,11,0,0,16,43,.255,.339,.359,.698,81,52,5,4,0,3,0,1
LF,Brad Wilkerson*,24,47,136,117,11,24,7,2,1,5,2,1,17,41,.205,.304,.325,.628,63,38,2,0,1,1,1,1
3B,Ryan Minor,27,55,107,95,10,15,2,0,2,13,0,1,9,31,.158,.234,.242,.476,23,23,3,1,0,2,0,1
C,Randy Knorr,32,34,103,91,13,20,2,0,3,10,0,0,8,22,.220,.287,.341,.628,61,31,4,1,2,1,0,1
LF,Tim Raines#,41,47,97,78,13,24,8,1,0,4,1,0,18,6,.308,.433,.436,.869,126,34,2,0,0,1,0,1
LF,Curtis Pride*,32,36,87,76,8,19,3,1,1,9,3,2,9,22,.250,.345,.355,.700,82,27,4,2,0,0,0,1
OF,Terry Jones#,30,30,79,77,8,20,5,0,0,2,3,0,2,11,.260,.278,.325,.603,55,25,2,0,0,0,0,1
CI,Andy Tracy*,27,38,63,55,4,6,1,0,2,8,0,0,6,26,.109,.190,.236,.427,9,13,1,0,0,2,0,1
OF,Rob Ducey*,36,27,59,46,6,11,2,0,2,8,0,1,10,14,.239,.379,.413,.792,105,19,0,1,1,1,0,1
UT,Fernando Seguignol#,26,46,54,50,0,7,2,0,0,5,0,0,2,17,.140,.185,.180,.365,-5,9,4,1,0,1,1,1
C,Brian Schneider*,24,27,48,41,4,13,3,0,1,6,0,0,6,3,.317,.396,.463,.859,121,19,0,0,0,1,1,1
2B,Henry Mateo#,24,5,9,9,1,3,1,0,0,0,0,0,0,1,.333,.333,.444,.778,98,4,0,0,0,0,0,1
C,Sandy Martinez*,30,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
 ,Tomas de la Rosa,23,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Javier Vazquez,24,31,82,62,5,16,2,0,0,1,0,0,2,11,.258,.288,.290,.578,50,18,1,1,16,1,0,1
P,Tony Armas,23,32,59,53,2,8,1,0,0,4,0,0,0,17,.151,.151,.170,.321,-17,9,0,0,6,0,0,1
P,Mike Thurman,27,27,47,42,0,1,0,0,0,0,0,0,2,27,.024,.068,.024,.092,-75,1,0,0,3,0,0,1
P,Britt Reames,27,41,24,17,2,2,0,0,1,2,0,0,4,8,.118,.286,.294,.580,50,5,1,0,3,0,0,1
P,Masato Yoshii,36,39,19,16,0,2,0,0,0,0,0,0,1,7,.125,.176,.125,.301,-20,2,0,0,2,0,0,1
P,Tomo Ohka#,25,10,18,15,1,3,0,0,0,1,0,0,0,6,.200,.200,.200,.400,4,3,0,0,3,0,0,1
P,Troy Mattes,25,8,16,15,4,7,1,0,0,1,0,0,0,2,.467,.467,.533,1.000,158,8,1,0,1,0,0,1
P,Carl Pavano,25,8,14,13,0,1,0,0,0,0,0,0,0,5,.077,.077,.077,.154,-60,1,0,0,1,0,0,1
P,Chris Peters*,29,13,11,11,1,1,0,0,0,0,0,0,0,2,.091,.091,.091,.182,-53,1,0,0,0,0,0,1
P,Bobby Munoz,33,15,11,11,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Matt Blank*,25,4,8,8,0,4,1,0,0,1,0,0,0,2,.500,.500,.625,1.125,188,5,0,0,0,0,0,1
P,Scott Strickland,25,75,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Graeme Lloyd*,34,79,3,2,0,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,-2,0,0,0,0,0,0,1
P,Hideki Irabu,32,2,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Guillermo Mota,27,49,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,73,1,0,0,0,0,0,1
P,Mike Johnson*,25,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Ugueth Urbina,27,42,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Darwin Cubillan,28,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Felipe Lira,29,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Anthony Telford,35,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Bob Scanlan,34,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Joey Eischen*,31,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Stewart,25,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,27.5,162,6026,5379,670,1361,320,28,131,622,101,51,478,1071,.253,.319,.396,.715,83,2130,151,60,64,45,59,1
,Rank in 16 NL teams,,,,16,14,14,3,10,16,,5,13,13,6,12,14,14,14,,14,,10,,9,,1
,Non-Pitcher Totals,27.6,162,5703,5103,655,1315,315,28,130,612,101,51,468,973,.258,.325,.407,.731,87,2076,148,59,29,44,59,1
