Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Curt Schilling,34,22,6,.786,2.98,35,35,0,6,1,0,256.2,237,86,85,37,39,0,293,1,0,4,1021,1.075,8.3,1.3,1.4,10.3,7.51,1
Randy Johnson*,37,21,6,.778,2.49,35,34,1,3,2,0,249.2,181,74,69,19,71,2,372,18,1,8,994,1.009,6.5,0.7,2.6,13.4,5.24,1
Brian Anderson*,29,4,9,.308,5.20,29,22,1,1,0,0,133.1,156,93,77,25,30,2,55,1,1,2,571,1.395,10.5,1.7,2.0,3.7,1.83,1
Robert Ellis,30,6,5,.545,5.77,19,17,1,0,0,0,92.0,106,61,59,12,34,2,41,4,2,3,413,1.522,10.4,1.2,3.3,4.0,1.21,1
Albie Lopez,29,4,7,.364,4.00,13,13,0,2,2,0,81.0,74,36,36,10,24,2,69,0,0,1,329,1.210,8.2,1.1,2.7,7.7,2.88,1
Byung-Hyun Kim,22,5,6,.455,2.94,78,0,44,0,0,19,98.0,58,32,32,10,44,3,113,8,1,5,392,1.041,5.3,0.9,4.0,10.4,2.57,1
Miguel Batista,30,11,8,.579,3.36,48,18,6,0,0,0,139.1,113,57,52,13,60,2,90,10,0,6,581,1.242,7.3,0.8,3.9,5.8,1.50,1
Greg Swindell*,36,2,6,.250,4.53,64,0,18,0,0,2,53.2,51,27,27,12,8,2,42,0,0,1,214,1.099,8.6,2.0,1.3,7.0,5.25,1
Troy Brohawn*,28,2,3,.400,4.93,59,0,10,0,0,1,49.1,55,27,27,5,23,2,30,1,0,2,220,1.581,10.0,0.9,4.2,5.5,1.30,1
Bret Prinz,24,4,1,.800,2.63,46,0,26,0,0,9,41.0,33,13,12,4,19,1,27,1,1,1,174,1.268,7.2,0.9,4.2,5.9,1.42,1
Erik Sabel,26,3,2,.600,4.38,42,0,11,0,0,0,51.1,57,26,25,8,12,3,25,3,0,1,218,1.344,10.0,1.4,2.1,4.4,2.08,1
Armando Reynoso,35,1,6,.143,5.98,9,9,0,0,0,0,46.2,58,32,31,13,13,2,15,4,0,1,207,1.521,11.2,2.5,2.5,2.9,1.15,1
Bobby Witt,37,4,1,.800,4.78,14,7,0,0,0,0,43.1,36,23,23,6,25,1,31,3,0,2,193,1.408,7.5,1.2,5.2,6.4,1.24,1
Mike Morgan,41,1,0,1.000,4.26,31,1,9,0,0,0,38.0,45,20,18,2,17,4,24,0,0,2,168,1.632,10.7,0.5,4.0,5.7,1.41,1
Nick Bierbrodt*,23,2,2,.500,8.22,5,5,0,0,0,0,23.0,29,21,21,6,12,0,17,0,0,0,108,1.783,11.3,2.3,4.7,6.7,1.42,1
Russ Springer,32,0,0,,7.13,18,0,9,0,0,1,17.2,20,16,14,5,4,0,12,0,0,2,79,1.358,10.2,2.5,2.0,6.1,3.00,1
Mike Mohler*,32,0,0,,7.24,13,0,5,0,0,0,13.2,14,11,11,3,9,0,7,0,0,1,61,1.683,9.2,2.0,5.9,4.6,0.78,1
Mike Koplove,24,0,1,.000,3.60,9,0,1,0,0,0,10.0,8,7,4,1,9,1,14,2,0,1,50,1.700,7.2,0.9,8.1,12.6,1.56,1
Geraldo Guzman,28,0,0,,2.89,4,0,0,0,0,0,9.1,7,4,3,2,3,1,4,0,0,0,37,1.071,6.8,1.9,2.9,3.9,1.33,1
Matt Mantei,27,0,0,,2.57,8,0,7,0,0,2,7.0,6,2,2,2,4,0,12,0,0,2,31,1.429,7.7,2.6,5.1,15.4,3.00,1
Eric Knott*,26,0,1,.000,1.93,3,1,0,0,0,0,4.2,8,9,1,0,0,0,4,2,0,0,25,1.714,15.4,0.0,0.0,7.7,,1
Steve Finley*,36,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,1
