Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Hideo Nomo,32,13,10,.565,4.50,33,33,0,2,2,0,198.0,171,105,99,26,96,2,220,3,0,6,849,1.348,7.8,1.2,4.4,10.0,2.29,1,2001,MLB,BOS
Frank Castillo,32,10,9,.526,4.21,26,26,0,0,0,0,136.2,138,72,64,14,35,2,89,5,1,3,580,1.266,9.1,0.9,2.3,5.9,2.54,1,2001,MLB,BOS
David Cone,38,9,7,.563,4.31,25,25,0,0,0,0,135.2,148,74,65,17,57,4,115,10,0,9,614,1.511,9.8,1.1,3.8,7.6,2.02,1,2001,MLB,BOS
Pedro Martinez,29,7,3,.700,2.39,18,18,0,1,0,0,116.2,84,33,31,5,25,0,163,6,0,4,456,0.934,6.5,0.4,1.9,12.6,6.52,1,2001,MLB,BOS
Tomo Ohka,25,2,5,.286,6.19,12,11,1,0,0,0,52.1,69,40,36,7,19,0,37,2,1,1,241,1.682,11.9,1.2,3.3,6.4,1.95,1,2001,MLB,BOS
Derek Lowe,28,5,10,.333,3.53,67,3,50,0,0,24,91.2,103,39,36,7,29,9,82,5,0,4,404,1.440,10.1,0.7,2.8,8.1,2.83,1,2001,MLB,BOS
Tim Wakefield,34,9,12,.429,3.90,45,17,5,0,0,3,168.2,156,84,73,13,73,5,148,18,1,5,732,1.358,8.3,0.7,3.9,7.9,2.03,1,2001,MLB,BOS
Rolando Arrojo,35,5,4,.556,3.48,41,9,11,0,0,5,103.1,88,44,40,8,35,4,78,12,0,2,438,1.190,7.7,0.7,3.0,6.8,2.23,1,2001,MLB,BOS
Rod Beck,32,6,4,.600,3.90,68,0,28,0,0,6,80.2,77,42,35,15,28,6,63,3,1,5,342,1.302,8.6,1.7,3.1,7.0,2.25,1,2001,MLB,BOS
Rich Garces,30,6,1,.857,3.90,62,0,5,0,0,1,67.0,55,32,29,6,25,1,51,4,1,2,284,1.194,7.4,0.8,3.4,6.9,2.04,1,2001,MLB,BOS
Casey Fossum*,23,3,2,.600,4.87,13,7,3,0,0,0,44.1,44,26,24,4,20,1,26,6,1,1,197,1.444,8.9,0.8,4.1,5.3,1.30,1,2001,MLB,BOS
Sun-Woo Kim,23,0,2,.000,5.83,20,2,7,0,0,0,41.2,54,27,27,1,21,5,27,4,0,5,201,1.800,11.7,0.2,4.5,5.8,1.29,1,2001,MLB,BOS
Paxton Crawford,23,3,0,1.000,4.75,8,7,1,0,0,0,36.0,40,19,19,3,13,0,25,2,0,2,161,1.472,10.0,0.8,3.3,6.3,1.92,1,2001,MLB,BOS
Hipolito Pichardo,31,2,1,.667,4.93,30,0,5,0,0,0,34.2,42,23,19,3,10,3,17,5,0,3,159,1.500,10.9,0.8,2.6,4.4,1.70,1,2001,MLB,BOS
Pete Schourek*,32,1,5,.167,4.45,33,0,9,0,0,0,30.1,35,19,15,4,15,3,20,1,0,0,137,1.648,10.4,1.2,4.5,5.9,1.33,1,2001,MLB,BOS
Bill Pulsipher*,27,0,0,,5.32,23,0,6,0,0,0,22.0,25,15,13,3,14,0,16,2,0,1,102,1.773,10.2,1.2,5.7,6.5,1.14,1,2001,MLB,BOS
Ugueth Urbina,27,0,1,.000,2.25,19,0,13,0,0,9,20.0,16,5,5,1,3,0,32,0,0,0,77,0.950,7.2,0.5,1.4,14.4,10.67,1,2001,MLB,BOS
Todd Erdos,27,0,0,,4.96,10,0,3,0,0,0,16.1,15,9,9,2,8,1,7,3,0,0,71,1.408,8.3,1.1,4.4,3.9,0.88,1,2001,MLB,BOS
Bret Saberhagen,37,1,2,.333,6.00,3,3,0,0,0,0,15.0,19,11,10,3,0,0,10,1,0,0,64,1.267,11.4,1.8,0.0,6.0,,1,2001,MLB,BOS
Allen McDill*,29,0,0,,5.52,15,0,8,0,0,0,14.2,13,9,9,2,7,1,16,1,0,0,64,1.364,8.0,1.2,4.3,9.8,2.29,1,2001,MLB,BOS
Willie Banks,32,0,0,,0.84,5,0,1,0,0,0,10.2,5,4,1,0,4,0,10,0,1,1,42,0.844,4.2,0.0,3.4,8.4,2.50,1,2001,MLB,BOS
Bryce Florie,31,0,1,.000,11.42,7,0,1,0,0,0,8.2,12,11,11,1,7,3,7,0,0,0,45,2.192,12.5,1.0,7.3,7.3,1.00,1,2001,MLB,BOS
Carlos Castillo,26,0,0,,6.00,2,0,1,0,0,0,3.0,3,2,2,1,0,0,0,0,0,0,12,1.000,9.0,3.0,0.0,0.0,,1,2001,MLB,BOS
