Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Elmer Dessens,30,10,14,.417,4.48,34,34,0,1,1,0,205.0,221,103,102,32,56,1,128,1,1,4,862,1.351,9.7,1.4,2.5,5.6,2.29,1
Chris Reitsma,23,7,15,.318,5.29,36,29,1,0,0,0,182.0,209,121,107,23,49,6,96,5,0,5,800,1.418,10.3,1.1,2.4,4.7,1.96,1
Lance Davis*,24,8,4,.667,4.74,20,20,0,1,0,0,106.1,124,60,56,12,34,0,53,1,0,2,461,1.486,10.5,1.0,2.9,4.5,1.56,1
Jose Acevedo,23,5,7,.417,5.44,18,18,0,0,0,0,96.0,101,61,58,17,34,2,68,3,0,4,417,1.406,9.5,1.6,3.2,6.4,2.00,1
Osvaldo Fernandez,34,5,6,.455,6.92,20,14,2,0,0,0,79.1,103,62,61,8,33,3,35,0,0,0,366,1.714,11.7,0.9,3.7,4.0,1.06,1
Danny Graves,27,6,5,.545,4.15,66,0,54,0,0,32,80.1,83,41,37,7,18,6,49,4,1,2,337,1.257,9.3,0.8,2.0,5.5,2.72,1
Jim Brower,28,7,10,.412,3.97,46,10,13,0,0,1,129.1,119,65,57,17,60,5,94,5,1,5,559,1.384,8.3,1.2,4.2,6.5,1.57,1
Scott Sullivan,30,7,1,.875,3.31,79,0,16,0,0,0,103.1,94,44,38,10,36,8,82,8,0,0,437,1.258,8.2,0.9,3.1,7.1,2.28,1
Hector Mercado*,27,3,2,.600,4.08,56,0,10,0,0,0,53.0,55,27,24,6,30,1,59,0,0,4,240,1.604,9.3,1.0,5.1,10.0,1.97,1
Chris Nichting,35,0,3,.000,4.46,36,0,11,0,0,1,36.1,46,24,18,6,8,1,33,0,0,2,162,1.486,11.4,1.5,2.0,8.2,4.13,1
Dennys Reyes*,24,2,6,.250,4.92,35,6,2,0,0,0,53.0,51,35,29,5,35,1,52,1,0,5,246,1.623,8.7,0.8,5.9,8.8,1.49,1
Rob Bell,24,0,5,.000,5.48,9,9,0,0,0,0,44.1,46,28,27,9,17,1,33,3,0,1,188,1.421,9.3,1.8,3.5,6.7,1.94,1
Brian Reith,23,0,7,.000,7.81,9,8,0,0,0,0,40.1,56,37,35,13,16,0,22,2,0,1,192,1.785,12.5,2.9,3.6,4.9,1.38,1
Pete Harnisch,34,1,3,.250,6.37,7,7,0,0,0,0,35.1,48,29,25,9,17,0,17,1,0,2,172,1.840,12.2,2.3,4.3,4.3,1.00,1
John Riedling,25,1,1,.500,2.41,29,0,14,0,0,1,33.2,22,9,9,1,14,0,23,2,0,5,136,1.069,5.9,0.3,3.7,6.1,1.64,1
Mark Wohlers,31,3,1,.750,3.94,30,0,11,0,0,0,32.0,36,20,14,5,7,2,21,1,0,4,139,1.344,10.1,1.4,2.0,5.9,3.00,1
Scott MacRae,26,0,1,.000,4.02,24,0,7,0,0,0,31.1,33,15,14,0,8,0,18,2,0,1,136,1.309,9.5,0.0,2.3,5.2,2.25,1
Scott Winchester,28,0,2,.000,4.50,12,1,6,0,0,0,24.0,29,19,12,7,4,3,9,3,0,0,105,1.375,10.9,2.6,1.5,3.4,2.25,1
Joey Hamilton,30,1,2,.333,6.23,4,4,0,0,0,0,17.1,23,12,12,3,6,0,10,1,0,0,79,1.673,11.9,1.6,3.1,5.2,1.67,1
Jose Rijo,36,0,0,,2.12,13,0,4,0,0,0,17.0,19,6,4,2,9,2,12,0,1,1,80,1.647,10.1,1.1,4.8,6.4,1.33,1
Jared Fernandez,29,0,1,.000,4.38,5,2,2,0,0,0,12.1,13,9,6,1,6,0,5,2,0,1,57,1.541,9.5,0.7,4.4,3.6,0.83,1
Chris Piersoll,23,0,0,,2.38,11,0,3,0,0,0,11.1,12,4,3,0,6,0,7,1,0,0,52,1.588,9.5,0.0,4.8,5.6,1.17,1
Justin Atchley*,27,0,0,,6.10,15,0,2,0,0,0,10.1,12,7,7,4,5,2,8,1,0,1,48,1.645,10.5,3.5,4.4,7.0,1.60,1
Frankie Rodriguez,28,0,0,,11.42,7,0,2,0,0,0,8.2,16,12,11,1,5,2,9,0,0,2,47,2.423,16.6,1.0,5.2,9.3,1.80,1
Scott Williamson,25,0,0,,0.00,2,0,0,0,0,0,0.2,1,0,0,0,2,0,0,1,0,1,6,4.500,13.5,0.0,27.0,0.0,0.00,1
