Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Epidaro Adames,22,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Christian Batista,19,17,65,54,10,16,1,1,2,8,0,1,10,13,.296,.415,.463,.878,25,1,1,0,0,0,,0
Jon Cahill,23,8,34,31,7,13,3,0,0,5,4,1,2,2,.419,.471,.516,.987,16,0,1,0,0,0,,0
Al Corbeil*,22,60,268,217,48,78,18,0,6,49,0,1,40,41,.359,.463,.525,.988,114,5,6,0,5,4,,0
Brent Del Chiaro,22,22,67,57,2,9,1,0,0,5,1,0,7,20,.158,.242,.175,.418,10,0,0,1,2,0,,0
Mike Eylward,21,7,25,20,7,6,3,0,0,5,0,0,2,5,.300,.440,.450,.890,9,0,3,0,0,0,,0
David Gates,20,48,205,170,31,50,13,0,3,33,4,3,29,43,.294,.415,.424,.838,72,6,6,0,0,0,,0
Nick Gorneault,22,54,187,168,38,53,12,4,6,30,5,2,11,65,.315,.373,.542,.915,91,0,5,2,1,1,,1
Josh Gray,20,57,230,200,32,48,6,0,6,31,2,1,22,58,.240,.328,.360,.688,72,8,5,1,2,0,,0
Junior Guzman,18,11,40,35,11,12,0,0,5,13,0,0,4,5,.343,.400,.771,1.171,27,1,0,0,1,0,,0
Dale Johnson,22,27,95,83,12,23,3,0,0,12,0,1,4,17,.277,.330,.313,.643,26,0,3,4,1,0,,0
Casey Kotchman*,18,7,24,22,6,11,3,0,0,7,0,0,2,0,.500,.542,.636,1.178,14,0,0,0,0,0,,1
Shawn Lagana,20,38,159,143,27,38,6,1,1,17,5,2,10,22,.266,.321,.343,.663,49,4,2,3,1,0,,0
Jeff Mathis,18,22,93,77,14,23,6,3,0,18,1,0,11,13,.299,.387,.455,.842,35,1,2,0,3,0,,1
Dallas McPherson*,20,31,136,124,30,49,11,0,5,29,1,0,12,22,.395,.449,.605,1.053,75,2,0,0,0,0,,1
Ryan Nevins*,22,4,8,7,0,2,1,0,0,3,0,0,0,1,.286,.250,.429,.679,3,0,0,0,1,0,,0
Maximo Pichardo,22,22,100,88,16,32,7,1,2,16,12,5,6,8,.364,.430,.534,.964,47,2,5,0,1,0,,0
Greg Porter*,20,39,148,127,34,42,3,1,10,34,3,1,18,21,.331,.412,.606,1.018,77,2,1,0,2,1,,0
Casey Smith,22,62,301,249,60,80,11,1,1,34,6,4,37,40,.321,.411,.386,.797,96,0,3,9,3,1,,0
Sammy Swenson,23,63,267,225,61,79,16,4,13,55,7,1,24,64,.351,.438,.631,1.069,142,5,14,0,4,0,,0
Ed Tolzien*,21,39,154,132,27,35,9,1,2,23,4,1,18,22,.265,.370,.394,.764,52,4,4,0,0,1,,0
Justin Turner*,21,52,205,176,36,38,3,0,6,27,9,4,28,65,.216,.327,.335,.662,59,3,1,0,0,1,,0
Ryan Webb,23,7,9,6,1,3,0,1,0,1,0,1,2,0,.500,.667,.833,1.500,5,0,1,0,0,0,,0
Ed Welch*,21,59,237,216,47,61,9,5,1,26,18,4,16,59,.282,.328,.384,.712,83,1,0,2,3,0,,0
24 Players,21.0,76,3061,2631,557,801,145,23,69,481,82,33,315,607,.304,.388,.456,.844,1199,45,63,22,30,9,,0
