Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Vladimir Bello,19,49,173,161,27,49,5,5,1,27,16,3,7,36,.304,.339,.416,.755,67,1,2,2,1,0,,0
Ender Chavez*,20,64,270,228,49,78,9,1,0,22,24,7,38,31,.342,.438,.390,.829,89,3,1,3,0,0,,0
Eduardo Diaz,23,71,305,269,44,75,17,6,7,51,13,10,31,63,.279,.349,.465,.813,125,3,0,1,4,0,,0
Fred Essery,23,24,63,60,4,9,0,0,0,9,0,0,1,12,.150,.161,.150,.311,9,2,0,1,1,0,,0
Bryan Ingram,22,22,87,76,7,18,3,2,1,10,0,2,6,25,.237,.322,.368,.690,28,1,4,0,1,0,,0
Oscar Materano,19,69,289,271,34,68,11,0,6,38,5,5,9,59,.251,.291,.358,.649,97,5,7,0,2,0,,0
Tony Miller,20,70,316,268,68,82,17,3,10,34,28,10,41,63,.306,.399,.504,.902,135,3,3,0,4,0,,0
Robinson Morel,19,36,120,108,19,27,3,1,5,16,5,3,9,32,.250,.325,.435,.760,47,3,3,0,0,0,,0
Dave Mulqueen#,20,73,325,286,49,80,19,0,12,49,8,2,36,89,.280,.366,.472,.838,135,7,3,0,0,2,,0
Jayson Nix,18,42,179,153,28,45,10,1,5,24,1,5,21,43,.294,.385,.471,.856,72,1,3,0,2,1,,1
Danny Ortega,24,10,40,37,4,12,1,0,1,5,0,1,2,7,.324,.375,.432,.807,16,1,1,0,0,0,,0
Jay Perez#,21,35,146,127,22,45,7,1,6,27,3,0,16,28,.354,.432,.567,.998,72,4,2,0,1,1,,0
Ross Pilkington,19,41,152,129,19,29,9,0,1,9,0,5,19,34,.225,.331,.318,.649,41,2,2,1,1,1,,0
James Sweeney,18,26,103,90,19,25,4,1,3,12,1,1,8,32,.278,.359,.444,.804,40,1,4,0,1,0,,0
Hector Tena,19,35,134,123,15,29,6,1,2,13,3,7,6,36,.236,.291,.350,.641,43,0,4,0,1,1,,0
Jose Vasquez*,18,64,268,228,40,53,6,3,14,39,1,6,27,96,.232,.332,.469,.801,107,1,9,0,4,2,,0
16 Players,19.9,76,2970,2614,448,724,127,25,74,385,108,67,277,686,.277,.354,.430,.784,1123,38,48,8,23,8,,0
