Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
David Aardsma,22,6,4,.600,3.09,44,0,29,0,0,11,55.1,46,21,19,2,30,3,53,4,0,1,245,1.373,7.5,0.3,4.9,8.6,1.77,,1
Luke Anderson,26,0,1,.000,9.00,4,0,1,0,0,0,3.0,4,4,3,0,5,0,2,0,0,0,19,3.000,12.0,0.0,15.0,6.0,0.40,,0
Chris Begg,24,2,5,.286,6.97,9,9,0,0,0,0,41.1,55,32,32,10,18,1,17,1,0,1,187,1.766,12.0,2.2,3.9,3.7,0.94,,0
Brian Cooper,29,0,0,,2.08,4,4,0,0,0,0,21.2,19,9,5,3,6,0,15,0,0,1,89,1.154,7.9,1.2,2.5,6.2,2.50,,1
Kevin Correia,23,3,7,.300,4.53,29,16,7,0,0,0,105.1,118,61,53,12,35,3,70,3,0,2,462,1.453,10.1,1.0,3.0,6.0,2.00,,1
Mike Crudale,27,0,0,,15.63,4,0,0,0,0,0,6.1,13,13,11,3,1,0,3,0,0,0,34,2.211,18.5,4.3,1.4,4.3,3.00,,1
Leo Estrella,29,0,8,.000,7.65,38,5,8,0,0,0,77.2,125,71,66,15,33,0,34,3,0,6,383,2.034,14.5,1.7,3.8,3.9,1.03,,1
Scott Eyre*,32,0,0,,0.00,3,0,0,0,0,0,3.0,3,0,0,0,2,0,1,0,0,0,14,1.667,9.0,0.0,6.0,3.0,0.50,,1
Jesse Foppert,23,0,2,.000,3.68,4,4,0,0,0,0,14.2,14,11,6,2,9,0,13,0,0,3,66,1.568,8.6,1.2,5.5,8.0,1.44,,1
Wayne Franklin*,30,0,2,.000,3.86,3,3,0,0,0,0,9.1,6,4,4,0,4,0,11,1,0,0,40,1.071,5.8,0.0,3.9,10.6,2.75,,1
James Garcia,24,0,1,.000,5.19,8,7,0,0,0,0,34.2,35,20,20,7,16,1,34,5,0,2,150,1.471,9.1,1.8,4.2,8.8,2.13,,0
Lee Gardner,29,7,3,.700,4.46,57,0,16,0,0,1,70.2,79,40,35,8,22,3,42,1,0,5,313,1.429,10.1,1.0,2.8,5.3,1.91,,1
Brad Hennessey,24,4,1,.800,2.02,5,5,0,0,0,0,35.2,26,8,8,2,15,0,16,0,0,1,141,1.150,6.6,0.5,3.8,4.0,1.07,,1
Jason Jacome*,33,0,2,.000,3.49,35,2,6,0,0,0,67.0,81,29,26,6,17,0,43,3,0,4,300,1.463,10.9,0.8,2.3,5.8,2.53,,1
Ryan Jensen,28,10,7,.588,5.36,30,26,1,0,0,0,169.2,178,105,101,23,81,2,127,2,0,14,745,1.527,9.4,1.2,4.3,6.7,1.57,,1
Noah Lowry*,23,7,5,.583,4.13,17,17,0,1,1,0,89.1,98,53,41,9,28,0,73,0,1,4,386,1.410,9.9,0.9,2.8,7.4,2.61,,1
Brian Mazone*,27,1,1,.500,4.63,2,2,0,0,0,0,11.2,17,6,6,3,3,0,6,0,0,1,53,1.714,13.1,2.3,2.3,4.6,2.00,,0
Scott Munter,24,1,1,.500,3.45,13,0,6,0,0,1,15.2,20,8,6,1,4,0,5,0,0,1,71,1.532,11.5,0.6,2.3,2.9,1.25,,1
Julio Pavon,28,1,1,.500,5.52,5,2,0,0,0,0,14.2,19,9,9,2,3,0,11,0,0,0,64,1.500,11.7,1.2,1.8,6.8,3.67,,0
Adam Pettyjohn*,27,3,6,.333,5.42,21,14,2,0,0,0,79.2,103,58,48,7,25,1,43,3,0,2,352,1.607,11.6,0.8,2.8,4.9,1.72,,1
Kevin Pickford*,29,0,0,,6.23,1,1,0,0,0,0,4.1,7,3,3,1,5,0,2,0,0,0,23,2.769,14.5,2.1,10.4,4.2,0.40,,1
Jack Taschner*,26,4,7,.364,9.28,18,9,4,0,0,0,53.1,71,59,55,14,32,1,44,3,0,3,258,1.931,12.0,2.4,5.4,7.4,1.38,,1
Brett Tomko,31,0,0,,5.40,1,1,0,0,0,0,5.0,4,3,3,1,2,0,4,1,0,0,22,1.200,7.2,1.8,3.6,7.2,2.00,,1
Jeff Urban*,27,5,4,.556,4.21,46,0,15,0,0,1,66.1,69,35,31,7,23,3,56,3,0,1,295,1.387,9.4,0.9,3.1,7.6,2.43,,0
Merkin Valdez,22,0,0,,7.20,1,1,0,0,0,0,5.0,6,4,4,0,4,0,5,0,0,0,25,2.000,10.8,0.0,7.2,9.0,1.25,,1
Dave Veres,37,0,4,.000,5.97,29,0,24,0,0,12,28.2,34,22,19,5,9,2,22,0,1,2,131,1.500,10.7,1.6,2.8,6.9,2.44,,1
Kevin Walker*,27,1,3,.250,4.26,48,1,16,0,0,1,69.2,79,33,33,8,35,4,63,4,0,8,325,1.636,10.2,1.0,4.5,8.1,1.80,,1
Tyler Walker,28,1,1,.500,1.72,9,1,4,0,0,0,15.2,16,5,3,1,2,0,15,0,0,0,67,1.149,9.2,0.6,1.1,8.6,7.50,,1
Chad Zerbe*,32,6,6,.500,4.29,33,14,4,0,0,0,107.0,131,63,51,7,35,1,51,3,0,3,476,1.551,11.0,0.6,2.9,4.3,1.46,,1
29 Players,27.5,62,82,.431,4.92,144,144,143,1,7,27,1281.1,1476,789,701,159,504,25,881,40,2,65,5736,1.545,10.4,1.1,3.5,6.2,1.75,,0
