Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mike Adams,25,2,0,1.000,2.61,10,2,1,0,0,0,31.0,23,10,9,3,4,0,37,2,0,0,116,0.871,6.7,0.9,1.2,10.7,9.25,,1
Brian Bowles,27,1,1,.500,6.17,10,0,4,0,0,1,11.2,13,8,8,3,8,2,15,0,0,0,55,1.800,10.0,2.3,6.2,11.6,1.88,,1
Chris Capuano*,25,0,1,.000,8.31,2,2,0,0,0,0,8.2,10,9,8,1,5,0,9,1,0,2,39,1.731,10.4,1.0,5.2,9.3,1.80,,1
Jason Childers,29,1,0,1.000,1.26,24,0,22,0,0,15,28.2,20,4,4,0,9,0,27,3,0,0,115,1.012,6.3,0.0,2.8,8.5,3.00,,1
Matt Childers,25,5,5,.500,4.87,35,10,12,0,0,2,98.0,100,55,53,8,27,3,65,6,0,2,422,1.296,9.2,0.7,2.5,6.0,2.41,,1
Jorge De La Rosa*,23,5,6,.455,4.52,20,20,0,0,0,0,85.2,80,45,43,9,36,1,86,8,2,5,368,1.354,8.4,0.9,3.8,9.0,2.39,,1
Todd Erdos,30,2,8,.200,8.36,42,0,17,0,0,0,56.0,69,57,52,8,33,0,39,5,0,5,274,1.821,11.1,1.3,5.3,6.3,1.18,,1
Jeff Farnsworth,28,2,6,.250,8.18,11,8,2,0,0,0,47.1,64,46,43,7,19,0,26,2,0,1,224,1.754,12.2,1.3,3.6,4.9,1.37,,1
Ben Ford,28,2,2,.500,4.85,32,1,23,0,0,9,42.2,52,25,23,2,21,2,36,1,0,3,199,1.711,11.0,0.4,4.4,7.6,1.71,,1
Roberto Giron,28,5,0,1.000,1.86,21,0,11,0,0,3,29.0,25,11,6,3,7,2,18,2,1,1,122,1.103,7.8,0.9,2.2,5.6,2.57,,0
Gary Glover,27,3,3,.500,3.98,8,6,0,0,0,0,40.2,47,19,18,1,11,0,18,1,0,2,172,1.426,10.4,0.2,2.4,4.0,1.64,,1
Ben Hendrickson,23,11,3,.786,2.02,21,21,0,2,2,0,125.0,114,32,28,6,26,0,93,1,1,6,492,1.120,8.2,0.4,1.9,6.7,3.58,,1
Adrián Hernández,29,0,8,.000,5.72,20,15,0,0,0,0,94.1,111,61,60,9,39,2,83,9,4,2,415,1.590,10.6,0.9,3.7,7.9,2.13,,1
Jeff Housman*,22,1,1,.500,8.20,5,3,0,0,0,0,18.2,33,17,17,4,13,0,14,0,0,0,98,2.464,15.9,1.9,6.3,6.8,1.08,,0
Brooks Kieschnick,32,0,0,,0.00,2,2,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,0.500,4.5,0.0,0.0,4.5,,,1
Pedro Liriano,23,3,10,.231,5.20,29,21,2,1,0,1,126.1,149,81,73,21,50,1,97,5,3,7,555,1.575,10.6,1.5,3.6,6.9,1.94,,1
Chris Michalak*,33,2,6,.250,5.18,37,0,14,0,0,1,48.2,65,37,28,3,18,2,29,10,2,2,241,1.705,12.0,0.6,3.3,5.4,1.61,,1
John Novinsky,25,0,0,,0.00,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,2,3.000,27.0,0.0,0.0,0.0,,,0
Wes Obermueller,27,0,3,.000,5.19,4,4,0,1,0,0,26.0,30,16,15,3,7,0,17,1,0,1,111,1.423,10.4,1.0,2.4,5.9,2.43,,1
Matt Parker,25,0,1,.000,7.36,1,0,0,0,0,0,3.2,7,3,3,0,1,1,3,0,0,2,18,2.182,17.2,0.0,2.5,7.4,3.00,,0
Travis Phelps,26,8,5,.615,4.37,28,14,3,0,0,0,107.0,114,58,52,11,25,1,84,1,1,2,442,1.299,9.6,0.9,2.1,7.1,3.36,,1
Dan Reichert,27,7,4,.636,3.70,50,0,22,0,0,1,87.2,90,44,36,6,38,1,74,4,0,9,392,1.460,9.2,0.6,3.9,7.6,1.95,,1
Reggie Rivard,26,1,0,1.000,9.00,1,0,0,0,0,0,2.0,2,2,2,0,1,0,0,0,0,1,9,1.500,9.0,0.0,4.5,0.0,0.00,,0
Victor Santos,27,0,0,,3.48,3,3,0,0,0,0,10.1,12,4,4,1,4,0,11,0,0,0,45,1.548,10.5,0.9,3.5,9.6,2.75,,1
Steve Scarborough,26,0,0,,0.00,3,0,3,0,0,0,2.0,2,0,0,0,0,0,1,0,0,0,8,1.000,9.0,0.0,0.0,4.5,,,0
Paul Stewart,25,0,2,.000,10.80,6,1,1,0,0,0,11.2,20,16,14,4,6,0,8,2,0,0,63,2.229,15.4,3.1,4.6,6.2,1.33,,0
Clint Weibl,29,4,3,.571,3.94,24,9,3,0,0,0,80.0,84,44,35,13,26,0,59,4,0,1,349,1.375,9.5,1.5,2.9,6.6,2.27,,0
Matt Wise,28,1,0,1.000,1.80,7,1,0,0,0,0,20.0,12,4,4,3,4,0,20,1,0,0,75,0.800,5.4,1.4,1.8,9.0,5.00,,1
Glenn Woolard,23,0,0,,0.00,1,1,0,0,0,0,6.0,3,0,0,0,1,0,4,0,0,0,21,0.667,4.5,0.0,1.5,6.0,4.00,,0
29 Players,26.9,66,78,.458,4.59,144,144,140,4,7,33,1251.0,1353,708,638,129,439,18,974,69,14,54,5449,1.432,9.7,0.9,3.2,7.0,2.22,,0
