Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Ricky Nolasco,28,10,12,.455,4.67,33,33,0,2,1,0,206.0,244,117,107,20,44,8,148,3,0,6,891,84,3.53,1.398,10.7,0.9,1.9,6.5,3.36,1
SP,Anibal Sanchez,27,8,9,.471,3.67,32,32,0,3,2,0,196.1,187,85,80,20,64,8,202,5,5,4,830,106,3.35,1.278,8.6,0.9,2.9,9.3,3.16,1
SP,Javier Vazquez,34,13,11,.542,3.69,32,32,0,2,1,0,192.2,178,91,79,21,50,8,162,2,0,5,798,106,3.57,1.183,8.3,1.0,2.3,7.6,3.24,1
SP,Chris Volstad,24,5,13,.278,4.89,29,29,0,0,0,0,165.2,187,96,90,23,49,6,117,1,1,2,719,80,4.32,1.425,10.2,1.2,2.7,6.4,2.39,1
SP,Brad Hand*,21,1,8,.111,4.20,12,12,0,0,0,0,60.0,53,32,28,10,35,1,38,1,1,0,263,93,5.73,1.467,8.0,1.5,5.3,5.7,1.09,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Juan Carlos Oviedo,29,1,4,.200,4.06,68,0,51,0,0,36,64.1,57,30,29,8,21,2,55,1,0,1,268,97,3.96,1.212,8.0,1.1,2.9,7.7,2.62,1
RP,Edward Mujica,27,9,6,.600,2.96,67,0,11,0,0,0,76.0,64,27,25,7,14,5,63,2,0,1,297,132,3.20,1.026,7.6,0.8,1.7,7.5,4.50,1
RP,Mike Dunn*,26,5,6,.455,3.43,72,0,11,0,0,0,63.0,51,28,24,9,31,2,68,2,0,3,267,114,4.29,1.302,7.3,1.3,4.4,9.7,2.19,1
RP,Ryan Webb,25,2,4,.333,3.20,53,0,10,0,0,0,50.2,48,20,18,2,20,5,31,2,1,1,214,123,3.62,1.342,8.5,0.4,3.6,5.5,1.55,1
RP,Randy Choate*,35,1,1,.500,1.82,54,0,6,0,0,0,24.2,13,7,5,3,13,5,31,2,0,0,103,217,3.92,1.054,4.7,1.1,4.7,11.3,2.38,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clay Hensley,31,6,7,.462,5.19,37,9,7,0,0,0,67.2,62,41,39,9,30,1,46,4,0,0,297,76,4.90,1.360,8.2,1.2,4.0,6.1,1.53,1
,Burke Badenhop,28,2,3,.400,4.10,50,0,15,0,0,1,63.2,65,29,29,1,24,4,51,4,0,4,276,96,2.95,1.398,9.2,0.1,3.4,7.2,2.13,1
,Brian Sanches,32,4,1,.800,3.94,39,2,8,0,0,0,61.2,52,32,27,7,36,6,53,2,1,4,270,100,4.63,1.427,7.6,1.0,5.3,7.7,1.47,1
,Josh Johnson,27,3,1,.750,1.64,9,9,0,0,0,0,60.1,39,13,11,2,20,2,56,1,1,2,234,239,2.64,0.978,5.8,0.3,3.0,8.4,2.80,1
,Steve Cishek,25,2,1,.667,2.63,45,0,21,0,0,3,54.2,45,18,16,1,19,7,55,3,0,5,229,149,2.46,1.171,7.4,0.2,3.1,9.1,2.89,1
,Jose Ceda,24,0,1,.000,4.43,17,0,9,0,0,0,20.1,16,11,10,1,12,0,21,0,0,1,88,90,3.37,1.377,7.1,0.4,5.3,9.3,1.75,1
,Alex Sanabia,22,0,0,,3.27,3,2,0,0,0,0,11.0,13,4,4,2,3,0,8,0,0,2,48,123,4.75,1.455,10.6,1.6,2.5,6.5,2.67,1
,Chris Hatcher,26,0,0,,6.97,11,0,4,0,0,0,10.1,14,8,8,2,4,1,8,0,0,2,48,58,5.15,1.742,12.2,1.7,3.5,7.0,2.00,1
,Sandy Rosario,25,0,0,,2.45,4,0,1,0,0,0,3.2,5,1,1,0,2,0,2,0,0,0,18,176,3.57,1.909,12.3,0.0,4.9,4.9,1.00,1
,Jay Buente,27,0,1,.000,9.00,1,1,0,0,0,0,3.0,5,4,3,0,3,0,1,1,0,0,18,49,6.36,2.667,15.0,0.0,9.0,3.0,0.33,1
,Elih Villanueva,24,0,1,.000,24.00,1,1,0,0,0,0,3.0,5,8,8,1,5,1,2,1,0,0,20,18,12.03,3.333,15.0,3.0,15.0,6.0,0.40,1
,Bryan Petersen,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.03,1.000,0.0,0.0,9.0,0.0,0.00,1
,Team Totals,27.9,72,90,.444,3.95,162,162,155,7,4,40,1459.2,1403,702,640,149,500,72,1218,37,10,43,6200,99,3.79,1.304,8.7,0.9,3.1,7.5,2.44,1
,Rank in 16 NL teams,,12,4,,10,,,,2,7,12,6 ,7,10,10,10,6,,7,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
