Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,James Shields,29,16,12,.571,2.82,33,33,0,11,4,0,249.1,195,83,78,26,65,1,225,5,0,4,975,134,3.42,1.043,7.0,0.9,2.3,8.1,3.46,1
SP,David Price*,25,12,13,.480,3.49,34,34,0,0,0,0,224.1,192,93,87,22,63,5,218,9,0,2,918,108,3.32,1.137,7.7,0.9,2.5,8.7,3.46,1
SP,Jeremy Hellickson,24,13,10,.565,2.95,29,29,0,2,1,0,189.0,146,64,62,21,72,8,117,4,1,8,774,128,4.44,1.153,7.0,1.0,3.4,5.6,1.63,1
SP,Wade Davis,25,11,10,.524,4.45,29,29,0,1,0,0,184.0,190,96,91,23,63,1,105,8,0,6,795,85,4.67,1.375,9.3,1.1,3.1,5.1,1.67,1
SP,Jeff Niemann,28,11,7,.611,4.06,23,23,0,1,0,0,135.1,131,65,61,18,37,1,105,5,0,7,572,93,4.13,1.241,8.7,1.2,2.5,7.0,2.84,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Kyle Farnsworth,35,5,1,.833,2.18,63,0,51,0,0,25,57.2,45,15,14,5,12,1,51,3,0,2,231,173,3.16,0.988,7.0,0.8,1.9,8.0,4.25,1
RP,Joel Peralta,35,3,4,.429,2.93,71,0,18,0,0,6,67.2,44,23,22,7,18,3,61,0,0,3,256,129,3.36,0.916,5.9,0.9,2.4,8.1,3.39,1
RP,Juan Cruz,32,5,0,1.000,3.88,56,0,9,0,0,0,48.2,36,21,21,5,28,2,46,0,0,3,200,98,4.20,1.315,6.7,0.9,5.2,8.5,1.64,1
RP,Cesar Ramos*,27,0,1,.000,3.92,59,0,9,0,0,0,43.2,36,22,19,4,25,8,31,3,0,1,192,97,4.72,1.397,7.4,0.8,5.2,6.4,1.24,1
RP,J.P. Howell*,28,2,3,.400,6.16,46,0,5,0,0,1,30.2,30,24,21,5,18,1,26,2,2,2,138,62,5.41,1.565,8.8,1.5,5.3,7.6,1.44,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alex Cobb,23,3,2,.600,3.42,9,9,0,0,0,0,52.2,49,21,20,3,21,1,37,1,0,2,224,111,3.61,1.329,8.4,0.5,3.6,6.3,1.76,1
,Brandon Gomes,26,2,1,.667,2.92,40,0,17,0,0,0,37.0,34,15,12,3,16,0,32,1,0,1,160,130,3.73,1.351,8.3,0.7,3.9,7.8,2.00,1
,Andy Sonnanstine,28,0,2,.000,5.55,15,4,8,0,0,0,35.2,40,22,22,10,12,1,12,1,0,0,152,68,7.09,1.458,10.1,2.5,3.0,3.0,1.00,1
,Adam Russell,28,1,2,.333,3.03,36,0,14,0,0,0,32.2,31,13,11,2,20,1,13,3,0,1,147,125,5.14,1.561,8.5,0.6,5.5,3.6,0.65,1
,Jake McGee*,24,5,2,.714,4.50,37,0,9,0,0,0,28.0,30,14,14,5,12,1,27,0,0,0,124,85,4.70,1.500,9.6,1.6,3.9,8.7,2.25,1
,Matt Moore*,22,1,0,1.000,2.89,3,1,0,0,0,0,9.1,9,3,3,1,3,0,15,0,0,2,40,136,2.17,1.286,8.7,1.0,2.9,14.5,5.00,1
,Alex Torres*,23,1,1,.500,3.38,4,0,2,0,0,0,8.0,8,4,3,0,7,2,9,1,0,0,39,117,3.78,1.875,9.0,0.0,7.9,10.1,1.29,1
,Dane De La Rosa,28,0,0,,9.82,7,0,2,0,0,0,7.1,10,8,8,1,3,0,8,0,0,1,34,40,3.84,1.773,12.3,1.2,3.7,9.8,2.67,1
,Rob Delaney,26,0,0,,10.80,4,0,1,0,0,0,5.0,4,6,6,0,7,1,3,0,0,0,25,38,6.03,2.200,7.2,0.0,12.6,5.4,0.43,1
,Jay Buente,27,0,0,,9.00,1,0,1,0,0,0,2.0,2,2,2,0,2,0,1,0,0,0,10,50,5.03,2.000,9.0,0.0,9.0,4.5,0.50,1
,Mike Ekstrom,27,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,,1.03,1.000,9.0,0.0,0.0,9.0,,1
,Team Totals,27.1,91,71,.562,3.58,162,162,147,15,5,32,1449.0,1263,614,577,161,504,38,1143,46,3,45,6010,105,4.03,1.219,7.8,1.0,3.1,7.1,2.27,1
,Rank in 14 AL teams,,4,11,,2,,,,1,4,12,8 ,1,1,1,9,8,,7,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
