Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,John Lannan*,26,10,13,.435,3.70,33,33,0,0,0,0,184.2,194,90,76,15,76,3,106,7,0,4,808,103,4.28,1.462,9.5,0.7,3.7,5.2,1.39,1
SP,Liván Hernández,36,8,13,.381,4.47,29,29,0,1,1,0,175.1,199,98,87,16,46,6,99,5,0,3,751,86,3.95,1.397,10.2,0.8,2.4,5.1,2.15,1
SP,Jordan Zimmermann,25,8,11,.421,3.18,26,26,0,1,0,0,161.1,154,62,57,12,31,2,124,7,1,3,662,120,3.16,1.147,8.6,0.7,1.7,6.9,4.00,1
SP,Jason Marquis,32,8,5,.615,3.95,20,20,0,1,1,0,120.2,132,58,53,8,39,1,71,4,0,1,524,97,3.78,1.417,9.8,0.6,2.9,5.3,1.82,1
SP,Chien-Ming Wang,31,4,3,.571,4.04,11,11,0,0,0,0,62.1,67,35,28,8,13,0,25,1,0,2,264,95,4.57,1.283,9.7,1.2,1.9,3.6,1.92,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Drew Storen,23,6,3,.667,2.75,73,0,52,0,0,43,75.1,57,24,23,8,20,4,74,2,0,2,303,140,3.32,1.022,6.8,1.0,2.4,8.8,3.70,1
RP,Tyler Clippard,26,3,0,1.000,1.83,72,0,8,0,0,0,88.1,48,18,18,11,26,2,104,0,0,1,329,209,3.17,0.838,4.9,1.1,2.6,10.6,4.00,1
RP,Henry Rodriguez,24,3,3,.500,3.56,59,0,21,0,0,2,65.2,54,30,26,1,45,1,70,2,1,14,295,108,3.24,1.508,7.4,0.1,6.2,9.6,1.56,1
RP,Todd Coffey,30,5,1,.833,3.62,69,0,15,0,0,0,59.2,55,25,24,4,20,3,46,1,0,1,254,106,3.41,1.257,8.3,0.6,3.0,6.9,2.30,1
RP,Sean Burnett*,28,5,5,.500,3.81,69,0,17,0,0,4,56.2,54,24,24,6,21,4,33,3,0,2,242,101,4.51,1.324,8.6,1.0,3.3,5.2,1.57,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tom Gorzelanny*,28,4,6,.400,4.03,30,15,1,0,0,0,105.0,102,50,47,15,33,5,95,6,1,5,447,95,4.19,1.286,8.7,1.3,2.8,8.1,2.88,1
,Ross Detwiler*,25,4,5,.444,3.00,15,10,0,0,0,0,66.0,63,26,22,7,20,2,41,3,0,2,277,128,4.21,1.258,8.6,1.0,2.7,5.6,2.05,1
,Collin Balester,25,1,4,.200,4.54,23,0,9,0,0,0,35.2,38,21,18,7,14,0,34,1,1,2,159,85,4.93,1.458,9.6,1.8,3.5,8.6,2.43,1
,Yunesky Maya,29,1,1,.500,5.23,10,5,2,0,0,0,32.2,40,19,19,3,10,2,15,2,0,1,142,74,4.40,1.531,11.0,0.8,2.8,4.1,1.50,1
,Ryan Mattheus,27,2,2,.500,2.81,35,0,12,0,0,0,32.0,26,11,10,1,15,3,12,2,1,1,136,138,4.28,1.281,7.3,0.3,4.2,3.4,0.80,1
,Tommy Milone*,24,1,0,1.000,3.81,5,5,0,0,0,0,26.0,28,11,11,2,4,2,15,2,0,0,110,102,3.56,1.231,9.7,0.7,1.4,5.2,3.75,1
,Stephen Strasburg,22,1,1,.500,1.50,5,5,0,0,0,0,24.0,15,5,4,0,2,0,24,0,0,0,88,259,1.28,0.708,5.6,0.0,0.8,9.0,12.00,1
,Doug Slaten*,31,0,2,.000,4.41,31,0,11,0,0,0,16.1,26,10,8,3,9,3,13,1,0,0,84,89,5.66,2.143,14.3,1.7,5.0,7.2,1.44,1
,Cole Kimball,25,1,0,1.000,1.93,12,0,4,0,0,0,14.0,8,3,3,0,11,0,11,1,0,2,59,204,4.03,1.357,5.1,0.0,7.1,7.1,1.00,1
,Brian Broderick,24,0,1,.000,6.57,11,0,3,0,0,0,12.1,16,9,9,0,3,0,4,2,1,1,57,60,3.59,1.541,11.7,0.0,2.2,2.9,1.33,1
,Brad Peacock,23,2,0,1.000,0.75,3,2,0,0,0,0,12.0,7,1,1,0,6,0,4,0,0,1,48,526,3.86,1.083,5.3,0.0,4.5,3.0,0.67,1
,Craig Stammen,27,1,1,.500,0.87,7,0,2,0,0,0,10.1,3,1,1,0,4,0,12,0,0,1,38,456,1.86,0.677,2.6,0.0,3.5,10.5,3.00,1
,Chad Gaudin,28,1,1,.500,6.48,10,0,1,0,0,0,8.1,12,10,6,1,8,0,10,0,0,0,45,62,5.07,2.400,13.0,1.1,8.6,10.8,1.25,1
,Atahualpa Severino*,26,1,0,1.000,3.86,6,0,0,0,0,0,4.2,5,2,2,1,1,0,7,0,0,0,19,108,3.45,1.286,9.6,1.9,1.9,13.5,7.00,1
,Team Totals,27.9,80,81,.497,3.58,161,161,158,3,2,49,1449.1,1403,643,577,129,477,43,1049,52,6,49,6141,107,3.83,1.297,8.7,0.8,3.0,6.5,2.20,1
,Rank in 16 NL teams,,8,9,,6,,,,11,9,4,7 ,7,7,6,5,5,,15,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
