Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Daniel Hudson,24,16,12,.571,3.49,33,33,0,3,0,0,222.0,217,98,86,17,50,1,169,8,1,4,921,113,3.28,1.203,8.8,0.7,2.0,6.9,3.38,1
SP,Ian Kennedy,26,21,4,.840,2.88,33,33,0,1,1,0,222.0,186,73,71,19,55,0,198,9,1,11,900,137,3.22,1.086,7.5,0.8,2.2,8.0,3.60,1
SP,Joe Saunders*,30,12,13,.480,3.69,33,33,0,1,0,0,212.0,210,94,87,29,67,4,108,3,0,3,874,107,4.78,1.307,8.9,1.2,2.8,4.6,1.61,1
SP,Josh Collmenter,25,10,10,.500,3.38,31,24,3,0,0,0,154.1,137,61,58,17,28,2,100,5,1,1,621,117,3.80,1.069,8.0,1.0,1.6,5.8,3.57,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,J.J. Putz,34,2,2,.500,2.17,60,0,52,0,0,45,58.0,41,15,14,4,12,0,61,2,0,2,229,182,2.54,0.914,6.4,0.6,1.9,9.5,5.08,1
RP,David Hernandez,26,5,3,.625,3.38,74,0,28,0,0,11,69.1,49,27,26,4,30,1,77,2,1,7,291,117,2.94,1.139,6.4,0.5,3.9,10.0,2.57,1
RP,Micah Owings,28,8,0,1.000,3.57,33,4,2,0,0,0,63.0,56,27,25,8,23,0,44,2,0,3,263,111,4.47,1.254,8.0,1.1,3.3,6.3,1.91,1
RP,Joe Paterson*,25,0,3,.000,2.91,62,0,17,0,0,1,34.0,28,11,11,1,15,0,28,4,0,1,150,137,3.44,1.265,7.4,0.3,4.0,7.4,1.87,1
RP,Sam Demel,25,2,2,.500,4.21,34,0,7,0,0,0,25.2,31,13,12,4,13,1,15,2,0,0,117,95,5.64,1.714,10.9,1.4,4.6,5.3,1.15,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zach Duke*,28,3,4,.429,4.93,21,9,5,0,0,1,76.2,101,42,42,6,19,0,32,1,0,1,338,80,3.99,1.565,11.9,0.7,2.2,3.8,1.68,1
,Armando Galarraga,29,3,4,.429,5.91,8,8,0,0,0,0,42.2,47,36,28,13,22,2,28,1,1,1,198,67,7.29,1.617,9.9,2.7,4.6,5.9,1.27,1
,Wade Miley*,24,4,2,.667,4.50,8,7,0,0,0,0,40.0,48,20,20,6,18,0,25,0,0,1,180,88,5.08,1.650,10.8,1.4,4.1,5.6,1.39,1
,Barry Enright,25,1,4,.200,7.41,7,7,0,0,0,0,37.2,50,31,31,11,15,1,21,1,0,2,175,54,6.98,1.726,11.9,2.6,3.6,5.0,1.40,1
,Aaron Heilman,32,4,1,.800,6.88,32,0,10,0,0,0,35.1,48,28,27,8,11,0,33,1,0,0,164,58,5.12,1.670,12.2,2.0,2.8,8.4,3.00,1
,Esmerling Vasquez,27,1,1,.500,4.15,31,0,5,0,0,0,30.1,27,16,14,2,13,2,20,4,0,0,132,96,4.24,1.319,8.0,0.6,3.9,5.9,1.54,1
,Bryan Shaw,23,1,0,1.000,2.54,33,0,8,0,0,0,28.1,30,9,8,2,8,1,24,4,0,1,122,157,3.52,1.341,9.5,0.6,2.5,7.6,3.00,1
,Brad Ziegler,31,0,0,,1.74,23,0,4,0,0,0,20.2,15,7,4,0,6,0,15,0,0,0,79,230,2.44,1.016,6.5,0.0,2.6,6.5,2.50,1
,J.C. Gutierrez,27,0,0,,5.40,20,0,3,0,0,0,18.1,22,16,11,3,9,0,23,1,0,0,90,74,4.28,1.691,10.8,1.5,4.4,11.3,2.56,1
,Alberto Castillo*,35,1,0,1.000,2.31,17,0,4,0,0,0,11.2,10,3,3,0,7,0,6,1,0,0,50,176,4.05,1.457,7.7,0.0,5.4,4.6,0.86,1
,Jason Marquis,32,0,1,.000,9.53,3,3,0,0,0,0,11.1,22,16,12,3,4,0,5,1,0,0,63,43,6.91,2.294,17.5,2.4,3.2,4.0,1.25,1
,Ryan Cook,24,0,1,.000,7.04,12,0,5,0,0,0,7.2,11,6,6,0,8,0,7,0,1,1,41,59,4.33,2.478,12.9,0.0,9.4,8.2,0.88,1
,Kam Mickolio,27,0,0,,6.75,6,0,0,0,0,0,6.2,10,5,5,0,3,0,7,0,0,0,32,62,2.28,1.950,13.5,0.0,4.1,9.5,2.33,1
,Yhency Brazoban,31,0,0,,6.00,6,0,1,0,0,0,6.0,8,4,4,1,4,1,8,1,1,0,31,70,5.03,2.000,12.0,1.5,6.0,12.0,2.00,1
,Jarrod Parker,22,0,0,,0.00,1,1,0,0,0,0,5.2,4,0,0,0,1,0,1,0,0,0,22,,3.20,0.882,6.4,0.0,1.6,1.6,1.00,1
,Zach Kroenke*,27,0,1,.000,9.00,4,0,3,0,0,0,4.0,6,4,4,1,1,0,3,0,0,0,19,48,5.53,1.750,13.5,2.3,2.3,6.8,3.00,1
,Team Totals,27.0,94,68,.580,3.80,162,162,157,5,1,58,1443.1,1414,662,609,159,442,16,1058,53,7,39,6102,104,4.02,1.286,8.8,1.0,2.8,6.6,2.39,1
,Rank in 16 NL teams,,3,14,,9,,,,6,5,1,12 ,9,8,9,12,3,,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
