Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Mark Buehrle*,32,13,9,.591,3.59,31,31,0,0,0,0,205.1,221,93,82,21,45,3,109,2,0,1,858,121,3.98,1.295,9.7,0.9,2.0,4.8,2.42,1
SP,Gavin Floyd,28,12,13,.480,4.37,31,30,1,1,0,0,193.2,180,97,94,22,45,2,151,11,1,12,798,99,3.81,1.162,8.4,1.0,2.1,7.0,3.36,1
SP,John Danks*,26,8,12,.400,4.33,27,27,0,2,1,0,170.1,182,89,82,19,46,5,135,7,0,6,728,100,3.82,1.339,9.6,1.0,2.4,7.1,2.93,1
SP,Philip Humber,28,9,9,.500,3.75,28,26,0,0,0,0,163.0,151,71,68,14,41,2,116,6,1,9,676,116,3.58,1.178,8.3,0.8,2.3,6.4,2.83,1
SP,Edwin Jackson,27,7,7,.500,3.92,19,19,0,1,1,0,121.2,134,55,53,8,39,2,97,0,1,7,522,111,3.25,1.422,9.9,0.6,2.9,7.2,2.49,1
SP,Jake Peavy,30,7,7,.500,4.92,19,18,0,1,1,0,111.2,117,61,61,10,24,4,95,3,0,4,470,88,3.21,1.263,9.4,0.8,1.9,7.7,3.96,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Sergio Santos,27,4,5,.444,3.55,63,0,50,0,0,30,63.1,41,25,25,6,29,5,92,3,0,5,260,123,2.87,1.105,5.8,0.9,4.1,13.1,3.17,1
RP,Chris Sale*,22,2,2,.500,2.79,58,0,17,0,0,8,71.0,52,22,22,6,27,3,79,2,0,2,288,156,3.12,1.113,6.6,0.8,3.4,10.0,2.93,1
RP,Jesse Crain,29,8,3,.727,2.62,67,0,11,0,0,1,65.1,50,20,19,7,31,5,70,0,1,0,268,166,3.70,1.240,6.9,1.0,4.3,9.6,2.26,1
RP,Matt Thornton*,34,2,5,.286,3.32,62,0,20,0,0,3,59.2,60,34,22,3,21,5,63,0,0,2,262,131,2.62,1.358,9.1,0.5,3.2,9.5,3.00,1
RP,Will Ohman*,33,1,3,.250,4.22,59,0,15,0,0,0,53.1,53,26,25,8,17,5,54,4,0,1,232,103,4.13,1.313,8.9,1.4,2.9,9.1,3.18,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Zach Stewart,24,2,5,.286,6.22,10,8,1,1,1,0,50.2,64,35,35,9,13,1,35,1,0,1,222,70,4.78,1.520,11.4,1.6,2.3,6.2,2.69,1
,Tony Pena,29,1,1,.500,6.20,17,0,10,0,0,0,20.1,25,15,14,2,10,2,17,0,0,0,97,71,4.11,1.721,11.1,0.9,4.4,7.5,1.70,1
,Brian Bruney,29,1,0,1.000,6.86,23,0,6,0,0,0,19.2,26,15,15,4,12,0,16,0,0,0,93,64,5.87,1.932,11.9,1.8,5.5,7.3,1.33,1
,Dylan Axelrod,25,1,0,1.000,2.89,4,3,1,0,0,0,18.2,18,6,6,1,9,2,19,1,0,0,82,152,3.29,1.446,8.7,0.5,4.3,9.2,2.11,1
,Josh Kinney,32,0,0,,6.62,13,0,8,0,0,0,17.2,23,13,13,1,7,1,20,2,0,1,81,67,3.03,1.698,11.7,0.5,3.6,10.2,2.86,1
,Jason Frasor,33,1,2,.333,5.09,20,0,4,0,0,0,17.2,20,10,10,3,11,2,20,1,0,1,83,87,5.01,1.755,10.2,1.5,5.6,10.2,1.82,1
,Jeff Gray,29,0,0,,2.70,6,0,5,0,0,0,13.1,13,4,4,1,4,0,7,1,0,1,57,165,4.08,1.275,8.8,0.7,2.7,4.7,1.75,1
,Addison Reed,22,0,0,,3.68,6,0,2,0,0,0,7.1,10,3,3,1,1,0,12,0,0,0,33,123,1.93,1.500,12.3,1.2,1.2,14.7,12.00,1
,Shane Lindsay,26,0,0,,12.00,4,0,2,0,0,0,6.0,11,8,8,1,5,0,6,0,0,1,34,38,5.69,2.667,16.5,1.5,7.5,9.0,1.20,1
,Hector Santiago*,23,0,0,,0.00,2,0,1,0,0,0,5.1,1,0,0,0,1,1,2,0,0,1,18,,2.84,0.375,1.7,0.0,1.7,3.4,2.00,1
,Lucas Harrell,26,0,0,,7.20,3,0,2,0,0,0,5.0,11,4,4,0,1,0,5,0,0,0,26,64,1.63,2.400,19.8,0.0,1.8,9.0,5.00,1
,Team Totals,28.4,79,83,.488,4.10,162,162,156,6,4,42,1460.0,1463,706,665,147,439,50,1220,44,4,55,6188,106,3.66,1.303,9.0,0.9,2.7,7.5,2.78,1
,Rank in 14 AL teams,,9,6,,8,,,,7,2,3,2 ,10,7,8,4,2,,2,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
