Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Carlos Alvarado,27,43,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2017,AA,SFG
Jeff Arnold,29,61,221,185,19,34,10,1,6,22,0,1,29,70,.184,.300,.346,.646,64,4,3,1,3,2,0,2017,AA,SFG
Collin Balester,31,12,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,1,2017,AA,SFG
Brandon Bednar,25,117,448,411,54,115,24,1,1,34,2,2,26,63,.280,.326,.350,.676,144,11,4,3,4,0,0,2017,AA,SFG
T.J. Bennett*,24,24,73,66,11,16,6,1,1,4,0,0,6,12,.242,.315,.409,.724,27,4,1,0,0,0,0,2017,AA,SFG
Vic Black,29,19,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,1,0,0,1,2017,AA,SFG
Daniel Carbonell,26,55,206,190,21,46,11,1,4,22,5,2,11,39,.242,.288,.374,.661,71,4,2,1,2,1,0,2017,AA,SFG
Ali Castillo,28,34,110,101,1,30,3,0,0,7,1,2,6,9,.297,.336,.327,.663,33,3,1,0,2,0,0,2017,AA,SFG
Hunter Cole,24,83,319,281,29,70,20,5,7,34,2,1,31,64,.249,.323,.431,.753,121,8,2,0,5,0,0,2017,AA,SFG
Sam Coonrod,24,24,18,16,0,0,0,0,0,0,0,0,2,7,.000,.111,.000,.111,0,1,0,0,0,0,1,2017,AA,SFG
Brandon Crawford*,30,2,8,8,1,4,1,0,0,0,0,0,0,0,.500,.500,.625,1.125,5,0,0,0,0,0,1,2017,AA,SFG
Dylan Davis,23,99,358,327,32,71,17,0,10,38,0,0,26,92,.217,.280,.361,.641,118,9,3,1,1,0,0,2017,AA,SFG
Jose Flores,28,19,12,11,0,1,0,0,0,1,0,0,0,7,.091,.091,.091,.182,1,0,0,1,0,0,0,2017,AA,SFG
Matt Gage,24,13,14,14,0,2,1,0,0,0,0,0,0,6,.143,.143,.214,.357,3,1,0,0,0,0,0,2017,AA,SFG
Aramis Garcia,24,22,89,78,11,22,12,0,0,8,0,0,9,21,.282,.360,.436,.795,34,5,1,0,1,0,1,2017,AA,SFG
Carlos Garcia#,25,47,139,132,15,32,4,1,2,12,6,3,3,20,.242,.266,.333,.600,44,1,2,0,2,0,0,2017,AA,SFG
Caleb Gindl*,28,44,185,169,27,48,4,7,8,25,0,1,14,35,.284,.335,.533,.868,90,2,0,0,2,1,1,2017,AA,SFG
Miguel Gomez#,24,78,322,308,43,94,19,2,8,38,0,0,12,36,.305,.330,.458,.788,141,15,0,1,1,0,1,2017,AA,SFG
Ryan Halstead*,25,26,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2017,AA,SFG
Slade Heathcott*,26,93,394,347,52,91,20,2,12,33,8,6,37,88,.262,.339,.435,.774,151,0,4,5,1,0,1,2017,AA,SFG
Tyler Herb,25,10,7,7,0,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,1,0,0,0,0,0,0,2017,AA,SFG
C.J. Hinojosa,22,99,417,373,47,99,16,0,4,35,5,4,31,42,.265,.321,.340,.662,127,12,2,6,5,1,0,2017,AA,SFG
K.C. Hobson*,26,56,223,203,26,50,5,1,11,35,1,0,17,55,.246,.305,.443,.748,90,2,1,0,2,2,0,2017,AA,SFG
Tyler Horan*,26,33,86,78,6,17,3,1,1,9,0,2,7,22,.218,.279,.321,.600,25,2,0,0,1,0,0,2017,AA,SFG
Jordan Johnson,23,21,17,13,1,1,0,1,0,1,0,0,1,7,.077,.143,.231,.374,3,0,0,3,0,0,0,2017,AA,SFG
Christian Jones*,26,20,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2017,AA,SFG
Ryan Lollis*,30,57,177,165,9,38,4,0,0,13,1,1,10,25,.230,.277,.255,.531,42,3,1,0,1,0,1,2017,AA,SFG
Matt Lujan*,28,15,8,7,1,1,0,0,0,0,0,0,1,3,.143,.250,.143,.393,1,0,0,0,0,0,0,2017,AA,SFG
Dillon McNamara,25,8,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,0,2017,AA,SFG
Rando Moreno#,25,68,199,185,13,37,5,0,0,16,3,3,12,25,.200,.247,.227,.475,42,7,0,1,1,1,0,2017,AA,SFG
Eduardo Nunez,30,1,3,3,1,1,1,0,0,0,0,0,0,1,.333,.333,.667,1.000,2,0,0,0,0,0,1,2017,AA,SFG
Luis Pino,22,9,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0,2017,AA,SFG
Nate Reed*,29,11,10,9,0,0,0,0,0,1,0,0,0,6,.000,.000,.000,.000,0,0,0,1,0,0,0,2017,AA,SFG
Jerry Sands,29,64,254,215,30,64,17,4,5,28,3,1,38,44,.298,.402,.484,.885,104,4,0,0,1,2,1,2017,AA,SFG
Myles Schroder#,29,89,385,332,47,86,22,4,7,30,4,1,36,76,.259,.353,.413,.765,137,6,12,5,0,1,0,2017,AA,SFG
Chris Shaw*,23,37,154,133,16,40,10,0,6,29,0,0,18,26,.301,.390,.511,.901,68,5,2,0,1,2,1,2017,AA,SFG
