Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Adbert Alzolay,22,7,6,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,1,0,1,0,0,1
Brett Anderson*,29,6,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Jeffrey Baez,23,81,309,276,38,60,14,1,10,27,7,5,26,59,.217,.290,.384,.674,106,3,3,2,2,0,0
Yasiel Balaguert,24,129,518,477,51,122,27,0,15,75,0,1,35,103,.256,.307,.407,.714,194,19,2,0,4,1,0
Casey Bloomquist,23,2,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0
David Bote,24,127,535,470,65,128,30,3,14,59,5,2,49,101,.272,.353,.438,.792,206,11,12,0,4,3,1
Cael Brockmeyer,25,71,215,195,18,35,5,1,6,19,0,0,14,58,.179,.256,.308,.564,60,5,6,0,0,1,0
Craig Brooks,24,33,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Charcer Burks,22,121,535,456,67,123,21,3,10,40,16,12,69,107,.270,.370,.395,.765,180,8,6,0,4,2,0
Roberto Caro#,23,22,41,35,1,5,1,0,0,1,1,1,5,7,.143,.268,.171,.440,6,0,1,0,0,0,0
Erick Castillo,24,66,230,204,17,50,10,0,1,20,0,0,19,43,.245,.316,.309,.625,63,7,3,2,2,1,1
Trevor Clifton,22,21,18,16,0,3,0,0,0,1,0,0,0,5,.188,.188,.188,.375,3,0,0,2,0,0,0
Kevin Cornelius,24,52,140,132,10,26,6,0,3,12,0,0,7,51,.197,.236,.311,.546,41,3,0,0,1,0,0
Andrew Ely*,24,97,339,282,39,73,14,2,3,25,1,4,42,59,.259,.356,.355,.710,100,7,2,10,3,4,0
Jacob Hannemann*,26,34,141,122,17,22,9,1,1,6,6,3,14,44,.180,.286,.295,.581,36,2,4,1,0,1,1
Zach Hedges,24,22,23,18,2,3,1,0,0,5,0,0,1,7,.167,.211,.222,.433,4,0,0,4,0,0,0
Brad Markey,25,35,3,1,0,1,1,0,0,0,0,0,1,0,1.000,1.000,2.000,3.000,2,0,0,1,0,0,0
Trey Martin,24,84,337,317,29,84,17,2,5,35,6,6,12,89,.265,.304,.379,.682,120,0,6,1,1,1,0
Osvaldo Martinez,29,15,51,48,5,14,4,0,1,2,0,0,3,2,.292,.333,.438,.771,21,2,0,0,0,0,1
Preston Morrison,23,28,15,15,0,0,0,0,0,1,0,0,0,6,.000,.000,.000,.000,0,1,0,0,0,0,0
James Norwood,23,14,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Chris Nunn*,26,4,2,2,0,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,0
Carlos Penalver,23,112,413,382,48,97,11,4,3,18,1,1,18,67,.254,.295,.327,.622,125,11,5,6,2,2,0
Stephen Perakslis,26,26,6,6,1,3,2,0,0,2,0,0,0,3,.500,.500,.833,1.333,5,0,0,0,0,0,0
James Pugliese,24,40,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,0
Ian Rice,23,119,394,331,40,76,11,1,17,52,0,1,60,90,.230,.353,.423,.776,140,11,3,0,0,0,0
Daniel Spingola*,24,43,147,135,23,32,6,1,4,13,0,0,9,35,.237,.299,.385,.685,52,2,3,0,0,0,0
Matt Swarmer,23,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Tommy Thorpe*,24,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Daury Torrez,24,43,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,0
Jen-Ho Tseng*,22,15,13,13,4,5,2,0,0,0,0,0,0,5,.385,.385,.538,.923,7,0,0,0,0,0,1
Duane Underwood Jr.,22,25,28,26,2,5,1,0,0,2,0,0,0,11,.192,.192,.231,.423,6,0,0,2,0,0,1
Jason Vosler*,23,129,531,452,70,109,18,2,21,81,1,1,53,120,.241,.343,.429,.772,194,5,20,0,6,2,1
Ben Zobrist#,36,2,8,6,2,3,0,0,0,0,0,0,2,0,.500,.625,.500,1.125,3,0,0,0,0,0,1
