Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jason Kendall,28,145,605,545,59,154,25,3,3,44,15,8,49,29,.283,.350,.356,.706,194,11,9,0,2,1,1
Kevin Young,33,146,525,468,60,115,26,1,16,51,4,6,50,101,.246,.322,.408,.730,191,13,4,0,3,2,1
Pokey Reese,29,119,475,421,46,111,25,0,4,50,12,1,41,81,.264,.330,.352,.681,148,4,3,5,5,4,1
Jack Wilson,24,147,586,527,77,133,22,4,4,47,5,2,37,74,.252,.306,.332,.638,175,7,4,17,1,2,1
Aramis Ramirez,24,142,570,522,51,122,26,0,18,71,2,0,29,95,.234,.279,.387,.666,202,17,8,0,11,3,1
Brian Giles*,31,153,644,497,95,148,37,5,38,103,15,6,135,74,.298,.450,.622,1.072,309,10,7,0,5,24,1
Adrian Brown#,28,91,232,208,20,45,10,2,1,21,10,6,19,34,.216,.284,.298,.582,62,5,1,3,1,0,1
Craig Wilson,25,131,424,368,48,97,16,1,16,57,2,3,32,116,.264,.355,.443,.798,163,10,21,1,2,0,1
Rob Mackowiak*,26,136,439,385,57,94,22,0,16,48,9,3,42,120,.244,.328,.426,.754,164,0,7,3,2,5,1
Abraham Nunez#,26,112,286,253,28,59,14,1,2,15,3,4,27,44,.233,.311,.320,.631,81,2,2,3,1,1,1
Armando Rios*,30,76,226,208,20,55,11,0,1,24,1,1,16,39,.264,.319,.332,.650,69,8,1,0,1,1,1
Chad Hermansen,24,65,216,194,22,40,11,1,7,15,7,5,17,68,.206,.272,.381,.654,74,1,1,3,1,0,1
Adam Hyzdu,30,59,179,155,24,36,6,0,11,34,0,0,21,44,.232,.324,.484,.808,75,1,1,0,2,0,1
Mike Benjamin,36,108,130,120,7,18,2,1,0,3,0,4,7,31,.150,.202,.183,.385,22,5,1,1,1,0,1
Keith Osik,33,55,111,100,6,16,3,0,2,11,0,0,6,25,.160,.211,.250,.461,25,2,1,2,2,0,1
Tony Alvarez,23,14,30,26,6,8,2,0,1,2,1,0,3,5,.308,.379,.500,.879,13,0,0,1,0,0,1
Humberto Cota,23,7,18,17,2,5,1,0,0,0,0,0,1,4,.294,.333,.353,.686,6,0,0,0,0,1,1
J.J. Davis,23,9,11,10,1,1,0,0,0,0,0,0,0,4,.100,.182,.100,.282,1,1,1,0,0,0,1
Mendy Lopez,28,3,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,1
