Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jason Bahr,22,3,2,.600,3.55,13,7,3,0,0,0,33.0,31,16,13,0,11,0,36,4,1,3,140,1.273,8.5,0.0,3.0,9.8,3.27,,0
Julio Benitez,22,1,7,.125,4.30,14,14,0,1,0,0,69.0,85,44,33,4,12,0,35,6,2,3,304,1.406,11.1,0.5,1.6,4.6,2.92,,0
Vic Black,29,0,0,,5.14,6,0,4,0,0,1,7.0,6,4,4,0,7,0,11,1,0,4,36,1.857,7.7,0.0,9.0,14.1,1.57,,1
Alex Bostic*,22,0,2,.000,8.79,13,5,1,0,0,0,28.2,29,29,28,4,22,0,22,4,0,2,133,1.779,9.1,1.3,6.9,6.9,1.00,,0
Garrett Cave,20,1,1,.500,5.85,14,0,8,0,0,3,20.0,19,13,13,0,12,0,29,1,0,5,90,1.550,8.6,0.0,5.4,13.1,2.42,,0
Alejandro De La Rosa,22,3,3,.500,4.01,16,8,1,0,0,0,49.1,53,25,22,4,24,0,57,2,0,9,221,1.561,9.7,0.7,4.4,10.4,2.38,,0
Nick Deeg*,22,1,1,.500,4.22,10,0,3,0,0,1,21.1,25,13,10,1,11,0,21,1,0,2,98,1.688,10.5,0.4,4.6,8.9,1.91,,0
Alvaro Diaz,24,0,0,,6.75,2,0,1,0,0,0,2.2,2,3,2,0,5,0,1,1,0,1,16,2.625,6.8,0.0,16.9,3.4,0.20,,0
Sidney Duprey*,20,0,1,.000,12.15,2,2,0,0,0,0,6.2,10,10,9,0,5,0,1,2,0,1,37,2.250,13.5,0.0,6.8,1.4,0.20,,0
Logan Harasta,20,0,1,.000,18.00,1,0,1,0,0,0,1.0,2,2,2,1,0,0,2,0,0,0,5,2.000,18.0,9.0,0.0,18.0,,,0
Greg Jacknewitz*,22,0,2,.000,7.47,4,4,0,0,0,0,15.2,23,16,13,2,4,0,10,1,0,4,76,1.723,13.2,1.1,2.3,5.7,2.50,,0
Connor Kaden,24,1,1,.500,3.60,3,0,0,0,0,0,5.0,5,2,2,0,0,0,6,0,0,1,20,1.000,9.0,0.0,0.0,10.8,,,0
Peter Lannoo,22,1,3,.250,4.28,14,5,5,0,0,1,40.0,46,26,19,7,12,0,26,2,1,4,179,1.450,10.4,1.6,2.7,5.9,2.17,,0
Matt Lujan*,28,0,1,.000,3.38,2,2,0,0,0,0,8.0,8,3,3,1,2,0,6,1,0,0,34,1.250,9.0,1.1,2.3,6.8,3.00,,0
Jose Marte,21,2,5,.286,5.33,14,14,0,0,0,0,54.0,61,42,32,2,34,0,42,3,3,8,256,1.759,10.2,0.3,5.7,7.0,1.24,,1
