Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chris Affinito,22,48,204,180,21,54,11,1,5,36,0,1,18,56,.300,.368,.456,.823,82,8,3,0,3,0,0,2009,Rookie,OAK
Daric Barton*,23,6,24,18,3,5,1,0,1,3,0,0,6,4,.278,.458,.500,.958,9,0,0,0,0,0,1,2009,Rookie,OAK
Yeudy Brazoban,20,30,112,109,11,24,5,1,0,5,3,1,2,29,.220,.234,.284,.519,31,0,0,1,0,0,0,2009,Rookie,OAK
Gernaldo Castillo,19,55,241,189,29,50,7,0,0,20,3,3,43,34,.265,.408,.302,.709,57,4,4,3,2,0,0,2009,Rookie,OAK
Yung Chi Chen,25,8,31,26,3,9,5,0,1,8,0,0,4,6,.346,.419,.654,1.073,17,2,0,0,1,0,0,2009,Rookie,OAK
Neudy Clime,20,41,145,127,18,31,1,1,0,8,11,2,13,40,.244,.324,.268,.592,34,4,2,3,0,1,0,2009,Rookie,OAK
Royce Consigli*,17,26,113,94,14,19,3,1,0,13,3,0,16,20,.202,.330,.255,.586,24,2,2,1,0,0,0,2009,Rookie,OAK
Blake Crosby,24,20,80,69,6,15,0,0,0,6,0,1,5,16,.217,.295,.217,.512,15,3,3,2,1,0,0,2009,Rookie,OAK
Abraham De Leon,20,24,59,50,6,7,0,0,1,4,0,0,5,22,.140,.224,.200,.424,10,1,1,1,2,0,0,2009,Rookie,OAK
Joel Eusebio#,24,33,119,95,15,18,6,0,1,7,2,0,22,32,.189,.353,.284,.637,27,0,2,0,0,0,0,2009,Rookie,OAK
Elvis Garcia,19,32,111,102,10,23,4,0,0,7,1,0,5,26,.225,.259,.265,.524,27,0,0,3,1,0,0,2009,Rookie,OAK
Douglas Landaeta,20,39,156,141,18,35,6,5,0,18,3,1,13,27,.248,.314,.362,.676,51,3,1,0,1,0,0,2009,Rookie,OAK
Joshua Leyland*,17,7,27,20,3,3,0,0,0,1,0,1,4,11,.150,.370,.150,.520,3,0,3,0,0,0,0,2009,Rookie,OAK
Diomedes Lopez,20,16,58,52,6,11,2,1,0,4,0,0,5,24,.212,.293,.288,.582,15,0,1,0,0,0,0,2009,Rookie,OAK
Alcibiades Made,20,43,153,128,18,31,2,4,1,13,4,1,18,41,.242,.351,.344,.695,44,4,4,2,1,0,0,2009,Rookie,OAK
Stephen Parker*,21,3,15,14,2,3,2,0,0,2,0,0,1,6,.214,.267,.357,.624,5,0,0,0,0,0,0,2009,Rookie,OAK
Myrio Richard,20,4,14,13,1,4,2,0,0,0,2,0,1,3,.308,.357,.462,.819,6,0,0,0,0,0,0,2009,Rookie,OAK
Robin Rosario,18,29,109,98,15,16,4,2,2,8,1,0,10,37,.163,.239,.306,.545,30,2,0,0,1,0,0,2009,Rookie,OAK
Anthione Shaw,21,43,160,141,16,28,6,2,0,6,4,2,13,45,.199,.280,.270,.550,38,2,3,3,0,0,0,2009,Rookie,OAK
Ramon Soto,21,21,77,69,8,17,4,3,0,5,1,0,7,15,.246,.312,.391,.703,27,2,0,0,1,0,0,2009,Rookie,OAK
Mike Spina,22,2,6,6,1,3,1,0,0,0,0,0,0,0,.500,.500,.667,1.167,4,0,0,0,0,0,0,2009,Rookie,OAK
Max Stassi,18,1,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,0,0,0,0,1,2009,Rookie,OAK
Jeremy Wells,22,45,177,148,27,43,2,3,0,17,15,3,21,21,.291,.398,.345,.742,51,2,6,1,1,0,0,2009,Rookie,OAK
Corey Wimberly#,25,4,12,11,1,0,0,0,0,1,1,0,1,1,.000,.083,.000,.083,0,0,0,0,0,0,0,2009,Rookie,OAK
