Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Edward Alfonzo,19,43,155,132,17,26,3,1,0,13,10,3,19,56,.197,.303,.235,.537,31,0,1,3,0,0,0,2009,Rookie,TEX
Engel Beltre*,19,3,11,10,4,3,1,1,0,0,2,0,0,3,.300,.364,.600,.964,6,0,1,0,0,0,1,2009,Rookie,TEX
Joe Bonadonna,23,8,34,29,8,11,2,0,0,1,2,0,3,3,.379,.471,.448,.919,13,0,2,0,0,0,0,2009,Rookie,TEX
Vicente Cafaro,25,10,32,25,2,7,2,0,0,2,1,1,5,4,.280,.438,.360,.798,9,0,2,0,0,0,0,2009,Rookie,TEX
Santo De Jesus,23,34,105,96,13,23,6,2,3,11,2,2,8,27,.240,.298,.438,.736,42,3,0,1,0,0,0,2009,Rookie,TEX
Carlos Dominguez,23,3,11,10,2,4,2,0,0,2,0,0,1,1,.400,.455,.600,1.055,6,0,0,0,0,0,0,2009,Rookie,TEX
Edwin Garcia,18,53,226,204,27,54,11,4,0,23,4,1,14,37,.265,.311,.358,.669,73,5,1,4,3,0,0,2009,Rookie,TEX
Alex Gonzalez,17,42,164,144,29,35,4,1,0,7,16,2,13,39,.243,.323,.285,.608,41,2,4,3,0,0,0,2009,Rookie,TEX
Doug Hogan,24,5,18,17,4,5,1,1,0,1,0,0,0,7,.294,.333,.471,.804,8,0,1,0,0,0,0,2009,Rookie,TEX
Ed Koncel,20,37,146,127,22,28,9,1,6,23,4,1,16,44,.220,.301,.449,.750,57,2,0,0,3,0,0,2009,Rookie,TEX
Braxton Lane#,18,22,68,65,6,12,0,1,0,5,1,1,3,33,.185,.221,.215,.436,14,0,0,0,0,0,0,2009,Rookie,TEX
Billy O'Conner,22,35,125,102,19,31,4,0,0,10,2,3,17,13,.304,.419,.343,.762,35,2,4,1,1,0,0,2009,Rookie,TEX
Michael Ortiz*,20,49,210,184,22,56,10,2,2,28,5,3,24,38,.304,.390,.413,.804,76,4,2,0,0,1,0,2009,Rookie,TEX
Guillermo Pimentel,19,42,172,147,19,36,2,2,2,16,12,5,24,51,.245,.355,.327,.681,48,4,1,0,0,1,0,2009,Rookie,TEX
Max Ramirez,24,4,14,13,1,2,2,0,0,2,0,0,1,8,.154,.214,.308,.522,4,0,0,0,0,0,1,2009,Rookie,TEX
Guilder Rodriguez#,25,2,8,8,2,4,0,0,0,1,2,0,0,0,.500,.500,.500,1.000,4,0,0,0,0,0,1,2009,Rookie,TEX
Ruben Sierra*,18,34,118,109,14,22,3,0,0,10,7,4,8,47,.202,.254,.229,.484,25,3,0,0,1,0,0,2009,Rookie,TEX
Tim Smith*,23,3,13,12,2,4,1,0,1,2,2,0,0,4,.333,.308,.667,.974,8,0,0,0,1,0,0,2009,Rookie,TEX
Justin Smoak#,22,2,7,6,3,4,0,1,2,5,0,0,1,1,.667,.714,2.000,2.714,12,0,0,0,0,0,1,2009,Rookie,TEX
Emmanuel Solis,20,29,115,104,9,19,3,0,2,11,5,0,7,37,.183,.243,.269,.513,28,2,2,0,2,0,0,2009,Rookie,TEX
Tomas Telis#,18,46,192,183,30,59,11,5,2,28,8,1,4,15,.322,.333,.470,.803,86,8,1,0,4,0,1,2009,Rookie,TEX
Kevin Torres*,19,25,66,63,5,16,3,0,0,4,0,0,3,13,.254,.288,.302,.589,19,2,0,0,0,0,0,2009,Rookie,TEX
Taylor Vail*,22,32,121,108,16,29,8,3,0,16,4,3,11,30,.269,.339,.398,.737,43,1,1,0,1,0,0,2009,Rookie,TEX
Miguel Velazquez,21,9,39,34,7,10,0,2,1,6,1,0,4,11,.294,.385,.500,.885,17,2,1,0,0,0,0,2009,Rookie,TEX
