Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jean Alvarez,19,48,180,146,26,32,2,0,2,8,0,3,25,46,.219,.350,.274,.624,40,2,5,3,1,0,0,2006,Rookie,WSN
Adam Carr,22,15,40,35,5,12,4,0,2,10,0,0,5,5,.343,.425,.629,1.054,22,0,0,0,0,0,0,2006,Rookie,WSN
Frank Cruz#,17,23,62,48,7,5,1,1,0,3,0,0,11,20,.104,.267,.167,.433,8,0,0,2,1,0,0,2006,Rookie,WSN
Angel De Castro,21,18,54,46,7,11,1,0,0,2,0,0,7,11,.239,.340,.261,.600,12,2,0,1,0,0,0,2006,Rookie,WSN
Jorge De la Cruz,20,46,187,164,15,36,11,0,2,26,0,1,13,43,.220,.274,.323,.597,53,3,2,1,7,0,0,2006,Rookie,WSN
Stephen Englund,18,35,138,115,16,21,3,0,1,12,5,1,17,41,.183,.307,.235,.541,27,2,4,1,1,0,0,2006,Rookie,WSN
Alex Escobar,27,3,9,7,1,1,0,0,0,1,0,0,2,1,.143,.333,.143,.476,1,0,0,0,0,0,1,2006,Rookie,WSN
Johan Figuereo,20,48,185,165,17,33,8,0,1,12,1,1,15,39,.200,.269,.267,.536,44,2,1,3,1,0,0,2006,Rookie,WSN
Christopher French,22,34,90,76,8,13,0,0,1,4,2,1,10,28,.171,.273,.211,.483,16,3,1,2,1,0,0,2006,Rookie,WSN
Agustin German,20,14,45,38,3,8,2,1,0,6,0,1,6,9,.211,.318,.316,.634,12,1,0,1,0,0,0,2006,Rookie,WSN
Richard Hidalgo,18,32,116,110,9,19,6,0,2,9,0,0,3,35,.173,.207,.282,.489,31,2,2,0,1,0,0,2006,Rookie,WSN
Robert Jacobsen,21,51,219,193,24,48,8,0,0,16,14,1,18,53,.249,.321,.290,.611,56,3,3,4,1,0,0,2006,Rookie,WSN
Brett Logan,23,14,28,22,3,8,1,0,0,2,0,0,5,2,.364,.481,.409,.891,9,1,0,1,0,0,0,2006,Rookie,WSN
George Lombard*,30,6,24,17,1,3,1,0,0,1,1,0,6,3,.176,.417,.235,.652,4,0,1,0,0,0,1,2006,Rookie,WSN
Yhonson Lopez*,17,6,7,6,2,1,0,0,0,0,0,0,1,4,.167,.286,.167,.452,1,0,0,0,0,0,0,2006,Rookie,WSN
Lorvin Louisa,23,6,18,15,2,6,1,0,0,3,0,1,2,5,.400,.471,.467,.937,7,0,0,1,0,0,0,2006,Rookie,WSN
Melvin Mancebo,22,2,5,5,2,4,2,0,0,1,0,0,0,0,.800,.800,1.200,2.000,6,0,0,0,0,0,0,2006,Rookie,WSN
Chris Marrero,17,22,91,81,10,25,9,0,0,16,0,0,8,19,.309,.374,.420,.793,34,0,1,0,1,1,1,2006,Rookie,WSN
Jonathan Martinez#,21,28,120,98,15,21,1,1,0,7,1,2,17,24,.214,.342,.245,.587,24,0,2,3,0,0,0,2006,Rookie,WSN
Johan Mateo,20,2,6,6,1,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333,1,1,0,0,0,0,0,2006,Rookie,WSN
Cristian Ogando,19,8,22,21,4,7,1,0,0,2,0,0,0,6,.333,.364,.381,.745,8,0,1,0,0,0,0,2006,Rookie,WSN
Sean Rooney#,20,44,186,170,19,41,5,2,3,26,2,2,14,25,.241,.303,.347,.650,59,3,1,1,0,2,0,2006,Rookie,WSN
Jhonatan Solano,20,37,144,129,16,33,3,0,0,11,3,1,6,15,.256,.300,.279,.579,36,2,3,4,2,0,1,2006,Rookie,WSN
Mike Vento,28,6,24,20,3,5,0,0,1,4,0,0,4,1,.250,.375,.400,.775,8,0,0,0,0,0,1,2006,Rookie,WSN
Francisco Vizcaino,21,17,45,36,3,6,0,0,0,2,5,3,6,13,.167,.286,.167,.452,6,1,0,3,0,0,0,2006,Rookie,WSN
Brandon Watson*,24,2,7,6,1,2,0,0,0,0,0,0,1,1,.333,.429,.333,.762,2,0,0,0,0,0,1,2006,Rookie,WSN
