Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Heliezer Aguilar,22,42,154,139,21,27,6,1,1,15,1,1,9,20,.194,.260,.273,.533,38,2,4,0,2,1,0,2006,Rookie,TOR
Raul Barron#,20,51,219,193,26,57,7,2,0,21,3,3,21,30,.295,.363,.352,.715,68,3,0,4,1,0,0,2006,Rookie,TOR
Johermyn Chavez,17,36,124,105,19,29,9,0,0,18,1,2,9,23,.276,.371,.362,.733,38,4,8,0,2,0,0,2006,Rookie,TOR
Jon Del Campo#,18,26,74,63,4,13,0,0,1,4,0,1,11,12,.206,.324,.254,.578,16,2,0,0,0,1,0,2006,Rookie,TOR
C.J. Ebarb*,23,35,117,96,15,22,3,1,2,12,0,0,20,17,.229,.359,.344,.703,33,7,0,0,1,0,0,2006,Rookie,TOR
Chris Emanuele,22,60,263,226,42,73,16,4,2,23,10,2,30,40,.323,.414,.456,.870,103,2,6,0,1,0,0,2006,Rookie,TOR
Luis Fernandez,18,50,203,175,24,46,5,0,0,16,3,4,20,17,.263,.340,.291,.631,51,8,2,3,3,1,0,2006,Rookie,TOR
Paul Franko,22,44,177,148,25,35,8,0,1,17,0,0,17,37,.236,.352,.311,.663,46,4,10,1,1,0,0,2006,Rookie,TOR
Baron Frost,22,38,147,125,21,40,11,1,4,31,0,0,16,24,.320,.395,.520,.915,65,4,2,0,4,1,0,2006,Rookie,TOR
Mikal Garbarino#,18,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2006,Rookie,TOR
Jonathan Jaspe#,21,60,259,238,37,69,22,2,7,48,0,2,18,40,.290,.344,.487,.831,116,9,2,0,1,2,0,2006,Rookie,TOR
Josh Lex,24,47,187,151,30,36,11,0,2,25,1,0,26,46,.238,.378,.351,.729,53,1,8,2,0,0,0,2006,Rookie,TOR
Luis Sanchez,19,13,52,43,4,6,0,0,0,2,1,0,4,10,.140,.224,.140,.364,6,1,1,3,1,0,0,2006,Rookie,TOR
Victor Santana,22,39,158,142,24,36,5,2,5,24,1,1,15,52,.254,.325,.423,.747,60,0,0,1,0,1,0,2006,Rookie,TOR
Travis Snider*,18,54,226,194,36,63,12,1,11,41,6,3,30,47,.325,.412,.567,.979,110,2,0,0,2,4,1,2006,Rookie,TOR
Leance Soto,21,34,127,116,11,22,3,0,1,15,1,0,8,36,.190,.252,.241,.493,28,3,2,0,1,0,0,2006,Rookie,TOR
Wesley Stone,19,48,211,171,31,37,7,0,0,16,2,2,36,43,.216,.348,.257,.605,44,11,0,1,3,1,0,2006,Rookie,TOR
